                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   10985598 |    2988703 |    3041584 |    2805442 |    3225093 |    3062889 |    2616654 |    3101253 |    3267606 |    3191947 |    3396445 |    3360482
  Cycles                             |    7327600 |    7327600 |    7327600 |    7327600 |   29310400 |   29310400 |   29310400 |   29310400 |    7327600 |    7327600 |    7327600 |    7327600
  IPC                                |       1.50 |       0.41 |       0.42 |       0.38 |       0.11 |       0.10 |       0.09 |       0.11 |       0.45 |       0.44 |       0.46 |       0.46
  Time (ns)                          |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600 |    7327600
  Idle time (ns)                     |       1369 |    5891393 |    5892433 |    5892529 |    5922979 |    5923432 |    5923390 |    5923667 |    5893736 |    5893985 |    5894333 |    5894613
  Idle time (%)                      |       0.0% |      80.4% |      80.4% |      80.4% |      80.8% |      80.8% |      80.8% |      80.8% |      80.4% |      80.4% |      80.4% |      80.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1326407 |     946851 |     968177 |     869442 |    1038772 |     973189 |     788082 |     988360 |    1037627 |    1005716 |    1091035 |    1077024
  num incorrect                      |      75737 |       4728 |       4253 |       7322 |       2562 |       4710 |      10618 |       4165 |       5312 |       6415 |       3604 |       3915
  misprediction rate                 |      5.40% |      0.50% |      0.44% |      0.84% |      0.25% |      0.48% |      1.33% |      0.42% |      0.51% |      0.63% |      0.33% |      0.36%
  mpki                               |       6.89 |       1.58 |       1.40 |       2.61 |       0.79 |       1.54 |       4.06 |       1.34 |       1.63 |       2.01 |       1.06 |       1.17
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1276968 |      41726 |      37622 |      59795 |      27854 |      39547 |      77095 |      37689 |      44055 |      50134 |      33243 |      34735
    num misses                       |        178 |         27 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.06% |      0.07% |      0.05% |      0.10% |      0.07% |      0.04% |      0.07% |      0.06% |      0.05% |      0.08% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2666770 |     566343 |     572907 |     550115 |     595873 |     578197 |     533391 |     581914 |     615050 |     607145 |     628320 |     623819
    num misses                       |       1472 |        122 |        125 |        216 |        139 |        143 |        132 |        134 |        120 |        123 |        121 |        123
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.04% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.08 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1650 |        149 |        152 |        243 |        168 |        170 |        159 |        161 |        147 |        150 |        148 |        150
    num misses                       |        599 |        126 |        130 |        129 |        133 |        143 |        137 |        138 |        130 |        131 |        126 |        135
    miss rate                        |     36.30% |     84.56% |     85.53% |     53.09% |     79.17% |     84.12% |     86.16% |     85.71% |     88.44% |     87.33% |     85.14% |     90.00%
