                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11010800 |    3013974 |    3060215 |    2813057 |    3115807 |    2977725 |    2572636 |    3002075 |    3290571 |    3217937 |    3425209 |    3404433
  Cycles                             |   29952400 |   29952400 |   29952400 |   29952400 |    7488100 |    7488100 |    7488100 |    7488100 |   29952400 |   29952400 |   29952400 |   29952400
  IPC                                |       0.37 |       0.10 |       0.10 |       0.09 |       0.42 |       0.40 |       0.34 |       0.40 |       0.11 |       0.11 |       0.11 |       0.11
  Time (ns)                          |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100 |    7488100
  Idle time (ns)                     |       1444 |    6094264 |    6095119 |    6094889 |    6065199 |    6065687 |    6065814 |    6066042 |    6096299 |    6096728 |    6096923 |    6097210
  Idle time (%)                      |       0.0% |      81.4% |      81.4% |      81.4% |      81.0% |      81.0% |      81.0% |      81.0% |      81.4% |      81.4% |      81.4% |      81.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1334763 |     954669 |     974345 |     872200 |    1002708 |     945294 |     772676 |     955427 |    1044584 |    1014163 |    1100764 |    1091839
  num incorrect                      |      75665 |       4741 |       4290 |       7421 |       2584 |       4604 |      10443 |       4202 |       5325 |       6299 |       3539 |       3792
  misprediction rate                 |      5.36% |      0.49% |      0.44% |      0.84% |      0.26% |      0.48% |      1.33% |      0.44% |      0.51% |      0.62% |      0.32% |      0.35%
  mpki                               |       6.87 |       1.57 |       1.40 |       2.64 |       0.83 |       1.55 |       4.06 |       1.40 |       1.62 |       1.96 |       1.03 |       1.11
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1276656 |      42686 |      37430 |      59688 |      27292 |      39295 |      80024 |      37208 |      45884 |      51377 |      32758 |      35099
    num misses                       |        177 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.06% |      0.07% |      0.05% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2670991 |     570417 |     576005 |     551101 |     577032 |     563455 |     525639 |     565348 |     618939 |     611395 |     632997 |     631032
    num misses                       |       1494 |        124 |        129 |        124 |        126 |        129 |        128 |        114 |        134 |        125 |        126 |        113
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1671 |        151 |        156 |        153 |        153 |        156 |        155 |        141 |        161 |        152 |        153 |        140
    num misses                       |        579 |        128 |        131 |        129 |        139 |        135 |        137 |        129 |        132 |        135 |        135 |        129
    miss rate                        |     34.65% |     84.77% |     83.97% |     84.31% |     90.85% |     86.54% |     88.39% |     91.49% |     81.99% |     88.82% |     88.24% |     92.14%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1276656 |      42686 |      37430 |      59688 |      27292 |      39295 |      80024 |      37208 |      45884 |      51377 |      32758 |      35099
    num cache misses                 |       2736 |        173 |        171 |        179 |        170 |        170 |        172 |        171 |        170 |        170 |        170 |        171
    miss rate                        |      0.21% |      0.41% |      0.46% |      0.30% |      0.62% |      0.43% |      0.21% |      0.46% |      0.37% |      0.33% |      0.52% |      0.49%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2670991 |     570417 |     576005 |     551101 |     577032 |     563455 |     525639 |     565348 |     618939 |     611395 |     632997 |     631032
    num cache misses                 |      34051 |       8833 |       8805 |       9142 |       8749 |       8941 |       9263 |       8807 |       8748 |       8748 |       8644 |       8560
    miss rate                        |      1.27% |      1.55% |      1.53% |      1.66% |      1.52% |      1.59% |      1.76% |      1.56% |      1.41% |      1.43% |      1.37% |      1.36%
