                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  241309041 |  235496343 |  347334311 |  378757396 |  333014085 |  320528761 |  238768265 |  236708640
  Cycles                             |  313641900 |  413437050 |  413437050 |  413437050 |  313641900 |  313641900 |  413437050 |  413437050
  IPC                                |       0.77 |       0.57 |       0.84 |       0.92 |       1.06 |       1.02 |       0.58 |       0.57
  Time (ns)                          |  142564500 |  142564500 |  142564500 |  142564500 |  142564500 |  142564500 |  142564500 |  142564500
  Idle time (ns)                     |   68009647 |   67122738 |   15852222 |   19293241 |   13945550 |   14964086 |   51761714 |   49452031
  Idle time (%)                      |      47.7% |      47.1% |      11.1% |      13.5% |       9.8% |      10.5% |      36.3% |      34.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   22177365 |   20959046 |   25130999 |   35411592 |   25748133 |   25451556 |   16527836 |   17484302
  num incorrect                      |    1593595 |    1568238 |    2206312 |    3811555 |    2093857 |    2233552 |     946900 |    1023050
  misprediction rate                 |      6.70% |      6.96% |      8.07% |      9.72% |      7.52% |      8.07% |      5.42% |      5.53%
  mpki                               |       6.60 |       6.66 |       6.35 |      10.06 |       6.29 |       6.97 |       3.97 |       4.32
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   26243938 |   25053875 |   35463701 |   41365710 |   34712280 |   33743292 |   23837587 |   24405250
    num misses                       |        144 |         56 |         58 |         53 |         52 |         54 |         52 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  113368806 |  111053672 |  167423379 |  170538083 |  168032647 |  161564478 |  124417789 |  126740119
    num misses                       |      27193 |      16634 |      19676 |      19364 |      17076 |      17161 |       8631 |       9473
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      27337 |      16690 |      19734 |      19417 |      17128 |      17215 |       8683 |       9527
    num misses                       |      10128 |       7131 |       5458 |       2733 |       2631 |       2424 |       2048 |       1808
    miss rate                        |     37.05% |     42.73% |     27.66% |     14.08% |     15.36% |     14.08% |     23.59% |     18.98%
    mpki                             |       0.04 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   26243938 |   25053875 |   35463701 |   41365710 |   34712280 |   33743292 |   23837587 |   24405250
    num cache misses                 |      15038 |       9941 |      20580 |      18763 |      19916 |      19635 |       8830 |       8997
    miss rate                        |      0.06% |      0.04% |      0.06% |      0.05% |      0.06% |      0.06% |      0.04% |      0.04%
    mpki                             |       0.06 |       0.04 |       0.06 |       0.05 |       0.06 |       0.06 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  113368806 |  111053672 |  167423379 |  170538083 |  168032647 |  161564478 |  124417789 |  126740119
    num cache misses                 |    1900587 |    1701871 |    1265765 |    2033073 |    1800561 |    1656908 |     866538 |     940660
    miss rate                        |      1.68% |      1.53% |      0.76% |      1.19% |      1.07% |      1.03% |      0.70% |      0.74%
    mpki                             |       7.88 |       7.23 |       3.64 |       5.37 |       5.41 |       5.17 |       3.63 |       3.97
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1979275 |    1771836 |    1292213 |    2053648 |    1822126 |    1678819 |     876764 |     951561
    num cache misses                 |     249664 |     399482 |     111464 |      98106 |     136734 |     126898 |      76302 |      70975
    miss rate                        |     12.61% |     22.55% |      8.63% |      4.78% |      7.50% |      7.56% |      8.70% |      7.46%
    mpki                             |       1.03 |       1.70 |       0.32 |       0.26 |       0.41 |       0.40 |       0.32 |       0.30
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     313345 |     459539 |     117385 |     100051 |     138437 |     129227 |      77725 |      72923
    num cache misses                 |     203333 |     384485 |      51748 |      47076 |      61675 |      87515 |      55396 |      56325
    miss rate                        |     64.89% |     83.67% |     44.08% |     47.05% |     44.55% |     67.72% |     71.27% |     77.24%
    mpki                             |       0.84 |       1.63 |       0.15 |       0.12 |       0.19 |       0.27 |       0.23 |       0.24
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     550600 |          0 |          0 |          0 |          0 |     550752 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |        inf |      61.33 |        inf |        inf
  average dram queueing delay        |       0.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.08 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      75567 |     227390 |      17063 |       2105 |      27852 |      34323 |      19731 |      35041
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      23994 |      21662 |      13678 |      14353 |       9847 |      29979 |      16547 |       1269
