                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5553007 |    6068660 |    5921165 |    5868219 |    6030091 |    6046652 |    5997968 |    5971629
  Cycles                             |    3998000 |    3998000 |    3998000 |    3998000 |    3998000 |    3998000 |    3998000 |    3998000
  IPC                                |       1.39 |       1.52 |       1.48 |       1.47 |       1.51 |       1.51 |       1.50 |       1.49
  Time (ns)                          |     999500 |     999500 |     999500 |     999500 |     999500 |     999500 |     999500 |     999500
  Idle time (ns)                     |        330 |     232662 |     232994 |     233130 |     233290 |     233328 |     233487 |     233550
  Idle time (%)                      |       0.0% |      23.3% |      23.3% |      23.3% |      23.3% |      23.3% |      23.4% |      23.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     446271 |     846556 |     806845 |     790179 |     853411 |     862108 |     845914 |     837914
  num incorrect                      |       8696 |       2190 |       2199 |       2220 |       2055 |       2020 |       2073 |       2019
  misprediction rate                 |      1.91% |      0.26% |      0.27% |      0.28% |      0.24% |      0.23% |      0.24% |      0.24%
  mpki                               |       1.57 |       0.36 |       0.37 |       0.38 |       0.34 |       0.33 |       0.35 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     618188 |     472446 |     466272 |     466051 |     462840 |     461848 |     461755 |     461322
    num misses                       |        199 |         28 |         28 |         28 |         29 |         28 |         28 |         29
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2836104 |    2557597 |    2521973 |    2513115 |    2527157 |    2526710 |    2519301 |    2513157
    num misses                       |       1913 |        443 |        378 |        426 |        305 |        362 |        341 |        289
    miss rate                        |      0.07% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.34 |       0.07 |       0.06 |       0.07 |       0.05 |       0.06 |       0.06 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2112 |        471 |        406 |        454 |        334 |        390 |        369 |        318
    num misses                       |        531 |        153 |        151 |        157 |        152 |        147 |        144 |        134
    miss rate                        |     25.14% |     32.48% |     37.19% |     34.58% |     45.51% |     37.69% |     39.02% |     42.14%
    mpki                             |       0.10 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     618188 |     472446 |     466272 |     466051 |     462840 |     461848 |     461755 |     461322
    num cache misses                 |       6960 |        428 |        409 |        411 |        409 |        407 |        407 |        403
    miss rate                        |      1.13% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       1.25 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2836104 |    2557597 |    2521973 |    2513115 |    2527157 |    2526710 |    2519301 |    2513157
    num cache misses                 |     100371 |      76475 |      74772 |      74855 |      74484 |      74258 |      73929 |      73493
    miss rate                        |      3.54% |      2.99% |      2.96% |      2.98% |      2.95% |      2.94% |      2.93% |      2.92%
    mpki                             |      18.08 |      12.60 |      12.63 |      12.76 |      12.35 |      12.28 |      12.33 |      12.31
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     113758 |      80540 |      77919 |      78117 |      78684 |      77504 |      77194 |      75231
    num cache misses                 |      22133 |      12974 |      14131 |      15038 |      13908 |      13730 |      13428 |      13346
    miss rate                        |     19.46% |     16.11% |     18.14% |     19.25% |     17.68% |     17.72% |     17.40% |     17.74%
    mpki                             |       3.99 |       2.14 |       2.39 |       2.56 |       2.31 |       2.27 |       2.24 |       2.23
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      34723 |      20799 |      20476 |      21503 |      21362 |      20148 |      19914 |      18599
    num cache misses                 |      16091 |       3714 |       3210 |       6640 |       9489 |       4510 |       4401 |       6119
    miss rate                        |     46.34% |     17.86% |     15.68% |     30.88% |     44.42% |     22.38% |     22.10% |     32.90%
    mpki                             |       2.90 |       0.61 |       0.54 |       1.13 |       1.57 |       0.75 |       0.73 |       1.02
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13903 |          0 |          0 |          0 |      13878 |          0 |          0 |          0
  average dram access latency (ns)   |     451.86 |        inf |        inf |        inf |     453.89 |        inf |        inf |        inf
  average dram queueing delay        |     390.60 |       0.00 |       0.00 |       0.00 |     392.64 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6760 |        133 |        112 |         87 |         54 |         90 |         86 |         57
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1662 |        921 |        822 |       3919 |       6514 |       2053 |       1934 |       3544
