                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  259207246 |  263889103 |  263872659 |  263622260 |  206544212 |  205818016 |  207064157 |  207141703
  Cycles                             |  119006140 |  119006140 |  119006140 |  119006140 |   90280520 |   90280520 |   90280520 |   90280520
  IPC                                |       2.18 |       2.22 |       2.22 |       2.22 |       2.29 |       2.28 |       2.29 |       2.29
  Time (ns)                          |   41036600 |   41036600 |   41036600 |   41036600 |   41036600 |   41036600 |   41036600 |   41036600
  Idle time (ns)                     |     523598 |    1411116 |    1431368 |    1424966 |     897643 |     426860 |     891164 |     898707
  Idle time (%)                      |       1.3% |       3.4% |       3.5% |       3.5% |       2.2% |       1.0% |       2.2% |       2.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   27039145 |   28535483 |   28530787 |   28459239 |   12151188 |   11943497 |   12299534 |   12321549
  num incorrect                      |     261832 |     244590 |     244588 |     244591 |     244581 |     244651 |     244656 |     244652
  misprediction rate                 |      0.96% |      0.85% |      0.85% |      0.85% |      1.97% |      2.01% |      1.95% |      1.95%
  mpki                               |       1.01 |       0.93 |       0.93 |       0.93 |       1.18 |       1.19 |       1.18 |       1.18
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363233 |   17221792 |   17221789 |   17221793 |   17221810 |   17221968 |   17221967 |   17222075
    num misses                       |        382 |         27 |         27 |         27 |         27 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   73197477 |   73542427 |   73540071 |   73504312 |   65350405 |   65247062 |   65425071 |   65436516
    num misses                       |      47234 |      45547 |      44280 |      44829 |      45304 |      44028 |      45441 |      44535
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.18 |       0.17 |       0.17 |       0.17 |       0.22 |       0.21 |       0.22 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      47616 |      45574 |      44307 |      44856 |      45331 |      44056 |      45469 |      44563
    num misses                       |      12319 |      11311 |      11431 |      11371 |      11369 |      11431 |      11455 |      11375
    miss rate                        |     25.87% |     24.82% |     25.80% |     25.35% |     25.08% |     25.95% |     25.19% |     25.53%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.06 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363233 |   17221792 |   17221789 |   17221793 |   17221810 |   17221968 |   17221967 |   17222075
    num cache misses                 |      11927 |       1973 |       1914 |       2507 |       5232 |       5358 |       5094 |       5338
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.02 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   73197477 |   73542427 |   73540071 |   73504312 |   65350405 |   65247062 |   65425071 |   65436516
    num cache misses                 |    6144647 |    6133214 |    6132737 |    6132849 |    6623681 |    6623120 |    6623991 |    6623258
    miss rate                        |      8.39% |      8.34% |      8.34% |      8.34% |     10.14% |     10.15% |     10.12% |     10.12%
    mpki                             |      23.71 |      23.24 |      23.24 |      23.26 |      32.07 |      32.18 |      31.99 |      31.97
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6252285 |    6229314 |    6229598 |    6229504 |    6724006 |    6724070 |    6724822 |    6722335
    num cache misses                 |     634726 |     606441 |     601499 |     606116 |     792138 |     792358 |     791564 |     791754
    miss rate                        |     10.15% |      9.74% |      9.66% |      9.73% |     11.78% |     11.78% |     11.77% |     11.78%
    mpki                             |       2.45 |       2.30 |       2.28 |       2.30 |       3.84 |       3.85 |       3.82 |       3.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     798765 |     767098 |     756374 |     759927 |     946051 |     942737 |     937120 |     931167
    num cache misses                 |     422022 |     407050 |     399059 |     402018 |     406978 |     401794 |     407135 |     395186
    miss rate                        |     52.83% |     53.06% |     52.76% |     52.90% |     43.02% |     42.62% |     43.45% |     42.44%
    mpki                             |       1.63 |       1.54 |       1.51 |       1.52 |       1.97 |       1.95 |       1.97 |       1.91
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5849515 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    7989.87 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    7928.62 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     17.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     239440 |     229208 |     221601 |     216873 |     225982 |     223560 |     221097 |     216795
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
