                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   96706459 |  100198288 |  100422959 |   99960496 |  100055713 |  100495190 |  100912592 |  101054695
  Cycles                             |   38682000 |   38682000 |   38682000 |   38682000 |   38682000 |   38682000 |   38682000 |   38682000
  IPC                                |       2.50 |       2.59 |       2.60 |       2.58 |       2.59 |       2.60 |       2.61 |       2.61
  Time (ns)                          |    9670500 |    9670500 |    9670500 |    9670500 |    9670500 |    9670500 |    9670500 |    9670500
  Idle time (ns)                     |       1426 |     237388 |     267170 |     267676 |     267331 |     264112 |     268205 |     240719
  Idle time (%)                      |       0.0% |       2.5% |       2.8% |       2.8% |       2.8% |       2.7% |       2.8% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5459230 |    6778144 |    6853281 |    6698729 |    6730836 |    6877372 |    7016496 |    7064091
  num incorrect                      |      45482 |      38215 |      38160 |      38216 |      38215 |      38208 |      38209 |      38155
  misprediction rate                 |      0.83% |      0.56% |      0.55% |      0.57% |      0.56% |      0.55% |      0.54% |      0.54%
  mpki                               |       0.47 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913612 |    8798205 |    8798080 |    8798312 |    8798047 |    8798012 |    8798012 |    8797891
    num misses                       |        230 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   31303211 |   31647935 |   31685108 |   31608576 |   31623851 |   31696979 |   31766561 |   31789997
    num misses                       |      28182 |      26925 |      27299 |      27577 |      27122 |      27582 |      26818 |      27366
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09%
    mpki                             |       0.29 |       0.27 |       0.27 |       0.28 |       0.27 |       0.27 |       0.27 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      28412 |      26950 |      27324 |      27602 |      27147 |      27607 |      26843 |      27391
    num misses                       |       5864 |       4905 |       5041 |       4981 |       4915 |       4958 |       4926 |       4915
    miss rate                        |     20.64% |     18.20% |     18.45% |     18.05% |     18.11% |     17.96% |     18.35% |     17.94%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913612 |    8798205 |    8798080 |    8798312 |    8798047 |    8798012 |    8798012 |    8797891
    num cache misses                 |      13320 |       2758 |       2690 |       2793 |       2762 |       2917 |       2717 |       2701
    miss rate                        |      0.15% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.14 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   31303211 |   31647935 |   31685108 |   31608576 |   31623851 |   31696979 |   31766561 |   31789997
    num cache misses                 |    3495467 |    3480409 |    3480242 |    3480526 |    3480404 |    3480325 |    3480307 |    3480207
    miss rate                        |     11.17% |     11.00% |     10.98% |     11.01% |     11.01% |     10.98% |     10.96% |     10.95%
    mpki                             |      36.15 |      34.74 |      34.66 |      34.82 |      34.78 |      34.63 |      34.49 |      34.44
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3559005 |    3531019 |    3530441 |    3530644 |    3531570 |    3531511 |    3531144 |    3530844
    num cache misses                 |     417631 |     394605 |     394691 |     394569 |     394872 |     394574 |     394287 |     394821
    miss rate                        |     11.73% |     11.18% |     11.18% |     11.18% |     11.18% |     11.17% |     11.17% |     11.18%
    mpki                             |       4.32 |       3.94 |       3.93 |       3.95 |       3.95 |       3.93 |       3.91 |       3.91
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     531028 |     503219 |     502782 |     503748 |     507132 |     505305 |     503063 |     504094
    num cache misses                 |     241165 |     221019 |     220436 |     222591 |     224579 |     222401 |     219660 |     217018
    miss rate                        |     45.41% |     43.92% |     43.84% |     44.19% |     44.28% |     44.01% |     43.66% |     43.05%
    mpki                             |       2.49 |       2.21 |       2.20 |       2.23 |       2.24 |       2.21 |       2.18 |       2.15
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1208934 |          0 |          0 |          0 |    1208059 |          0 |          0 |          0
  average dram access latency (ns)   |    1977.48 |        inf |        inf |        inf |    1991.03 |        inf |        inf |        inf
  average dram queueing delay        |    1916.23 |       0.00 |       0.00 |       0.00 |    1929.78 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     113670 |     102673 |     101631 |     102535 |     101127 |      99248 |      95024 |      95972
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      42401 |      42645 |      43587 |      44337 |      49086 |      49490 |      50515 |      51174
