                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10926543 |    3062473 |    3015095 |    3094627 |    2771658 |    3106331 |    3063987 |    2968763 |    2607225 |    3032716 |    3068045 |    3045440 |    2854894 |    3031721 |    3075576 |    3035912
  Cycles                             |   11140800 |   11140800 |   11140800 |   11140800 |    8355600 |    8355600 |    8355600 |    8355600 |   11140800 |   11140800 |   11140800 |   11140800 |    8355600 |    8355600 |    8355600 |    8355600
  IPC                                |       0.98 |       0.27 |       0.27 |       0.28 |       0.33 |       0.37 |       0.37 |       0.36 |       0.23 |       0.27 |       0.28 |       0.27 |       0.34 |       0.36 |       0.37 |       0.36
  Time (ns)                          |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200 |    2785200
  Idle time (ns)                     |       1292 |    2317796 |    2318313 |    2318181 |    2308355 |    2308300 |    2308347 |    2308564 |    2318727 |    2318834 |    2319082 |    2319152 |    2308914 |    2309003 |    2309126 |    2309196
  Idle time (%)                      |       0.0% |      83.2% |      83.2% |      83.2% |      82.9% |      82.9% |      82.9% |      82.9% |      83.3% |      83.3% |      83.3% |      83.3% |      82.9% |      82.9% |      82.9% |      82.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1313575 |     984901 |     966901 |     998834 |     865549 |    1009124 |     990730 |     951595 |     794676 |     972486 |     987194 |     979363 |     902235 |     976706 |     995492 |     979420
  num incorrect                      |      76389 |       3370 |       3863 |       2780 |       6600 |       1789 |       2544 |       3900 |       9610 |       3883 |       3290 |       3629 |       5537 |       3022 |       2473 |       2815
  misprediction rate                 |      5.50% |      0.34% |      0.40% |      0.28% |      0.76% |      0.18% |      0.26% |      0.41% |      1.19% |      0.40% |      0.33% |      0.37% |      0.61% |      0.31% |      0.25% |      0.29%
  mpki                               |       6.99 |       1.10 |       1.28 |       0.90 |       2.38 |       0.58 |       0.83 |       1.31 |       3.69 |       1.28 |       1.07 |       1.19 |       1.94 |       1.00 |       0.80 |       0.93
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1389533 |      28402 |      31700 |      25826 |      55048 |      19584 |      23697 |      31276 |      69909 |      32163 |      29293 |      29446 |      43797 |      27886 |      23170 |      25825
    num misses                       |        168 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.10% |      0.05% |      0.13% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.09% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2646654 |     560801 |     555680 |     563831 |     530118 |     560540 |     556956 |     547018 |     516212 |     557933 |     561631 |     557963 |     537213 |     554372 |     558616 |     553606
    num misses                       |       1547 |        128 |        125 |        131 |        134 |        124 |        123 |        107 |        125 |        117 |        131 |        107 |        117 |        120 |        123 |        120
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1715 |        154 |        151 |        157 |        160 |        150 |        149 |        133 |        151 |        143 |        157 |        133 |        143 |        146 |        149 |        146
    num misses                       |        589 |        129 |        127 |        129 |        127 |        122 |        123 |        120 |        127 |        125 |        135 |        121 |        122 |        122 |        122 |        125
    miss rate                        |     34.34% |     83.77% |     84.11% |     82.17% |     79.38% |     81.33% |     82.55% |     90.23% |     84.11% |     87.41% |     85.99% |     90.98% |     85.31% |     83.56% |     81.88% |     85.62%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1389533 |      28402 |      31700 |      25826 |      55048 |      19584 |      23697 |      31276 |      69909 |      32163 |      29293 |      29446 |      43797 |      27886 |      23170 |      25825
    num cache misses                 |       2741 |        170 |        170 |        170 |        171 |        170 |        169 |        170 |        170 |        169 |        170 |        169 |        169 |        169 |        169 |        170
    miss rate                        |      0.20% |      0.60% |      0.54% |      0.66% |      0.31% |      0.87% |      0.71% |      0.54% |      0.24% |      0.53% |      0.58% |      0.57% |      0.39% |      0.61% |      0.73% |      0.66%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2646654 |     560801 |     555680 |     563831 |     530118 |     560540 |     556956 |     547018 |     516212 |     557933 |     561631 |     557963 |     537213 |     554372 |     558616 |     553606
    num cache misses                 |      32462 |       6931 |       7069 |       6890 |       7290 |       6802 |       6823 |       6834 |       7370 |       6896 |       6893 |       6832 |       7016 |       6878 |       6788 |       6938
