                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11032349 |    3075015 |    3109729 |    2867613 |    3166945 |    3033074 |    2606763 |    3045077 |    3188987 |    3097933 |    3306102 |    3293649
  Cycles                             |   11143600 |   11143600 |   11143600 |   11143600 |    8357700 |    8357700 |    8357700 |    8357700 |   11143600 |   11143600 |   11143600 |   11143600
  IPC                                |       0.99 |       0.28 |       0.28 |       0.26 |       0.38 |       0.36 |       0.31 |       0.36 |       0.29 |       0.28 |       0.30 |       0.30
  Time (ns)                          |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900 |    2785900
  Idle time (ns)                     |       1523 |    2271006 |    2271393 |    2271464 |    2261299 |    2261621 |    2261738 |    2261835 |    2271957 |    2272312 |    2272105 |    2272302
  Idle time (%)                      |       0.1% |      81.5% |      81.5% |      81.5% |      81.2% |      81.2% |      81.2% |      81.2% |      81.6% |      81.6% |      81.6% |      81.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1342297 |     975728 |     990802 |     890291 |    1019659 |     963183 |     785209 |     969395 |    1011694 |     974121 |    1061196 |    1054570
  num incorrect                      |      74422 |       4776 |       4256 |       7441 |       2614 |       4469 |      10552 |       4151 |       5339 |       6486 |       3569 |       3871
  misprediction rate                 |      5.25% |      0.49% |      0.43% |      0.83% |      0.26% |      0.46% |      1.33% |      0.43% |      0.52% |      0.66% |      0.34% |      0.37%
  mpki                               |       6.75 |       1.55 |       1.37 |       2.59 |       0.83 |       1.47 |       4.05 |       1.36 |       1.67 |       2.09 |       1.08 |       1.18
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1622644 |      20109 |      20416 |      24507 |      17642 |      19549 |      27691 |      18848 |      20732 |      22143 |      18205 |      19343
    num misses                       |        172 |         26 |         26 |         26 |         27 |         25 |         26 |         25 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.13% |      0.13% |      0.11% |      0.15% |      0.13% |      0.09% |      0.13% |      0.13% |      0.12% |      0.14% |      0.13%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2677472 |     580621 |     584258 |     560214 |     585947 |     572612 |     531571 |     572509 |     601639 |     591936 |     613088 |     612721
    num misses                       |       1498 |        131 |        130 |        123 |        139 |        122 |        122 |        118 |        144 |        124 |        120 |        124
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
