                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   44237677 |   43897374 |   43290275 |   43721182 |   37845984 |   37808203 |   37730168 |   37736126 |   43526756 |   43254919 |   43190187 |   43238295 |   37447363 |   37373399 |   37262531 |   37160403
  Cycles                             |   51519370 |   51519370 |   51519370 |   51519370 |   39083660 |   39083660 |   39083660 |   39083660 |   51519370 |   51519370 |   51519370 |   51519370 |   39083660 |   39083660 |   39083660 |   39083660
  IPC                                |       0.86 |       0.85 |       0.84 |       0.85 |       0.97 |       0.97 |       0.97 |       0.97 |       0.84 |       0.84 |       0.84 |       0.84 |       0.96 |       0.96 |       0.95 |       0.95
  Time (ns)                          |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300 |   17765300
  Idle time (ns)                     |        324 |     318775 |     322890 |     325537 |     328145 |     330777 |     333387 |     336027 |     338630 |     341269 |     343883 |     346513 |     349120 |     351762 |     354363 |     357009
  Idle time (%)                      |       0.0% |       1.8% |       1.8% |       1.8% |       1.8% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4817832 |    4841801 |    4680536 |    4808257 |    3193617 |    3184211 |    3165182 |    3167513 |    4757688 |    4709395 |    4696361 |    4701580 |    3101295 |    3085325 |    3065825 |    3039732
  num incorrect                      |      12906 |       2832 |       2883 |       3020 |       2670 |       2769 |       2788 |       2816 |       3544 |       3638 |       4554 |       4861 |       4509 |       4626 |       4761 |       5082
  misprediction rate                 |      0.27% |      0.06% |      0.06% |      0.06% |      0.08% |      0.09% |      0.09% |      0.09% |      0.07% |      0.08% |      0.10% |      0.10% |      0.15% |      0.15% |      0.16% |      0.17%
  mpki                               |       0.29 |       0.06 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.11 |       0.11 |       0.12 |       0.12 |       0.13 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5267333 |    5180574 |    5167805 |    5179213 |    5053482 |    5073077 |    5084794 |    5095410 |    5266299 |    5212727 |    5222028 |    5268496 |    5162523 |    5165883 |    5163543 |    5186548
    num misses                       |        131 |         21 |         21 |         23 |         23 |         23 |         21 |         21 |         23 |         21 |         23 |         23 |         23 |         21 |         21 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15466670 |   15099631 |   14968444 |   15021621 |   13959949 |   13959368 |   13941555 |   13935631 |   15000400 |   14849357 |   14824897 |   14873846 |   13857135 |   13824757 |   13775006 |   13764190
    num misses                       |     646043 |     643138 |     642315 |     641752 |     642833 |     643441 |     642671 |     643281 |     642751 |     642274 |     643665 |     642231 |     642755 |     644885 |     640693 |     642199
    miss rate                        |      4.18% |      4.26% |      4.29% |      4.27% |      4.60% |      4.61% |      4.61% |      4.62% |      4.28% |      4.33% |      4.34% |      4.32% |      4.64% |      4.66% |      4.65% |      4.67%
    mpki                             |      14.60 |      14.65 |      14.84 |      14.68 |      16.99 |      17.02 |      17.03 |      17.05 |      14.77 |      14.85 |      14.90 |      14.85 |      17.16 |      17.26 |      17.19 |      17.28
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     646174 |     643159 |     642336 |     641775 |     642856 |     643464 |     642692 |     643302 |     642774 |     642295 |     643688 |     642254 |     642778 |     644906 |     640714 |     642222
    num misses                       |     263617 |     262917 |     259834 |     262573 |     262763 |     261715 |     264188 |     265453 |     264309 |     261049 |     264158 |     263582 |     265161 |     263419 |     260566 |     260234
    miss rate                        |     40.80% |     40.88% |     40.45% |     40.91% |     40.87% |     40.67% |     41.11% |     41.26% |     41.12% |     40.64% |     41.04% |     41.04% |     41.25% |     40.85% |     40.67% |     40.52%
    mpki                             |       5.96 |       5.99 |       6.00 |       6.01 |       6.94 |       6.92 |       7.00 |       7.03 |       6.07 |       6.04 |       6.12 |       6.10 |       7.08 |       7.05 |       6.99 |       7.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5267333 |    5180574 |    5167805 |    5179213 |    5053482 |    5073077 |    5084794 |    5095410 |    5266299 |    5212727 |    5222028 |    5268496 |    5162523 |    5165883 |    5163543 |    5186548
    num cache misses                 |       2388 |        223 |        200 |        190 |        769 |        758 |        751 |        763 |        196 |        233 |        278 |        265 |        788 |        786 |        776 |        882
    miss rate                        |      0.05% |      0.00% |      0.00% |      0.00% |      0.02% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.05 |       0.01 |       0.00 |       0.00 |       0.02 |       0.02 |       0.02 |       0.02 |       0.00 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15466670 |   15099631 |   14968444 |   15021621 |   13959949 |   13959368 |   13941555 |   13935631 |   15000400 |   14849357 |   14824897 |   14873846 |   13857135 |   13824757 |   13775006 |   13764190
    num cache misses                 |     420707 |     410975 |     413088 |     408619 |     519720 |     523659 |     525762 |     519681 |     407676 |     405712 |     402887 |     403298 |     520603 |     523047 |     514733 |     512062
    miss rate                        |      2.72% |      2.72% |      2.76% |      2.72% |      3.72% |      3.75% |      3.77% |      3.73% |      2.72% |      2.73% |      2.72% |      2.71% |      3.76% |      3.78% |      3.74% |      3.72%
    mpki                             |       9.51 |       9.36 |       9.54 |       9.35 |      13.73 |      13.85 |      13.93 |      13.77 |       9.37 |       9.38 |       9.33 |       9.33 |      13.90 |      14.00 |      13.81 |      13.78
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     493568 |     475539 |     476628 |     472423 |     579404 |     587620 |     589282 |     584330 |     474603 |     465058 |     462153 |     468062 |     585241 |     588011 |     576922 |     573341
    num cache misses                 |     174039 |     165921 |     164162 |     164508 |     241005 |     243581 |     243280 |     242846 |     164782 |     164441 |     163527 |     167018 |     242505 |     244120 |     243106 |     240931
    miss rate                        |     35.26% |     34.89% |     34.44% |     34.82% |     41.60% |     41.45% |     41.28% |     41.56% |     34.72% |     35.36% |     35.38% |     35.68% |     41.44% |     41.52% |     42.14% |     42.02%
    mpki                             |       3.93 |       3.78 |       3.79 |       3.76 |       6.37 |       6.44 |       6.45 |       6.44 |       3.79 |       3.80 |       3.79 |       3.86 |       6.48 |       6.53 |       6.52 |       6.48
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     275310 |     258820 |     257544 |     257288 |     299985 |     306798 |     305883 |     306813 |     260864 |     252857 |     251921 |     259896 |     305865 |     307768 |     303902 |     300873
    num cache misses                 |      99255 |      83525 |      83396 |      81891 |      76296 |      81572 |      79924 |      91888 |      88683 |      79958 |      79346 |      83569 |      79715 |      82564 |      79531 |      87371
    miss rate                        |     36.05% |     32.27% |     32.38% |     31.83% |     25.43% |     26.59% |     26.13% |     29.95% |     34.00% |     31.62% |     31.50% |     32.15% |     26.06% |     26.83% |     26.17% |     29.04%
    mpki                             |       2.24 |       1.90 |       1.93 |       1.87 |       2.02 |       2.16 |       2.12 |       2.44 |       2.04 |       1.85 |       1.84 |       1.93 |       2.13 |       2.21 |       2.13 |       2.35
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      73950 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      73834 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    7636.47 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    7651.08 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    7575.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    7589.83 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6572 |         19 |         19 |         20 |         25 |         28 |         25 |         31 |         77 |         71 |         75 |         76 |         71 |         76 |         75 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      71507 |      70283 |      70491 |      68673 |      64328 |      69204 |      67198 |      72550 |      72307 |      67804 |      67293 |      71872 |      68115 |      70664 |      67057 |      68298
