                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   513914043 |   512900490 |           0 |   512572197 |           0 |           0 |           0 |           0 |   513763798 |   513821774 |   513226870 |   513916957 |  3938547608 |           0 |           0 |           0
  Cycles                             |  5047294270 |  5047294270 |  5047294270 |  5047294270 |  3828981860 |  3828981860 |  3828981860 |  3828981860 |  5047294270 |  5047294270 |  5047294270 |  5047294270 |  3828981860 |  3828981860 |  3828981860 |  3828981860
  IPC                                |        0.10 |        0.10 |        0.00 |        0.10 |        0.00 |        0.00 |        0.00 |        0.00 |        0.10 |        0.10 |        0.10 |        0.10 |        1.03 |        0.00 |        0.00 |        0.00
  Time (ns)                          |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1740446300
  Idle time (ns)                     |  1544881978 |  1545305886 |  1740446300 |  1545432275 |  1740446300 |  1740446300 |  1740446300 |  1740446300 |  1544642480 |  1544543106 |  1544869325 |  1544539256 |   197626129 |  1740446300 |  1740446300 |  1740446300
  Idle time (%)                      |       88.8% |       88.8% |      100.0% |       88.8% |      100.0% |      100.0% |      100.0% |      100.0% |       88.7% |       88.7% |       88.8% |       88.7% |       11.4% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     9969087 |     9945672 |           0 |     9956278 |           0 |           0 |           0 |           0 |     9965703 |     9960881 |     9948416 |     9964643 |   169549495 |           0 |           0 |           0
  num incorrect                      |      332057 |      331846 |           0 |      332506 |           0 |           0 |           0 |           0 |      330849 |      331639 |      330814 |      331049 |     6128505 |           0 |           0 |           0
  misprediction rate                 |       3.22% |       3.23% |       0.00% |       3.23% |       0.00% |       0.00% |       0.00% |       0.00% |       3.21% |       3.22% |       3.22% |       3.22% |       3.49% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.65 |        0.65 |        0.00 |        0.65 |        0.00 |        0.00 |        0.00 |        0.00 |        0.64 |        0.65 |        0.64 |        0.64 |        1.56 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    79607429 |    79453391 |           0 |    79402866 |           0 |           0 |           0 |           0 |    79588157 |    79595886 |    79500744 |    79613441 |   773980827 |           0 |           0 |           0
    num misses                       |          48 |          47 |           0 |          47 |           0 |           0 |           0 |           0 |          48 |          47 |          48 |          48 |         199 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   324811947 |   324195284 |           0 |   323929003 |           0 |           0 |           0 |           0 |   324733619 |   324789811 |   324399505 |   324856341 |  2331212680 |           0 |           0 |           0
    num misses                       |     3423245 |     3375649 |           0 |     3376970 |           0 |           0 |           0 |           0 |     3447838 |     3423043 |     3381448 |     3384283 |    15542527 |           0 |           0 |           0
    miss rate                        |       1.05% |       1.04% |       0.00% |       1.04% |       0.00% |       0.00% |       0.00% |       0.00% |       1.06% |       1.05% |       1.04% |       1.04% |       0.67% |       0.00% |       0.00% |       0.00%
    mpki                             |        6.66 |        6.58 |        0.00 |        6.59 |        0.00 |        0.00 |        0.00 |        0.00 |        6.71 |        6.66 |        6.59 |        6.59 |        3.95 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     3423293 |     3375696 |           0 |     3377017 |           0 |           0 |           0 |           0 |     3447886 |     3423090 |     3381496 |     3384331 |    15542726 |           0 |           0 |           0
    num misses                       |     1828165 |     1823581 |           0 |     1822416 |           0 |           0 |           0 |           0 |     1829090 |     1830323 |     1825782 |     1827615 |     6581116 |           0 |           0 |           0
    miss rate                        |      53.40% |      54.02% |       0.00% |      53.97% |       0.00% |       0.00% |       0.00% |       0.00% |      53.05% |      53.47% |      53.99% |      54.00% |      42.34% |       0.00% |       0.00% |       0.00%
    mpki                             |        3.56 |        3.56 |        0.00 |        3.56 |        0.00 |        0.00 |        0.00 |        0.00 |        3.56 |        3.56 |        3.56 |        3.56 |        1.67 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    79607429 |    79453391 |           0 |    79402866 |           0 |           0 |           0 |           0 |    79588157 |    79595886 |    79500744 |    79613441 |   773980827 |           0 |           0 |           0
    num cache misses                 |        9980 |        9902 |           0 |       10079 |           0 |           0 |           0 |           0 |        9877 |        9982 |        9865 |       10061 |     5480841 |           0 |           0 |           0
    miss rate                        |       0.01% |       0.01% |        inf% |       0.01% |        inf% |        inf% |        inf% |        inf% |       0.01% |       0.01% |       0.01% |       0.01% |       0.71% |        inf% |        inf% |        inf%
    mpki                             |        0.02 |        0.02 |         inf |        0.02 |         inf |         inf |         inf |         inf |        0.02 |        0.02 |        0.02 |        0.02 |        1.39 |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   324811947 |   324195284 |           0 |   323929003 |           0 |           0 |           0 |           0 |   324733619 |   324789811 |   324399505 |   324856341 |  2331212680 |           0 |           0 |           0
    num cache misses                 |     3321878 |     3314057 |           0 |     3311887 |           0 |           0 |           0 |           0 |     3318236 |     3319428 |     3316083 |     3319657 |    22300472 |           0 |           0 |           0
    miss rate                        |       1.02% |       1.02% |        inf% |       1.02% |        inf% |        inf% |        inf% |        inf% |       1.02% |       1.02% |       1.02% |       1.02% |       0.96% |        inf% |        inf% |        inf%
    mpki                             |        6.46 |        6.46 |         inf |        6.46 |         inf |         inf |         inf |         inf |        6.46 |        6.46 |        6.46 |        6.46 |        5.66 |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     3332687 |     3324643 |           0 |     3322802 |           0 |           0 |           0 |           0 |     3329377 |     3330691 |     3326955 |     3330697 |    28999867 |           0 |           0 |           0
    num cache misses                 |     2406517 |     2400554 |           0 |     2401915 |           0 |           0 |           0 |           0 |     2404299 |     2406449 |     2401670 |     2406046 |    15636597 |           0 |           0 |           0
    miss rate                        |      72.21% |      72.20% |        inf% |      72.29% |        inf% |        inf% |        inf% |        inf% |      72.21% |      72.25% |      72.19% |      72.24% |      53.92% |        inf% |        inf% |        inf%
    mpki                             |        4.68 |        4.68 |         inf |        4.69 |         inf |         inf |         inf |         inf |        4.68 |        4.68 |        4.68 |        4.68 |        3.97 |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     2407346 |     2401238 |           0 |     2402751 |           0 |           0 |           0 |           0 |     2405563 |     2407729 |     2402677 |     2407024 |    16856242 |           0 |           0 |           0
    num cache misses                 |     1139861 |     1137034 |           0 |     1138505 |           0 |           0 |           0 |           0 |      952742 |      953943 |      952061 |      953434 |     4148559 |           0 |           0 |           0
    miss rate                        |      47.35% |      47.35% |        inf% |      47.38% |        inf% |        inf% |        inf% |        inf% |      39.61% |      39.62% |      39.63% |      39.61% |      24.61% |        inf% |        inf% |        inf%
    mpki                             |        2.22 |        2.22 |         inf |        2.22 |         inf |         inf |         inf |         inf |        1.85 |        1.86 |        1.86 |        1.86 |        1.05 |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |        5841 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     8205448 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       61.33 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       61.28 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.02 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |      211835 |      211551 |           0 |      211763 |           0 |           0 |           0 |           0 |      232217 |      232490 |      231410 |      232511 |     3369779 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      615981 |      613550 |           0 |      614740 |           0 |           0 |           0 |           0 |      495464 |      495967 |      495426 |      495468 |       92741 |           0 |           0 |           0
