                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1683780019 |  1688623608 |  1700110152 |  1702569202 |  1985428605 |  1987102296 |  1969497585 |  1968280454 |  1686759416 |  1688943257 |  1681572312 |  1677961938 |  1957702508 |  1959229943 |  1957202375 |  1960367941
  Cycles                             |   665210920 |   665210920 |   665210920 |   665210920 |   876868940 |   876868940 |   876868940 |   876868940 |   665210920 |   665210920 |   665210920 |   665210920 |   876868940 |   876868940 |   876868940 |   876868940
  IPC                                |        2.53 |        2.54 |        2.56 |        2.56 |        2.26 |        2.27 |        2.25 |        2.24 |        2.54 |        2.54 |        2.53 |        2.52 |        2.23 |        2.23 |        2.23 |        2.24
  Time (ns)                          |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600 |   302368600
  Idle time (ns)                     |         276 |      328074 |      330154 |      331994 |      333821 |      335630 |      337406 |      339179 |      340896 |      342639 |      344403 |      346168 |      347962 |      349790 |      351807 |      353823
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     8229484 |    10541979 |    18025155 |    18844443 |   113131527 |   113689413 |   378421553 |   378015849 |   286039532 |   286767670 |   284310494 |   283107033 |   376353921 |   376862861 |   376187210 |   377242395
  num incorrect                      |       41816 |       32173 |       27766 |       27795 |       27965 |       27971 |       18663 |       18661 |       18254 |       18252 |       18256 |       18258 |       18255 |       18458 |       18256 |       18258
  misprediction rate                 |       0.51% |       0.30% |       0.15% |       0.15% |       0.02% |       0.02% |       0.00% |       0.00% |       0.01% |       0.01% |       0.01% |       0.01% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158385682 |   157995643 |   157003430 |   157003436 |   157003430 |   157003432 |    79676212 |    79676208 |    79017828 |    79017681 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017829
    num misses                       |         268 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   774595854 |   774095692 |   772572552 |   772982997 |   820124956 |   820403912 |   576479647 |   576276783 |   527499635 |   527863301 |   526635117 |   526033392 |   572656830 |   572911406 |   572573475 |   573101070
    num misses                       |      943021 |      958868 |      935445 |      927603 |      917140 |      953731 |      468107 |      475094 |      482305 |      462703 |      481122 |      490875 |      475351 |      500402 |      453872 |      460500
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.11% |       0.12% |       0.08% |       0.08% |       0.09% |       0.09% |       0.09% |       0.09% |       0.08% |       0.09% |       0.08% |       0.08%
    mpki                             |        0.56 |        0.57 |        0.55 |        0.54 |        0.46 |        0.48 |        0.24 |        0.24 |        0.29 |        0.27 |        0.29 |        0.29 |        0.24 |        0.26 |        0.23 |        0.23
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      943289 |      958906 |      935483 |      927641 |      917178 |      953769 |      468145 |      475132 |      482343 |      462741 |      481160 |      490913 |      475389 |      500440 |      453910 |      460538
    num misses                       |       23224 |       24228 |       26022 |       23994 |       22182 |       21193 |       15746 |       16345 |       10921 |       12333 |       13943 |       13635 |       14942 |       18162 |       15044 |       18156
    miss rate                        |       2.46% |       2.53% |       2.78% |       2.59% |       2.42% |       2.22% |       3.36% |       3.44% |       2.26% |       2.67% |       2.90% |       2.78% |       3.14% |       3.63% |       3.31% |       3.94%
    mpki                             |        0.01 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   158385682 |   157995643 |   157003430 |   157003436 |   157003430 |   157003432 |    79676212 |    79676208 |    79017828 |    79017681 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017829
    num cache misses                 |      258367 |      195301 |      197291 |      191971 |      188561 |      188562 |      187759 |      187759 |      188757 |      187979 |      187363 |      188965 |      187361 |      187362 |      187361 |      187362
    miss rate                        |       0.16% |       0.12% |       0.13% |       0.12% |       0.12% |       0.12% |       0.24% |       0.24% |       0.24% |       0.24% |       0.24% |       0.24% |       0.24% |       0.24% |       0.24% |       0.24%
    mpki                             |        0.15 |        0.12 |        0.12 |        0.11 |        0.09 |        0.09 |        0.10 |        0.10 |        0.11 |        0.11 |        0.11 |        0.11 |        0.10 |        0.10 |        0.10 |        0.10
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   774595854 |   774095692 |   772572552 |   772982997 |   820124956 |   820403912 |   576479647 |   576276783 |   527499635 |   527863301 |   526635117 |   526033392 |   572656830 |   572911406 |   572573475 |   573101070
    num cache misses                 |     9189563 |     8975748 |     8583534 |     8560356 |     4987312 |     5006831 |     2972658 |     2966472 |     4548826 |     4564633 |     4520846 |     4522332 |     2678268 |     2678316 |     2679108 |     2672481
    miss rate                        |       1.19% |       1.16% |       1.11% |       1.11% |       0.61% |       0.61% |       0.52% |       0.51% |       0.86% |       0.86% |       0.86% |       0.86% |       0.47% |       0.47% |       0.47% |       0.47%
    mpki                             |        5.46 |        5.32 |        5.05 |        5.03 |        2.51 |        2.52 |        1.51 |        1.51 |        2.70 |        2.70 |        2.69 |        2.70 |        1.37 |        1.37 |        1.37 |        1.36
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9745281 |     9514073 |     9111381 |     9012335 |     5376748 |     5594228 |     3323014 |     3316610 |     5058951 |     5001777 |     4892324 |     4894612 |     3049345 |     3055830 |     3047142 |     3029310
    num cache misses                 |     1408309 |     1308784 |     1143611 |     1000292 |      908609 |      891685 |      798805 |      810100 |      944369 |      946800 |      935253 |      930637 |      913941 |      904597 |      947157 |      876953
    miss rate                        |      14.45% |      13.76% |      12.55% |      11.10% |      16.90% |      15.94% |      24.04% |      24.43% |      18.67% |      18.93% |      19.12% |      19.01% |      29.97% |      29.60% |      31.08% |      28.95%
    mpki                             |        0.84 |        0.78 |        0.67 |        0.59 |        0.46 |        0.45 |        0.41 |        0.41 |        0.56 |        0.56 |        0.56 |        0.55 |        0.47 |        0.46 |        0.48 |        0.45
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     1867138 |     1871383 |     1692283 |     1485850 |     1395975 |     1575798 |     1207088 |     1211931 |     1365482 |     1292896 |     1221319 |     1214300 |     1198411 |     1201531 |     1234456 |     1093993
    num cache misses                 |      272745 |      177442 |      177275 |      177457 |      178241 |      178486 |      156295 |      256983 |      643352 |      314968 |      147162 |      146089 |      147595 |      148187 |      189239 |      233845
    miss rate                        |      14.61% |       9.48% |      10.48% |      11.94% |      12.77% |      11.33% |      12.95% |      21.20% |      47.12% |      24.36% |      12.05% |      12.03% |      12.32% |      12.33% |      15.33% |      21.38%
    mpki                             |        0.16 |        0.11 |        0.10 |        0.10 |        0.09 |        0.09 |        0.08 |        0.13 |        0.38 |        0.19 |        0.09 |        0.09 |        0.08 |        0.08 |        0.10 |        0.12
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |       28763 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |       28730 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      948.39 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |      948.92 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      887.14 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |      887.67 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |        6844 |         226 |         214 |         215 |         214 |         214 |         226 |           7 |         235 |         235 |         236 |         238 |         236 |         242 |         240 |          26
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      230949 |      173900 |      173841 |      173782 |      174578 |      174794 |      152490 |      218750 |      640758 |      312298 |      144339 |      143705 |      144618 |      144884 |      186248 |      190115
