                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |    9882573 |    1099830 |    1079102 |    1099178 |     999280 |     993919 |     980871 |    1077759 |    1319543 |    1267351 |    1271394 |    1310879
    num misses                       |       8360 |       6098 |       6137 |       6107 |       6087 |       6075 |       6133 |       6120 |       6044 |       6113 |       6158 |       6126
    miss rate                        |      0.08% |      0.55% |      0.57% |      0.56% |      0.61% |      0.61% |      0.63% |      0.57% |      0.46% |      0.48% |      0.48% |      0.47%
    mpki                             |       0.19 |       1.18 |       1.28 |       1.21 |       1.48 |       1.49 |       1.55 |       1.24 |       0.94 |       1.04 |       1.03 |       0.95
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8531 |       6126 |       6165 |       6135 |       6115 |       6103 |       6161 |       6148 |       6072 |       6141 |       6186 |       6154
    num misses                       |        898 |        315 |        311 |        306 |        290 |        285 |        293 |        285 |        286 |        287 |        288 |        287
    miss rate                        |     10.53% |      5.14% |      5.04% |      4.99% |      4.74% |      4.67% |      4.76% |      4.64% |      4.71% |      4.67% |      4.66% |      4.66%
    mpki                             |       0.02 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.07 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6911025 |     115754 |     167325 |     144782 |     215684 |     230974 |     226748 |     141925 |     134036 |     174501 |     166977 |     122273
    num cache misses                 |       2968 |        180 |        180 |        180 |        186 |        189 |        214 |        185 |        179 |        179 |        179 |        180
    miss rate                        |      0.04% |      0.16% |      0.11% |      0.12% |      0.09% |      0.08% |      0.09% |      0.13% |      0.13% |      0.10% |      0.11% |      0.15%
    mpki                             |       0.07 |       0.03 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9882573 |    1099830 |    1079102 |    1099178 |     999280 |     993919 |     980871 |    1077759 |    1319543 |    1267351 |    1271394 |    1310879
    num cache misses                 |      69756 |      35664 |      36365 |      36141 |      36509 |      37084 |      36833 |      36009 |      35373 |      35929 |      35868 |      35279
    miss rate                        |      0.71% |      3.24% |      3.37% |      3.29% |      3.65% |      3.73% |      3.76% |      3.34% |      2.68% |      2.83% |      2.82% |      2.69%
    mpki                             |       1.62 |       6.89 |       7.56 |       7.17 |       8.85 |       9.10 |       9.34 |       7.30 |       5.52 |       6.09 |       6.03 |       5.49
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      75107 |      35933 |      36683 |      36427 |      36867 |      37384 |      37221 |      36315 |      36695 |      37403 |      37322 |      36552
    num cache misses                 |      57593 |      32379 |      32810 |      32747 |      33035 |      32991 |      33248 |      32731 |      32045 |      32424 |      32449 |      31931
    miss rate                        |     76.68% |     90.11% |     89.44% |     89.90% |     89.61% |     88.25% |     89.33% |     90.13% |     87.33% |     86.69% |     86.94% |     87.36%
    mpki                             |       1.33 |       6.25 |       6.82 |       6.49 |       8.01 |       8.10 |       8.43 |       6.63 |       5.00 |       5.49 |       5.45 |       4.97
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      60525 |      32492 |      32971 |      32874 |      33231 |      33122 |      33445 |      32870 |      33206 |      33725 |      33724 |      33025
    num cache misses                 |      34515 |      10985 |      11074 |      11075 |      11289 |      11083 |      11201 |      11327 |      21512 |      21924 |      21857 |      21520
    miss rate                        |     57.03% |     33.81% |     33.59% |     33.69% |     33.97% |     33.46% |     33.49% |     34.46% |     64.78% |     65.01% |     64.81% |     65.16%
    mpki                             |       0.80 |       2.12 |       2.30 |       2.20 |       2.74 |       2.72 |       2.84 |       2.30 |       3.36 |       3.71 |       3.67 |       3.35
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      20104 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      20044 |          0 |          0 |          0
  average dram access latency (ns)   |      61.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.35 |        inf |        inf |        inf
  average dram queueing delay        |       0.11 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10675 |        461 |        491 |        419 |        429 |        443 |        473 |        439 |        268 |        271 |        271 |        250
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3946 |       3776 |       3744 |       3765 |       3835 |       3750 |       3785 |       3876 |       5764 |       5978 |       5862 |       5705
