metric,value
timestamp,2026-07-05T12:56:49
workload,PR
strategy,MPO
bench_class,S
num_threads,16
output_dir,Outputs/sizeS/16TH/PR_S_MPO_16TH_20260705_031653
cpu_map,"[0, 2, 1, 3, 12, 9, 13, 10, 6, 7, 11, 5, 15, 14, 8, 4]"
p_core_count,8
e_core_count,8
node0_threads,8
node1_threads,8
sim_time_ms,2.7433
total_instructions,55577832
avg_ipc,0.7161
avg_ipc_p,0.3669
avg_ipc_e,1.0653
total_power_W,14.7178
dynamic_W,9.0655
leakage_W,5.6
dram_W,0.0523
energy_J,0.040375
node0_reads,11222
node1_reads,11124
node0_pct,50.2193
node0_writes,42
node1_writes,62
dram_local,5678
dram_remote,5597
dram_remote_pct,49.6408
l1d_miss_pct,0.7687
l2_miss_pct,83.0915
l3_miss_pct,18.1603
l1d_mpki,1.3444
l2_mpki,1.1171
l3_mpki,0.2029
l3_miss_count,11275
cpi_base_frac,0.7424
cpi_branch_frac,0.1227
cpi_l2_frac,0.0
cpi_l3_frac,0.1013
cpi_dram_local_frac,0.0162
cpi_dram_remote_frac,0.0174
futex_wake_count,34
futex_wait_count,15
mutex_lock_count,0
barrier_wait_count,0
futex_wake_per_minst,3.1036
mutex_lock_per_minst,0.0
barrier_wait_per_minst,0.0
L1-D.access-mru-0.c0,2439700
L1-D.access-mru-0.c1,547437
L1-D.access-mru-0.c10,538264
L1-D.access-mru-0.c11,544244
L1-D.access-mru-0.c12,530521
L1-D.access-mru-0.c13,540404
L1-D.access-mru-0.c14,542990
L1-D.access-mru-0.c15,551738
L1-D.access-mru-0.c2,544321
L1-D.access-mru-0.c3,552282
L1-D.access-mru-0.c4,514074
L1-D.access-mru-0.c5,549453
L1-D.access-mru-0.c6,543112
L1-D.access-mru-0.c7,535006
L1-D.access-mru-0.c8,495329
L1-D.access-mru-0.c9,544997
L1-D.access-mru-0.node0,6220048
L1-D.access-mru-0.node1,4293824
L1-D.access-mru-0.total,10513872
L1-D.access-mru-1.c0,114301
L1-D.access-mru-1.c1,2915
L1-D.access-mru-1.c10,2861
L1-D.access-mru-1.c11,3054
L1-D.access-mru-1.c12,3058
L1-D.access-mru-1.c13,2762
L1-D.access-mru-1.c14,2732
L1-D.access-mru-1.c15,2721
L1-D.access-mru-1.c2,2833
L1-D.access-mru-1.c3,2852
L1-D.access-mru-1.c4,3099
L1-D.access-mru-1.c5,2715
L1-D.access-mru-1.c6,2765
L1-D.access-mru-1.c7,2658
L1-D.access-mru-1.c8,3678
L1-D.access-mru-1.c9,2963
L1-D.access-mru-1.node0,135317
L1-D.access-mru-1.node1,22650
L1-D.access-mru-1.total,157967
L1-D.access-mru-2.c0,42853
L1-D.access-mru-2.c1,356
L1-D.access-mru-2.c10,351
L1-D.access-mru-2.c11,332
L1-D.access-mru-2.c12,354
L1-D.access-mru-2.c13,329
L1-D.access-mru-2.c14,304
