                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      50932 |      18565 |      18404 |      18390 |      18698 |      18199 |      18433 |      18546 |      18968 |      18981 |      19367 |      18880
    num cache misses                 |      36268 |      16832 |      16728 |      16721 |      16953 |      16668 |      16803 |      16847 |      16719 |      16698 |      16965 |      16655
    miss rate                        |     71.21% |     90.67% |     90.89% |     90.92% |     90.67% |     91.59% |     91.16% |     90.84% |     88.14% |     87.97% |     87.60% |     88.22%
    mpki                             |       1.69 |       4.44 |       4.09 |       4.12 |       4.63 |       4.18 |       4.25 |       4.49 |       4.08 |       4.15 |       4.89 |       4.04
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39102 |      16928 |      16808 |      16791 |      17049 |      16731 |      16868 |      16941 |      17349 |      17357 |      17780 |      17280
    num cache misses                 |      25317 |       6250 |       6099 |       6183 |       6316 |       6214 |       6011 |       6253 |      12102 |      11931 |      12157 |      11900
    miss rate                        |     64.75% |     36.92% |     36.29% |     36.82% |     37.05% |     37.14% |     35.64% |     36.91% |     69.76% |     68.74% |     68.37% |     68.87%
    mpki                             |       1.18 |       1.65 |       1.49 |       1.52 |       1.73 |       1.56 |       1.52 |       1.67 |       2.95 |       2.96 |       3.50 |       2.89
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13996 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13915 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.46 |        inf |        inf |        inf
  average dram queueing delay        |       0.26 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.21 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10496 |        256 |        239 |        248 |        244 |        208 |        239 |        230 |         95 |        117 |        102 |        101
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2457 |       2351 |       2313 |       2358 |       2388 |       2294 |       2300 |       2319 |       3015 |       2981 |       3106 |       2902
