                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1783083270 |  1791833028 |  1810148473 |  1821725976 |  1700319877 |  1693105332 |  1743936555 |  1738604877 |  1829543777 |  1835675875 |  1823504416 |  1819544621 |  1712501438 |  1712199578 |  1710150906 |  1722859794
  Cycles                             |   846685200 |   846685200 |   846685200 |   846685200 |   635013900 |   635013900 |   635013900 |   635013900 |   846685200 |   846685200 |   846685200 |   846685200 |   635013900 |   635013900 |   635013900 |   635013900
  IPC                                |        2.11 |        2.12 |        2.14 |        2.15 |        2.68 |        2.67 |        2.75 |        2.74 |        2.16 |        2.17 |        2.15 |        2.15 |        2.70 |        2.70 |        2.69 |        2.71
  Time (ns)                          |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300 |   211671300
  Idle time (ns)                     |         406 |      284731 |      286301 |      287640 |      288916 |      290193 |      291500 |      292776 |      294101 |      295432 |      296806 |      298122 |      299414 |      300690 |      301981 |      303353
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    41333614 |    44945347 |    54704772 |    58563944 |    18093671 |    15688529 |   303234265 |   301457253 |   333633898 |   335678137 |   331620984 |   330301252 |   294619966 |   294519547 |   293836458 |   298072948
  num incorrect                      |       41727 |       32238 |       27968 |       27968 |       27829 |       27072 |       18875 |       18663 |       18660 |       18459 |       18457 |       18257 |       18456 |       18255 |       18454 |       18259
  misprediction rate                 |       0.10% |       0.07% |       0.05% |       0.05% |       0.15% |       0.17% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
