                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236791031 |   28047621 |   37832101 |   47616415 |   57397356 |   67173930 |   76967554 |   86754030 |   96529592 |  106316613 |  115083094 |  123796509
  Cycles                             |  251605420 |  331661690 |  331661690 |  331661690 |  331661690 |  251605420 |  331661690 |  331661690 |  251605420 |  251605420 |  251605420 |  331661690
  IPC                                |       0.94 |       0.08 |       0.11 |       0.14 |       0.17 |       0.27 |       0.23 |       0.26 |       0.38 |       0.42 |       0.46 |       0.37
  Time (ns)                          |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100 |  114366100
  Idle time (ns)                     |   19202873 |  106565333 |  104715190 |  103090549 |  101275975 |   97389050 |   97108884 |   95392085 |   91789519 |   89761732 |   87685036 |   87729462
  Idle time (%)                      |      16.8% |      93.2% |      91.6% |      90.1% |      88.6% |      85.2% |      84.9% |      83.4% |      80.3% |      78.5% |      76.7% |      76.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20950287 |    4018613 |    5416078 |    6813495 |    8209948 |    9605126 |   11005233 |   12403258 |   13798156 |   15196347 |   16302957 |   17394421
  num incorrect                      |       8787 |         90 |         90 |         90 |         89 |         90 |         89 |         89 |         90 |         90 |         89 |         89
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800031 |        312 |        312 |        312 |        313 |        313 |        312 |        316 |        312 |        312 |        312 |        313
    num misses                       |        118 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.13% |      5.11% |      5.11% |      5.13% |      5.06% |      5.13% |      5.13% |      5.13% |      5.11%
