                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5654273 |    5772764 |    5764496 |    5620428 |    5869188 |    5828365 |    5821517 |    5714372
  Cycles                             |    3976480 |    3976480 |    3976480 |    3976480 |    3976480 |    3976480 |    3976480 |    3976480
  IPC                                |       1.42 |       1.45 |       1.45 |       1.41 |       1.48 |       1.47 |       1.46 |       1.44
  Time (ns)                          |    1371200 |    1371200 |    1371200 |    1371200 |    1371200 |    1371200 |    1371200 |    1371200
  Idle time (ns)                     |        388 |     354269 |     356306 |     356856 |     357373 |     357914 |     358456 |     358997
  Idle time (%)                      |       0.0% |      25.8% |      26.0% |      26.0% |      26.1% |      26.1% |      26.1% |      26.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     437050 |     674284 |     679022 |     638654 |     717043 |     708022 |     706252 |     676301
  num incorrect                      |      21620 |       5264 |       4872 |       5098 |       4688 |       4637 |       4652 |       4673
  misprediction rate                 |      4.71% |      0.77% |      0.71% |      0.79% |      0.65% |      0.65% |      0.65% |      0.69%
  mpki                               |       3.82 |       0.91 |       0.85 |       0.91 |       0.80 |       0.80 |       0.80 |       0.82
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     623948 |     467692 |     462342 |     461817 |     458135 |     458403 |     458199 |     457796
    num misses                       |        267 |         29 |         29 |         29 |         29 |         29 |         30 |         30
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2901001 |    2470275 |    2456853 |    2435607 |    2459058 |    2449729 |    2448919 |    2431418
    num misses                       |       1925 |        329 |        362 |        404 |        335 |        371 |        356 |        229
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.34 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2192 |        358 |        391 |        433 |        364 |        400 |        386 |        259
    num misses                       |        613 |        154 |        152 |        143 |        157 |        153 |        142 |        129
    miss rate                        |     27.97% |     43.02% |     38.87% |     33.03% |     43.13% |     38.25% |     36.79% |     49.81%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     623948 |     467692 |     462342 |     461817 |     458135 |     458403 |     458199 |     457796
    num cache misses                 |       7280 |        396 |        384 |        382 |        386 |        383 |        375 |        382
    miss rate                        |      1.17% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       1.29 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.06 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2901001 |    2470275 |    2456853 |    2435607 |    2459058 |    2449729 |    2448919 |    2431418
    num cache misses                 |      65459 |      51278 |      50573 |      50698 |      50307 |      50004 |      50028 |      48985
    miss rate                        |      2.26% |      2.08% |      2.06% |      2.08% |      2.05% |      2.04% |      2.04% |      2.01%
    mpki                             |      11.58 |       8.88 |       8.77 |       9.02 |       8.57 |       8.58 |       8.59 |       8.57
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      80464 |      55430 |      53852 |      54042 |      54621 |      53345 |      53356 |      50768
    num cache misses                 |      20679 |      13068 |      14302 |      15240 |      14215 |      14000 |      13666 |      13628
    miss rate                        |     25.70% |     23.58% |     26.56% |     28.20% |     26.02% |     26.24% |     25.61% |     26.84%
    mpki                             |       3.66 |       2.26 |       2.48 |       2.71 |       2.42 |       2.40 |       2.35 |       2.38
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      32486 |      20894 |      20695 |      21729 |      21672 |      20434 |      20135 |      18888
    num cache misses                 |      15017 |       3850 |       3398 |       6860 |       9713 |       4717 |       4528 |       6147
    miss rate                        |     46.23% |     18.43% |     16.42% |     31.57% |     44.82% |     23.08% |     22.49% |     32.54%
    mpki                             |       2.66 |       0.67 |       0.59 |       1.22 |       1.65 |       0.81 |       0.78 |       1.08
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13457 |          0 |          0 |          0 |      13357 |          0 |          0 |          0
  average dram access latency (ns)   |     271.43 |        inf |        inf |        inf |     272.72 |        inf |        inf |        inf
  average dram queueing delay        |     210.18 |       0.00 |       0.00 |       0.00 |     211.47 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5309 |        116 |        106 |         84 |         78 |        103 |        100 |         61
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1658 |        865 |        876 |       3902 |       6685 |       2186 |       2097 |       3560
