                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   60147005 |   61334581 |   61317766 |   61119399 |   57803237 |   57822077 |   60263978 |   59611039 |   62521407 |   62951220 |   69706173 |   70106544 |   66971023 |   66964503 |   66951146 |   66942717
  Cycles                             |   32599600 |   32599600 |   32599600 |   32599600 |   24449700 |   24449700 |   24449700 |   24449700 |   32599600 |   32599600 |   32599600 |   32599600 |   24449700 |   24449700 |   24449700 |   24449700
  IPC                                |       1.85 |       1.88 |       1.88 |       1.87 |       2.36 |       2.36 |       2.46 |       2.44 |       1.92 |       1.93 |       2.14 |       2.15 |       2.74 |       2.74 |       2.74 |       2.74
  Time (ns)                          |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900 |    8149900
  Idle time (ns)                     |        303 |     282851 |     283871 |     284662 |     285403 |     286134 |     286861 |     287592 |     288321 |     289048 |     289808 |     290555 |     291299 |     292039 |     292750 |     293481
  Idle time (%)                      |       0.0% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1371168 |    2096509 |    2090973 |    2025023 |     919369 |     925767 |    1976360 |    1758729 |    2729092 |    2872382 |   23005181 |   23138432 |   22307892 |   22305723 |   22301269 |   22298457
  num incorrect                      |      12153 |       3844 |       3813 |       3826 |       3596 |       3620 |       3302 |       3308 |       3293 |       3274 |       1005 |       1016 |       1004 |       1000 |       1001 |       1002
  misprediction rate                 |      0.88% |      0.18% |      0.18% |      0.19% |      0.39% |      0.39% |      0.17% |      0.19% |      0.12% |      0.11% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
