                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  181933911 |  197871653 |  215970764 |  621827843 |  132282354 |  229791067 |  163127987 |  675699102
  Cycles                             |  499705380 |  499705380 |  499705380 |  499705380 |  379086840 |  379086840 |  379086840 |  379086840
  IPC                                |       0.36 |       0.40 |       0.43 |       1.24 |       0.35 |       0.61 |       0.43 |       1.78
  Time (ns)                          |  172312200 |  172312200 |  172312200 |  172312200 |  172312200 |  172312200 |  172312200 |  172312200
  Idle time (ns)                     |  147152526 |  137144451 |  127001398 |   65406422 |  142477962 |  126241258 |  137191031 |   31191358
  Idle time (%)                      |      85.4% |      79.6% |      73.7% |      38.0% |      82.7% |      73.3% |      79.6% |      18.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5146485 |    7772937 |    6938438 |   24006980 |    4945347 |    9012521 |    6358094 |   24651875
  num incorrect                      |      27636 |     291584 |     632744 |    1005561 |     275360 |     294029 |     289743 |    1177268
  misprediction rate                 |      0.53% |      3.62% |      8.36% |      4.02% |      5.27% |      3.16% |      4.36% |      4.56%
  mpki                               |       0.15 |       1.47 |       2.93 |       1.62 |       2.08 |       1.28 |       1.78 |       1.74
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   15883842 |   19273239 |   20807861 |   61560240 |   12469814 |   22430900 |   15761387 |   64715237
    num misses                       |        231 |        265 |         83 |        304 |        252 |        257 |        272 |        461
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   64540359 |   68694725 |   75653945 |  218605390 |   46390065 |   79713476 |   56747275 |  239811649
    num misses                       |      12356 |      94747 |      17589 |     241413 |      37568 |     120401 |      71021 |     362250
    miss rate                        |      0.02% |      0.14% |      0.02% |      0.11% |      0.08% |      0.15% |      0.13% |      0.15%
    mpki                             |       0.07 |       0.48 |       0.08 |       0.39 |       0.28 |       0.52 |       0.44 |       0.54
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      12587 |      95012 |      17672 |     241717 |      37820 |     120658 |      71293 |     362711
    num misses                       |       3784 |       4768 |        769 |      73219 |       1459 |       8304 |       3301 |      71461
    miss rate                        |     30.06% |      5.02% |      4.35% |     30.29% |      3.86% |      6.88% |      4.63% |     19.70%
    mpki                             |       0.02 |       0.02 |       0.00 |       0.12 |       0.01 |       0.04 |       0.02 |       0.11
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   15883842 |   19273239 |   20807861 |   61560240 |   12469814 |   22430900 |   15761387 |   64715237
    num cache misses                 |     139527 |     574268 |     507586 |    1217116 |     527649 |     580881 |     560893 |    1762013
    miss rate                        |      0.88% |      2.98% |      2.44% |      1.98% |      4.23% |      2.59% |      3.56% |      2.72%
    mpki                             |       0.77 |       2.90 |       2.35 |       1.96 |       3.99 |       2.53 |       3.44 |       2.61
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   64540359 |   68694725 |   75653945 |  218605390 |   46390065 |   79713476 |   56747275 |  239811649
    num cache misses                 |     267821 |     231509 |      46721 |    1571237 |     157526 |     593081 |     288934 |    2182430
    miss rate                        |      0.41% |      0.34% |      0.06% |      0.72% |      0.34% |      0.74% |      0.51% |      0.91%
    mpki                             |       1.47 |       1.17 |       0.22 |       2.53 |       1.19 |       2.58 |       1.77 |       3.23
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     408632 |     805872 |     554413 |    2788395 |     685265 |    1173987 |     849896 |    3944473
    num cache misses                 |     193163 |      80123 |      32063 |     262445 |      50417 |     113876 |      67882 |     556519
    miss rate                        |     47.27% |      9.94% |      5.78% |      9.41% |      7.36% |      9.70% |      7.99% |     14.11%
    mpki                             |       1.06 |       0.40 |       0.15 |       0.42 |       0.38 |       0.50 |       0.42 |       0.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     194525 |      80245 |      32178 |     262508 |      50534 |     113921 |      67970 |     556573
    num cache misses                 |     127163 |      25281 |      25688 |      29295 |      27720 |      27199 |      25609 |      58728
    miss rate                        |     65.37% |     31.50% |     79.83% |     11.16% |     54.85% |     23.88% |     37.68% |     10.55%
    mpki                             |       0.70 |       0.13 |       0.12 |       0.05 |       0.21 |       0.12 |       0.16 |       0.09
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     478340 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.45 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      50365 |       1580 |       1117 |       5018 |       2483 |       3862 |       2383 |      11580
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
