                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112214799 |  113596067 |  113014623 |  112751808 |  112047862 |  112168427 |  112444492 |  112779770
  Cycles                             |   39945470 |   39945470 |   39945470 |   39945470 |   39945470 |   39945470 |   39945470 |   39945470
  IPC                                |       2.81 |       2.84 |       2.83 |       2.82 |       2.81 |       2.81 |       2.81 |       2.82
  Time (ns)                          |   13774300 |   13774300 |   13774300 |   13774300 |   13774300 |   13774300 |   13774300 |   13774300
  Idle time (ns)                     |        294 |     256112 |     257062 |     257850 |     258614 |     259359 |     260103 |     260853
  Idle time (%)                      |       0.0% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     709332 |    1436452 |   19110699 |   19023188 |   19001658 |   19041843 |   19370626 |   19482507
  num incorrect                      |      13042 |       5280 |       3942 |       3912 |       3760 |       3760 |       3198 |       3074
  misprediction rate                 |      1.81% |      0.37% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.12 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655777 |   10472896 |    5345233 |    5345233 |    5274946 |    5274948 |    5210778 |    5210779
    num misses                       |        213 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51709407 |   51498870 |   35454712 |   35410789 |   35084754 |   35104852 |   34923871 |   34979752
    num misses                       |       4875 |       1670 |       3355 |       7621 |       6196 |       1525 |       1248 |        584
    miss rate                        |      0.01% |      0.00% |      0.01% |      0.02% |      0.02% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.04 |       0.01 |       0.03 |       0.07 |       0.06 |       0.01 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       5088 |       1708 |       3393 |       7659 |       6234 |       1563 |       1286 |        622
    num misses                       |        555 |        151 |        131 |        130 |        130 |        131 |        130 |        127
    miss rate                        |     10.91% |      8.84% |      3.86% |      1.70% |      2.09% |      8.38% |     10.11% |     20.42%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655777 |   10472896 |    5345233 |    5345233 |    5274946 |    5274948 |    5210778 |    5210779
    num cache misses                 |      76286 |      56886 |      56407 |      56372 |      56296 |      56296 |      54098 |      54099
    miss rate                        |      0.72% |      0.54% |      1.06% |      1.05% |      1.07% |      1.07% |      1.04% |      1.04%
    mpki                             |       0.68 |       0.50 |       0.50 |       0.50 |       0.50 |       0.50 |       0.48 |       0.48
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51709407 |   51498870 |   35454712 |   35410789 |   35084754 |   35104852 |   34923871 |   34979752
    num cache misses                 |     226423 |     181733 |     111770 |     112518 |     103130 |     103967 |      94537 |      94949
    miss rate                        |      0.44% |      0.35% |      0.32% |      0.32% |      0.29% |      0.30% |      0.27% |      0.27%
    mpki                             |       2.02 |       1.60 |       0.99 |       1.00 |       0.92 |       0.93 |       0.84 |       0.84
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     326079 |     260774 |     180460 |     183101 |     175002 |     170221 |     163020 |     161265
    num cache misses                 |      82662 |      62763 |      44096 |      48135 |      58722 |      59988 |      54665 |      50672
    miss rate                        |     25.35% |     24.07% |     24.44% |     26.29% |     33.56% |     35.24% |     33.53% |     31.42%
    mpki                             |       0.74 |       0.55 |       0.39 |       0.43 |       0.52 |       0.53 |       0.49 |       0.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     118295 |     104015 |      73814 |      73298 |      84205 |      79239 |      77484 |      66067
    num cache misses                 |      33317 |      14801 |       8236 |      20304 |      41572 |      12711 |      15364 |      18590
    miss rate                        |     28.16% |     14.23% |     11.16% |     27.70% |     49.37% |     16.04% |     19.83% |     28.14%
    mpki                             |       0.30 |       0.13 |       0.07 |       0.18 |       0.37 |       0.11 |       0.14 |       0.16
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9476 |          0 |          0 |          0 |       9447 |          0 |          0 |          0
  average dram access latency (ns)   |      72.05 |        inf |        inf |        inf |      72.11 |        inf |        inf |        inf
  average dram queueing delay        |      10.80 |       0.00 |       0.00 |       0.00 |      10.86 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6810 |         51 |         47 |         11 |         49 |         48 |         56 |         16
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      16646 |      13418 |       6807 |      15563 |      39902 |      11335 |      14161 |      14552
