                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   24411728 |    6623713 |    6704878 |    6853483 |    6574543 |    6695318 |    5893427 |    6202301
  Cycles                             |   16830300 |   16830300 |   16830300 |   16830300 |   16830300 |   16830300 |   16830300 |   16830300
  IPC                                |       1.45 |       0.39 |       0.40 |       0.41 |       0.39 |       0.40 |       0.35 |       0.37
  Time (ns)                          |    5610100 |    5610100 |    5610100 |    5610100 |    5610100 |    5610100 |    5610100 |    5610100
  Idle time (ns)                     |       2551 |    4367130 |    4367472 |    4367694 |    4367897 |    4368022 |    4367746 |    4368310
  Idle time (%)                      |       0.0% |      77.8% |      77.9% |      77.9% |      77.9% |      77.9% |      77.9% |      77.9%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2857467 |    1996923 |    2037148 |    2118280 |    1990292 |    2043782 |    1678883 |    1811907
  num incorrect                      |     169841 |      15824 |      14735 |      11215 |      15000 |      13636 |      25605 |      20883
  misprediction rate                 |      5.61% |      0.79% |      0.72% |      0.53% |      0.75% |      0.66% |      1.50% |      1.14%
  mpki                               |       6.96 |       2.39 |       2.20 |       1.64 |       2.28 |       2.04 |       4.34 |       3.37
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3166662 |      94402 |      89617 |      71208 |      89220 |      81814 |     123151 |     114995
    num misses                       |        174 |         24 |         24 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5682368 |    1330753 |    1338187 |    1344632 |    1317203 |    1330791 |    1250497 |    1284608
    num misses                       |       5419 |       3990 |       4048 |       4002 |       4118 |       4100 |       4015 |       3950
    miss rate                        |      0.10% |      0.30% |      0.30% |      0.30% |      0.31% |      0.31% |      0.32% |      0.31%
    mpki                             |       0.22 |       0.60 |       0.60 |       0.58 |       0.63 |       0.61 |       0.68 |       0.64
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       5593 |       4014 |       4072 |       4026 |       4142 |       4124 |       4039 |       3974
    num misses                       |        827 |        294 |        288 |        292 |        303 |        298 |        291 |        287
    miss rate                        |     14.79% |      7.32% |      7.07% |      7.25% |      7.32% |      7.23% |      7.20% |      7.22%
    mpki                             |       0.03 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3166662 |      94402 |      89617 |      71208 |      89220 |      81814 |     123151 |     114995
    num cache misses                 |       3566 |        174 |        174 |        167 |        170 |        175 |        184 |        190
    miss rate                        |      0.11% |      0.18% |      0.19% |      0.23% |      0.19% |      0.21% |      0.15% |      0.17%
    mpki                             |       0.15 |       0.03 |       0.03 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5682368 |    1330753 |    1338187 |    1344632 |    1317203 |    1330791 |    1250497 |    1284608
    num cache misses                 |      63737 |      28461 |      28393 |      28003 |      28489 |      28245 |      30014 |      28947
    miss rate                        |      1.12% |      2.14% |      2.12% |      2.08% |      2.16% |      2.12% |      2.40% |      2.25%
    mpki                             |       2.61 |       4.30 |       4.23 |       4.09 |       4.33 |       4.22 |       5.09 |       4.67
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      69986 |      29167 |      29085 |      28601 |      29691 |      29428 |      31418 |      30276
    num cache misses                 |      55070 |      25696 |      25670 |      25368 |      25763 |      25577 |      26197 |      26078
    miss rate                        |     78.69% |     88.10% |     88.26% |     88.70% |     86.77% |     86.91% |     83.38% |     86.13%
    mpki                             |       2.26 |       3.88 |       3.83 |       3.70 |       3.92 |       3.82 |       4.45 |       4.20
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58328 |      26230 |      26191 |      25816 |      26818 |      26599 |      27434 |      27234
    num cache misses                 |      38558 |      14313 |      14279 |      14137 |      16143 |      15960 |      16446 |      16333
    miss rate                        |     66.11% |     54.57% |     54.52% |     54.76% |     60.19% |     60.00% |     59.95% |     59.97%
    mpki                             |       1.58 |       2.16 |       2.13 |       2.06 |       2.46 |       2.38 |       2.79 |       2.63
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18226 |          0 |          0 |          0 |      18164 |          0 |          0 |          0
  average dram access latency (ns)   |      61.80 |        inf |        inf |        inf |      61.83 |        inf |        inf |        inf
  average dram queueing delay        |       0.55 |       0.00 |       0.00 |       0.00 |       0.58 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10770 |        510 |        472 |        494 |        425 |        412 |        413 |        368
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4385 |       4149 |       4176 |       4106 |       5352 |       5226 |       5539 |       5330
