                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  298901734 |  304781861 |  306463662 |  313043906 |  246848253 |  244068021 |  246313439 |  245125898
  Cycles                             |  357208950 |  357208950 |  357208950 |  357208950 |  270986100 |  270986100 |  270986100 |  270986100
  IPC                                |       0.84 |       0.85 |       0.86 |       0.88 |       0.91 |       0.90 |       0.91 |       0.90
  Time (ns)                          |  123175500 |  123175500 |  123175500 |  123175500 |  123175500 |  123175500 |  123175500 |  123175500
  Idle time (ns)                     |    5064134 |    6453784 |    5853667 |    5969095 |     673871 |     672581 |     682297 |     684006
  Idle time (%)                      |       4.1% |       5.2% |       4.8% |       4.8% |       0.5% |       0.5% |       0.6% |       0.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   29821386 |   32169790 |   32681507 |   34563034 |   15657836 |   14866053 |   15508298 |   15169325
  num incorrect                      |      42179 |      25393 |      24734 |      24820 |      24170 |      24145 |      24191 |      24163
  misprediction rate                 |      0.14% |      0.08% |      0.08% |      0.07% |      0.15% |      0.16% |      0.16% |      0.16%
  mpki                               |       0.14 |       0.08 |       0.08 |       0.08 |       0.10 |       0.10 |       0.10 |       0.10
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25599060 |   25210029 |   25200432 |   25197088 |   25196533 |   25195188 |   25194944 |   25194817
    num misses                       |        271 |         29 |         29 |         29 |         29 |         28 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  139843056 |  139556760 |  139727419 |  140664805 |  131195395 |  130795059 |  131114033 |  130943679
    num misses                       |      76394 |      73072 |      72750 |      74505 |      72720 |      72851 |      73669 |      72553
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.26 |       0.24 |       0.24 |       0.24 |       0.29 |       0.30 |       0.30 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76665 |      73101 |      72779 |      74534 |      72749 |      72879 |      73699 |      72583
    num misses                       |      49766 |      48118 |      48189 |      48063 |      48224 |      47900 |      47951 |      47767
    miss rate                        |     64.91% |     65.82% |     66.21% |     64.48% |     66.29% |     65.73% |     65.06% |     65.81%
    mpki                             |       0.17 |       0.16 |       0.16 |       0.15 |       0.20 |       0.20 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25599060 |   25210029 |   25200432 |   25197088 |   25196533 |   25195188 |   25194944 |   25194817
    num cache misses                 |      15484 |       6470 |       6581 |       6245 |      16329 |      16111 |      16068 |      16061
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.02% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.05 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  139843056 |  139556760 |  139727419 |  140664805 |  131195395 |  130795059 |  131114033 |  130943679
    num cache misses                 |    4114842 |    4063787 |    4044821 |    4044667 |    4069779 |    4069345 |    4069103 |    4068309
    miss rate                        |      2.94% |      2.91% |      2.89% |      2.88% |      3.10% |      3.11% |      3.10% |      3.11%
    mpki                             |      13.77 |      13.33 |      13.20 |      12.92 |      16.49 |      16.67 |      16.52 |      16.60
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4539085 |    4451486 |    4434123 |    4432089 |    4457354 |    4457363 |    4456522 |    4456409
    num cache misses                 |    2648934 |    2612174 |    2600321 |    2599667 |    3833641 |    3831379 |    3830334 |    3825518
    miss rate                        |     58.36% |     58.68% |     58.64% |     58.66% |     86.01% |     85.96% |     85.95% |     85.84%
    mpki                             |       8.86 |       8.57 |       8.48 |       8.30 |      15.53 |      15.70 |      15.55 |      15.61
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3059876 |    2994171 |    2983628 |    2981429 |    4205035 |    4203436 |    4201837 |    4197609
    num cache misses                 |    2507254 |    2450525 |    2454190 |    2439047 |    2441550 |    2437162 |    2433951 |    2443342
    miss rate                        |     81.94% |     81.84% |     82.26% |     81.81% |     58.06% |     57.98% |     57.93% |     58.21%
    mpki                             |       8.39 |       8.04 |       8.01 |       7.79 |       9.89 |       9.99 |       9.88 |       9.97
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   28535666 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    6259.84 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    6198.59 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1761493 |    1720970 |    1740460 |    1745434 |    1771940 |    1772374 |    1773631 |    1770832
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
