                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44688553 |    5947211 |    5986856 |    4871170 |    5287597 |    5760108 |    6072357 |    5905372
  Cycles                             |   32982800 |   32982800 |   32982800 |   32982800 |   32982800 |   32982800 |   32982800 |   32982800
  IPC                                |       1.35 |       0.18 |       0.18 |       0.15 |       0.16 |       0.17 |       0.18 |       0.18
  Time (ns)                          |    8245700 |    8245700 |    8245700 |    8245700 |    8245700 |    8245700 |    8245700 |    8245700
  Idle time (ns)                     |       5874 |    6987022 |    6974544 |    6952902 |    6951729 |    7038812 |    6951774 |    6995952
  Idle time (%)                      |       0.1% |      84.7% |      84.6% |      84.3% |      84.3% |      85.4% |      84.3% |      84.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4951888 |    1710785 |    1715159 |    1229524 |    1402236 |    1681616 |    1730939 |    1703284
  num incorrect                      |     344996 |      25962 |      27414 |      46103 |      40620 |      20327 |      29633 |      25013
  misprediction rate                 |      6.51% |      1.49% |      1.57% |      3.61% |      2.82% |      1.19% |      1.68% |      1.45%
  mpki                               |       7.72 |       4.37 |       4.58 |       9.46 |       7.68 |       3.53 |       4.88 |       4.24
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5278445 |     237935 |     246171 |     365789 |     332145 |     202643 |     262692 |     234478
    num misses                       |        177 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10245204 |    1386143 |    1398826 |    1296498 |    1342491 |    1326520 |    1424833 |    1371246
    num misses                       |      10767 |       9321 |       9171 |       9142 |       9157 |       9202 |       9195 |       9171
    miss rate                        |      0.11% |      0.67% |      0.66% |      0.71% |      0.68% |      0.69% |      0.65% |      0.67%
    mpki                             |       0.24 |       1.57 |       1.53 |       1.88 |       1.73 |       1.60 |       1.51 |       1.55
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10944 |       9348 |       9198 |       9169 |       9184 |       9229 |       9222 |       9198
    num misses                       |        901 |        315 |        313 |        316 |        318 |        299 |        299 |        296
    miss rate                        |      8.23% |      3.37% |      3.40% |      3.45% |      3.46% |      3.24% |      3.24% |      3.22%
    mpki                             |       0.02 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5278445 |     237935 |     246171 |     365789 |     332145 |     202643 |     262692 |     234478
    num cache misses                 |       2928 |        176 |        174 |        175 |        176 |        174 |        175 |        173
    miss rate                        |      0.06% |      0.07% |      0.07% |      0.05% |      0.05% |      0.09% |      0.07% |      0.07%
    mpki                             |       0.07 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10245204 |    1386143 |    1398826 |    1296498 |    1342491 |    1326520 |    1424833 |    1371246
    num cache misses                 |      85271 |      52328 |      52479 |      53784 |      53224 |      52022 |      52707 |      52302
    miss rate                        |      0.83% |      3.78% |      3.75% |      4.15% |      3.96% |      3.92% |      3.70% |      3.81%
    mpki                             |       1.91 |       8.80 |       8.77 |      11.04 |      10.07 |       9.03 |       8.68 |       8.86
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      91017 |      52964 |      53122 |      54675 |      55085 |      53631 |      54456 |      53974
    num cache misses                 |      71338 |      46871 |      46945 |      47543 |      47491 |      46668 |      47136 |      46952
    miss rate                        |     78.38% |     88.50% |     88.37% |     86.96% |     86.21% |     87.02% |     86.56% |     86.99%
    mpki                             |       1.60 |       7.88 |       7.84 |       9.76 |       8.98 |       8.10 |       7.76 |       7.95
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      74555 |      47365 |      47450 |      48294 |      49211 |      48135 |      48738 |      48458
    num cache misses                 |      50792 |      26544 |      26698 |      27029 |      28415 |      27973 |      28160 |      28199
    miss rate                        |     68.13% |     56.04% |     56.27% |     55.97% |     57.74% |     58.11% |     57.78% |     58.19%
    mpki                             |       1.14 |       4.46 |       4.46 |       5.55 |       5.37 |       4.86 |       4.64 |       4.78
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      19858 |          0 |          0 |          0 |      19806 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |      61.53 |        inf |        inf |        inf
  average dram queueing delay        |       0.27 |       0.00 |       0.00 |       0.00 |       0.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10765 |        560 |        549 |        522 |        371 |        359 |        389 |        418
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7870 |       7403 |       7459 |       7694 |       9052 |       8710 |       8875 |       8731
