                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21432886 |    3745222 |    4017361 |    3992524 |    3612974 |    3926333 |    4017463 |    3813621 |    3757820 |    3682094 |    3109557 |    3720309
  Cycles                             |   58670400 |   58670400 |   58670400 |   58670400 |   14667600 |   14667600 |   58670400 |   58670400 |   58670400 |   58670400 |   14667600 |   14667600
  IPC                                |       0.37 |       0.06 |       0.07 |       0.07 |       0.25 |       0.27 |       0.07 |       0.07 |       0.06 |       0.06 |       0.21 |       0.25
  Time (ns)                          |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600 |   14667600
  Idle time (ns)                     |       1468 |   12760009 |   12761096 |   12761542 |   12731047 |   12731236 |   12761322 |   12761823 |   12762101 |   12762434 |   12732866 |   12732981
  Idle time (%)                      |       0.0% |      87.0% |      87.0% |      87.0% |      86.8% |      86.8% |      87.0% |      87.0% |      87.0% |      87.0% |      86.8% |      86.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2417749 |    1143463 |    1257744 |    1248716 |    1098541 |    1229024 |    1259019 |    1173100 |    1149845 |    1117811 |     884944 |    1139265
  num incorrect                      |     162523 |      10902 |       6819 |       7176 |      11328 |       6708 |       6929 |      10015 |      10701 |      12017 |      19280 |      10213
  misprediction rate                 |      6.30% |      0.94% |      0.54% |      0.57% |      1.02% |      0.54% |      0.55% |      0.85% |      0.92% |      1.06% |      2.13% |      0.89%
  mpki                               |       7.58 |       2.91 |       1.70 |       1.80 |       3.14 |       1.71 |       1.72 |       2.63 |       2.85 |       3.26 |       6.20 |       2.75
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2787882 |      91320 |      68367 |      68907 |      93162 |      66523 |      67137 |      85352 |      90193 |      97508 |     140708 |      89770
    num misses                       |        172 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5001539 |     765094 |     792997 |     789629 |     746582 |     775791 |     792503 |     772594 |     766999 |     760263 |     698620 |     758963
    num misses                       |       2654 |        678 |        676 |        638 |        637 |        683 |        638 |        624 |        667 |        646 |        613 |        614
    miss rate                        |      0.05% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.08% |      0.08% |      0.09% |      0.08% |      0.09% |      0.08%
    mpki                             |       0.12 |       0.18 |       0.17 |       0.16 |       0.18 |       0.17 |       0.16 |       0.16 |       0.18 |       0.18 |       0.20 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2826 |        704 |        702 |        664 |        663 |        709 |        666 |        650 |        693 |        672 |        639 |        640
    num misses                       |        671 |        185 |        175 |        188 |        168 |        170 |        173 |        170 |        169 |        169 |        166 |        173
    miss rate                        |     23.74% |     26.28% |     24.93% |     28.31% |     25.34% |     23.98% |     25.98% |     26.15% |     24.39% |     25.15% |     25.98% |     27.03%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2787882 |      91320 |      68367 |      68907 |      93162 |      66523 |      67137 |      85352 |      90193 |      97508 |     140708 |      89770
    num cache misses                 |       2818 |        171 |        170 |        172 |        170 |        170 |        175 |        169 |        169 |        169 |        170 |        170
    miss rate                        |      0.10% |      0.19% |      0.25% |      0.25% |      0.18% |      0.26% |      0.26% |      0.20% |      0.19% |      0.17% |      0.12% |      0.19%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5001539 |     765094 |     792997 |     789629 |     746582 |     775791 |     792503 |     772594 |     766999 |     760263 |     698620 |     758963
    num cache misses                 |      45746 |      18322 |      18150 |      18128 |      18374 |      17923 |      18173 |      18213 |      18292 |      18224 |      18481 |      18187
    miss rate                        |      0.91% |      2.39% |      2.29% |      2.30% |      2.46% |      2.31% |      2.29% |      2.36% |      2.38% |      2.40% |      2.65% |      2.40%
    mpki                             |       2.13 |       4.89 |       4.52 |       4.54 |       5.09 |       4.56 |       4.52 |       4.78 |       4.87 |       4.95 |       5.94 |       4.89
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      50949 |      18673 |      18451 |      18412 |      18731 |      18225 |      18849 |      18903 |      19011 |      18959 |      19308 |      18894
    num cache misses                 |      36087 |      16849 |      16716 |      16703 |      16863 |      16602 |      16786 |      16779 |      16837 |      16773 |      17044 |      16758
    miss rate                        |     70.83% |     90.23% |     90.60% |     90.72% |     90.03% |     91.09% |     89.06% |     88.76% |     88.56% |     88.47% |     88.27% |     88.69%
    mpki                             |       1.68 |       4.50 |       4.16 |       4.18 |       4.67 |       4.23 |       4.18 |       4.40 |       4.48 |       4.56 |       5.48 |       4.50
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39002 |      17040 |      16861 |      16827 |      17063 |      16743 |      17295 |      17301 |      17387 |      17337 |      17701 |      17296
    num cache misses                 |      28182 |       9158 |       9061 |       8983 |       8992 |       8790 |       9668 |       9629 |       9754 |       9734 |       9663 |       9490
    miss rate                        |     72.26% |     53.74% |     53.74% |     53.38% |     52.70% |     52.50% |     55.90% |     55.66% |     56.10% |     56.15% |     54.59% |     54.87%
    mpki                             |       1.31 |       2.45 |       2.26 |       2.25 |       2.49 |       2.24 |       2.41 |       2.52 |       2.60 |       2.64 |       3.11 |       2.55
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13939 |          0 |          0 |          0 |          0 |          0 |      13880 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.38 |        inf |        inf |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.13 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.08 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10449 |        216 |        202 |        221 |        176 |        183 |        147 |        141 |        152 |        133 |        152 |        151
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2896 |       2604 |       2697 |       2617 |       2704 |       2673 |       3314 |       3229 |       3328 |       3276 |       3258 |       3244
