                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11205840 |    3039335 |    2992107 |    3061760 |    2833431 |    3206122 |    3154729 |    3049667 |    2588646 |    3017568 |    3050778 |    3035110 |    2938113 |    3112921 |    3153241 |    3136408
  Cycles                             |    7354000 |    7354000 |    7354000 |    7354000 |   29416000 |   29416000 |   29416000 |   29416000 |    7354000 |    7354000 |    7354000 |    7354000 |   29416000 |   29416000 |   29416000 |   29416000
  IPC                                |       1.52 |       0.41 |       0.41 |       0.42 |       0.10 |       0.11 |       0.11 |       0.10 |       0.35 |       0.41 |       0.41 |       0.41 |       0.10 |       0.11 |       0.11 |       0.11
  Time (ns)                          |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000 |    7354000
  Idle time (ns)                     |       1594 |    6043886 |    6044840 |    6045272 |    6075488 |    6075667 |    6075959 |    6076295 |    6046308 |    6046797 |    6046580 |    6047290 |    6077619 |    6078000 |    6078330 |    6079275
  Idle time (%)                      |       0.0% |      82.2% |      82.2% |      82.2% |      82.6% |      82.6% |      82.6% |      82.6% |      82.2% |      82.2% |      82.2% |      82.2% |      82.6% |      82.6% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1306230 |     977292 |     959328 |     988624 |     887871 |    1042408 |    1021406 |     978958 |     789970 |     967697 |     981782 |     976129 |     930194 |    1004188 |    1021300 |    1013288
  num incorrect                      |      77298 |       3404 |       3842 |       2758 |       6786 |       1884 |       2557 |       3924 |      10104 |       3752 |       3251 |       3638 |       5609 |       3146 |       2531 |       2866
  misprediction rate                 |      5.59% |      0.35% |      0.40% |      0.28% |      0.76% |      0.18% |      0.25% |      0.40% |      1.26% |      0.39% |      0.33% |      0.37% |      0.60% |      0.31% |      0.25% |      0.28%
  mpki                               |       6.90 |       1.12 |       1.28 |       0.90 |       2.39 |       0.59 |       0.81 |       1.29 |       3.90 |       1.24 |       1.07 |       1.20 |       1.91 |       1.01 |       0.80 |       0.91
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1221995 |      31149 |      33853 |      27014 |      53038 |      21604 |      24872 |      33157 |      71027 |      34641 |      30427 |      31063 |      44696 |      28439 |      25439 |      26982
    num misses                       |        176 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.10% |      0.05% |      0.12% |      0.10% |      0.08% |      0.04% |      0.08% |      0.09% |      0.08% |      0.06% |      0.09% |      0.10% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2415486 |     554196 |     549096 |     555333 |     537749 |     574525 |     569576 |     557800 |     511147 |     552463 |     556231 |     553747 |     548052 |     565351 |     568620 |     567521
    num misses                       |       1561 |        142 |        132 |        146 |        147 |        125 |        127 |        123 |        124 |        123 |        116 |        118 |        123 |        119 |        124 |        121
    miss rate                        |      0.06% |      0.03% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1737 |        168 |        158 |        172 |        173 |        151 |        153 |        149 |        150 |        149 |        144 |        144 |        149 |        145 |        150 |        147
    num misses                       |        611 |        138 |        135 |        141 |        141 |        135 |        133 |        136 |        127 |        128 |        128 |        135 |        129 |        131 |        132 |        132
    miss rate                        |     35.18% |     82.14% |     85.44% |     81.98% |     81.50% |     89.40% |     86.93% |     91.28% |     84.67% |     85.91% |     88.89% |     93.75% |     86.58% |     90.34% |     88.00% |     89.80%
    mpki                             |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1221995 |      31149 |      33853 |      27014 |      53038 |      21604 |      24872 |      33157 |      71027 |      34641 |      30427 |      31063 |      44696 |      28439 |      25439 |      26982
    num cache misses                 |       3102 |        186 |        187 |        188 |        187 |        185 |        185 |        185 |        186 |        185 |        193 |        185 |        185 |        185 |        185 |        187
    miss rate                        |      0.25% |      0.60% |      0.55% |      0.70% |      0.35% |      0.86% |      0.74% |      0.56% |      0.26% |      0.53% |      0.63% |      0.60% |      0.41% |      0.65% |      0.73% |      0.69%
    mpki                             |       0.28 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2415486 |     554196 |     549096 |     555333 |     537749 |     574525 |     569576 |     557800 |     511147 |     552463 |     556231 |     553747 |     548052 |     565351 |     568620 |     567521
    num cache misses                 |      32412 |       6907 |       7049 |       6894 |       7309 |       6813 |       6809 |       6840 |       7323 |       6832 |       6942 |       6825 |       7046 |       6889 |       6806 |       6867
    miss rate                        |      1.34% |      1.25% |      1.28% |      1.24% |      1.36% |      1.19% |      1.20% |      1.23% |      1.43% |      1.24% |      1.25% |      1.23% |      1.29% |      1.22% |      1.20% |      1.21%
    mpki                             |       2.89 |       2.27 |       2.36 |       2.25 |       2.58 |       2.12 |       2.16 |       2.24 |       2.83 |       2.26 |       2.28 |       2.25 |       2.40 |       2.21 |       2.16 |       2.19
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37665 |       7139 |       7305 |       7126 |       7611 |       7035 |       7047 |       7091 |       7816 |       7223 |       7337 |       7205 |       7466 |       7266 |       7179 |       7262
    num cache misses                 |      25617 |       6791 |       6892 |       6783 |       7030 |       6772 |       6746 |       6833 |       7073 |       6739 |       6853 |       6831 |       6905 |       6800 |       6753 |       6794
    miss rate                        |     68.01% |     95.13% |     94.35% |     95.19% |     92.37% |     96.26% |     95.73% |     96.36% |     90.49% |     93.30% |     93.40% |     94.81% |     92.49% |     93.59% |     94.07% |     93.56%
    mpki                             |       2.29 |       2.23 |       2.30 |       2.22 |       2.48 |       2.11 |       2.14 |       2.24 |       2.73 |       2.23 |       2.25 |       2.25 |       2.35 |       2.18 |       2.14 |       2.17
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28492 |       6837 |       6961 |       6827 |       7146 |       6809 |       6798 |       6900 |       7380 |       6945 |       7053 |       7026 |       7139 |       6991 |       6940 |       7003
    num cache misses                 |      20580 |       3504 |       3513 |       3416 |       3709 |       3509 |       3436 |       3492 |       3926 |       3773 |       3692 |       3869 |       3941 |       3782 |       3787 |       3844
    miss rate                        |     72.23% |     51.25% |     50.47% |     50.04% |     51.90% |     51.53% |     50.54% |     50.61% |     53.20% |     54.33% |     52.35% |     55.07% |     55.20% |     54.10% |     54.57% |     54.89%
    mpki                             |       1.84 |       1.15 |       1.17 |       1.12 |       1.31 |       1.09 |       1.09 |       1.15 |       1.52 |       1.25 |       1.21 |       1.27 |       1.34 |       1.21 |       1.20 |       1.23
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11239 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11172 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.51 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.42 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.26 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10244 |         81 |         88 |         86 |         96 |         77 |         87 |         80 |         61 |         56 |         50 |         58 |         63 |         52 |         55 |         62
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1128 |       1050 |       1109 |       1065 |       1145 |       1047 |       1096 |       1106 |       1473 |       1379 |       1329 |       1335 |       1434 |       1387 |       1393 |       1344
