                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  183808548 |  192710685 |  134565873 |  134321483 |  135612075 |  136036645 |  191088598 |  192633325 |  137030969 |  137965909 |  131168363 |  192544161 |  138369247 |  193069231 |  192450979 |  194048813
  Cycles                             |  322028800 |  322028800 |  241521600 |  241521600 |  241521600 |  241521600 |  322028800 |  322028800 |  241521600 |  241521600 |  241521600 |  322028800 |  241521600 |  322028800 |  322028800 |  322028800
  IPC                                |       0.57 |       0.60 |       0.56 |       0.56 |       0.56 |       0.56 |       0.59 |       0.60 |       0.57 |       0.57 |       0.54 |       0.60 |       0.57 |       0.60 |       0.60 |       0.60
  Time (ns)                          |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200 |   80507200
  Idle time (ns)                     |   17244792 |   17595281 |     264834 |     264075 |     268217 |     269279 |   18484076 |   17599240 |     268732 |     270877 |     271034 |   18754362 |     270291 |   17915743 |   17539175 |   17336063
  Idle time (%)                      |      21.4% |      21.9% |       0.3% |       0.3% |       0.3% |       0.3% |      23.0% |      21.9% |       0.3% |       0.3% |       0.3% |      23.3% |       0.3% |      22.3% |      21.8% |      21.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   27403121 |   31201216 |   11868193 |   11788160 |   12225566 |   12370950 |   30722008 |   31237288 |   12723350 |   13044092 |   10779333 |   31236418 |   13179924 |   31413983 |   31207361 |   31740755
  num incorrect                      |      10622 |       4170 |       4041 |       4003 |       3937 |       3910 |       3930 |       3929 |       3769 |       3844 |       3725 |       3854 |       3749 |       3725 |       3725 |       3676
  misprediction rate                 |      0.04% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.01% |      0.03% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.06 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.02 |       0.03 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13161679 |   12761088 |   12733895 |   12733589 |   12731288 |   12729792 |   12729762 |   12729456 |   12722697 |   12718772 |   12718370 |   12718994 |   12718261 |   12717909 |   12718183 |   12717643
    num misses                       |        191 |         34 |         27 |         34 |         34 |         27 |         34 |         34 |         34 |         34 |         34 |         34 |         27 |         27 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   77072513 |   77456957 |   67699105 |   67656477 |   67863901 |   67929837 |   77104716 |   77361594 |   68066621 |   68211748 |   67077590 |   77310945 |   68277040 |   77391888 |   77290244 |   77554920
    num misses                       |      41573 |      36662 |      36374 |      36333 |      37279 |      36402 |      36295 |      36349 |      36334 |      37254 |      36326 |      36447 |      36407 |      36280 |      36339 |      36209
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.23 |       0.19 |       0.27 |       0.27 |       0.27 |       0.27 |       0.19 |       0.19 |       0.27 |       0.27 |       0.28 |       0.19 |       0.26 |       0.19 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      41764 |      36696 |      36401 |      36367 |      37313 |      36429 |      36329 |      36383 |      36368 |      37288 |      36360 |      36481 |      36434 |      36307 |      36369 |      36239
    num misses                       |      21421 |      19779 |      19562 |      19426 |      19599 |      19542 |      19575 |      19591 |      19422 |      19558 |      19435 |      19661 |      19595 |      19478 |      19555 |      19384
    miss rate                        |     51.29% |     53.90% |     53.74% |     53.42% |     52.53% |     53.64% |     53.88% |     53.85% |     53.40% |     52.45% |     53.45% |     53.89% |     53.78% |     53.65% |     53.77% |     53.49%
    mpki                             |       0.12 |       0.10 |       0.15 |       0.14 |       0.14 |       0.14 |       0.10 |       0.10 |       0.14 |       0.14 |       0.15 |       0.10 |       0.14 |       0.10 |       0.10 |       0.10
