                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21443293 |    3760920 |    4022233 |    3991767 |    3607435 |    3947768 |    3941525 |    3721842 |    4376080 |    4299313 |    3756494 |    4423610
  Cycles                             |   58270800 |   58270800 |   58270800 |   58270800 |   14567700 |   14567700 |   14567700 |   14567700 |   58270800 |   58270800 |   58270800 |   58270800
  IPC                                |       0.37 |       0.06 |       0.07 |       0.07 |       0.25 |       0.27 |       0.27 |       0.26 |       0.08 |       0.07 |       0.06 |       0.08
  Time (ns)                          |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700 |   14567700
  Idle time (ns)                     |       1507 |   12530739 |   12531512 |   12531747 |   12501816 |   12502034 |   12502332 |   12502651 |   12533131 |   12532802 |   12533865 |   12533774
  Idle time (%)                      |       0.0% |      86.0% |      86.0% |      86.0% |      85.8% |      85.8% |      85.8% |      85.8% |      86.0% |      86.0% |      86.0% |      86.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2424288 |    1148479 |    1259429 |    1247631 |    1096795 |    1236117 |    1233703 |    1142096 |    1355729 |    1323679 |    1101335 |    1373040
  num incorrect                      |     157743 |      10936 |       7010 |       7275 |      11116 |       6808 |       6938 |      10150 |      10662 |      11765 |      19317 |      10127
  misprediction rate                 |      6.11% |      0.94% |      0.55% |      0.58% |      1.00% |      0.55% |      0.56% |      0.88% |      0.78% |      0.88% |      1.72% |      0.73%
  mpki                               |       7.36 |       2.91 |       1.74 |       1.82 |       3.08 |       1.72 |       1.76 |       2.73 |       2.44 |       2.74 |       5.14 |       2.29
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3306311 |      87289 |      63051 |      65457 |      88448 |      62409 |      63333 |      81159 |      85457 |      93537 |     132636 |      86072
    num misses                       |        171 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
