                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  285859535 |  275870046 |  307812540 |  285626838 |  212305973 |  290779300 |  252195330 |  208322764 |  352190844 |  353746829 |  353719178 |  352841278
  Cycles                             |  548368800 |  548368800 |  548368800 |  548368800 |  137092200 |  137092200 |  137092200 |  137092200 |  548368800 |  548368800 |  548368800 |  548368800
  IPC                                |       0.52 |       0.50 |       0.56 |       0.52 |       1.55 |       2.12 |       1.84 |       1.52 |       0.64 |       0.65 |       0.65 |       0.64
  Time (ns)                          |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200 |  137092200
  Idle time (ns)                     |    4428531 |    3803529 |    3528317 |    3029085 |    2719039 |    2522364 |    1996048 |    1635466 |    1053824 |     695409 |     471966 |    1087378
  Idle time (%)                      |       3.2% |       2.8% |       2.6% |       2.2% |       2.0% |       1.8% |       1.5% |       1.2% |       0.8% |       0.5% |       0.3% |       0.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   66601137 |   62595125 |   74081616 |   66787950 |   42141788 |   68708902 |   55235165 |   40795159 |   87965689 |   89007657 |   88406828 |   88780803
  num incorrect                      |     120349 |     123797 |     129099 |     134291 |     138796 |     138447 |     141561 |     138952 |     140255 |     135834 |     133980 |     124147
  misprediction rate                 |      0.18% |      0.20% |      0.17% |      0.20% |      0.33% |      0.20% |      0.26% |      0.34% |      0.16% |      0.15% |      0.15% |      0.14%
  mpki                               |       0.42 |       0.45 |       0.42 |       0.47 |       0.65 |       0.48 |       0.56 |       0.67 |       0.40 |       0.38 |       0.38 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6906992 |    7137912 |    6831504 |    6860234 |    6990959 |    6863979 |    7153944 |    7097042 |    7453744 |    7207058 |    7580325 |    7282798
    num misses                       |        239 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   84196700 |   83318759 |   87530850 |   83674931 |   71685964 |   84230866 |   78555723 |   70995616 |   95964059 |   95555721 |   96277930 |   95276424
    num misses                       |      65741 |      66667 |      64283 |      65031 |      65342 |      64512 |      64467 |      65038 |      66705 |      65520 |      66004 |      63284
    miss rate                        |      0.08% |      0.08% |      0.07% |      0.08% |      0.09% |      0.08% |      0.08% |      0.09% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.23 |       0.24 |       0.21 |       0.23 |       0.31 |       0.22 |       0.26 |       0.31 |       0.19 |       0.19 |       0.19 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65980 |      66694 |      64310 |      65058 |      65369 |      64539 |      64494 |      65065 |      66732 |      65547 |      66031 |      63311
    num misses                       |       1816 |       1310 |       1181 |       1139 |       1037 |       1077 |       1241 |       1022 |       1502 |       2791 |       1348 |       1053
    miss rate                        |      2.75% |      1.96% |      1.84% |      1.75% |      1.59% |      1.67% |      1.92% |      1.57% |      2.25% |      4.26% |      2.04% |      1.66%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6906992 |    7137912 |    6831504 |    6860234 |    6990959 |    6863979 |    7153944 |    7097042 |    7453744 |    7207058 |    7580325 |    7282798
    num cache misses                 |      26666 |      10538 |      10526 |      10426 |      11854 |      11908 |      12035 |      12302 |      10411 |      10572 |      10412 |      10573
    miss rate                        |      0.39% |      0.15% |      0.15% |      0.15% |      0.17% |      0.17% |      0.17% |      0.17% |      0.14% |      0.15% |      0.14% |      0.15%
    mpki                             |       0.09 |       0.04 |       0.03 |       0.04 |       0.06 |       0.04 |       0.05 |       0.06 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   84196700 |   83318759 |   87530850 |   83674931 |   71685964 |   84230866 |   78555723 |   70995616 |   95964059 |   95555721 |   96277930 |   95276424
    num cache misses                 |   17074323 |   17559716 |   17022244 |   16901718 |   17038099 |   16659881 |   17042045 |   16920832 |   17356416 |   16978030 |   17297845 |   16897270
    miss rate                        |     20.28% |     21.08% |     19.45% |     20.20% |     23.77% |     19.78% |     21.69% |     23.83% |     18.09% |     17.77% |     17.97% |     17.73%
    mpki                             |      59.73 |      63.65 |      55.30 |      59.17 |      80.25 |      57.29 |      67.57 |      81.22 |      49.28 |      47.99 |      48.90 |      47.89
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17163934 |   17621394 |   17090067 |   16965844 |   17111108 |   16730608 |   17110008 |   16995972 |   17397160 |   17018879 |   17338123 |   16938877
    num cache misses                 |    2771618 |    3418043 |    3060280 |    2832001 |    3856293 |    3790543 |    3862793 |    3839492 |    2867352 |    3042522 |    3208204 |    2742559
    miss rate                        |     16.15% |     19.40% |     17.91% |     16.69% |     22.54% |     22.66% |     22.58% |     22.59% |     16.48% |     17.88% |     18.50% |     16.19%
    mpki                             |       9.70 |      12.39 |       9.94 |       9.92 |      18.16 |      13.04 |      15.32 |      18.43 |       8.14 |       8.60 |       9.07 |       7.77
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2838897 |    3470026 |    3118526 |    2894580 |    3922733 |    3855551 |    3919666 |    3914490 |    2898680 |    3073395 |    3238715 |    2774229
    num cache misses                 |     723053 |     669516 |     470530 |     692992 |     704540 |     326882 |     547498 |     776344 |      93491 |      79672 |      84087 |      96068
    miss rate                        |     25.47% |     19.29% |     15.09% |     23.94% |     17.96% |      8.48% |     13.97% |     19.83% |      3.23% |      2.59% |      2.60% |      3.46%
    mpki                             |       2.53 |       2.43 |       1.53 |       2.43 |       3.32 |       1.12 |       2.17 |       3.73 |       0.27 |       0.23 |       0.24 |       0.27
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    2652429 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2632681 |          0 |          0 |          0
  average dram access latency (ns)   |     170.72 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     170.85 |        inf |        inf |        inf
  average dram queueing delay        |     109.47 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     109.60 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     660629 |     626336 |     424512 |     650009 |     676112 |     296189 |     509797 |     737807 |       7339 |       7315 |       7253 |      11340
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      21783 |      19411 |      22861 |      20018 |       8735 |      11920 |      16432 |      16050 |      72073 |      58802 |      61919 |      71779
