                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  191722627 |  192730232 |  191967830 |  192869745 |  149708298 |  194180964 |  193811143 |  194013010 |  164845392 |  153270919 |  154422418 |  154281539
  Cycles                             |   78786620 |   78786620 |   78786620 |   78786620 |   59769160 |   78786620 |   78786620 |   78786620 |   78786620 |   59769160 |   59769160 |   59769160
  IPC                                |       2.43 |       2.45 |       2.44 |       2.45 |       2.50 |       2.46 |       2.46 |       2.46 |       2.09 |       2.56 |       2.58 |       2.58
  Time (ns)                          |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800 |   27167800
  Idle time (ns)                     |        541 |     422865 |     425130 |     425923 |     444682 |     427410 |     428169 |     428898 |    4479235 |     966386 |     977480 |     978626
  Idle time (%)                      |       0.0% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |      16.5% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20154100 |   20606146 |   20388306 |   20645866 |    8314880 |   21020713 |   20915039 |   20972868 |   22292482 |   18985743 |   19314736 |   19274486
  num incorrect                      |     195904 |     178400 |     178404 |     178408 |     178088 |     178394 |     178401 |     178362 |     132904 |     132742 |     132741 |     132747
  misprediction rate                 |      0.96% |      0.86% |      0.87% |      0.86% |      2.10% |      0.84% |      0.85% |      0.84% |      0.59% |      0.69% |      0.68% |      0.68%
  mpki                               |       1.02 |       0.93 |       0.93 |       0.93 |       1.19 |       0.92 |       0.92 |       0.92 |       0.81 |       0.87 |       0.86 |       0.86
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804260 |   12660840 |   12660843 |   12660942 |   12660488 |   12660815 |   12660819 |   12660721 |    9123586 |    9123507 |    9123508 |    9123510
    num misses                       |        318 |         28 |         28 |         28 |         27 |         28 |         28 |         28 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   54061011 |   53867637 |   53758739 |   53887898 |   47720688 |   54074889 |   54022069 |   54050590 |   42572281 |   40918487 |   41083002 |   41062868
    num misses                       |      36332 |      32913 |      33345 |      33513 |      32883 |      32753 |      33046 |      32241 |      25067 |      24415 |      24334 |      23707
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.17 |       0.17 |       0.17 |       0.22 |       0.17 |       0.17 |       0.17 |       0.15 |       0.16 |       0.16 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      36650 |      32941 |      33373 |      33541 |      32910 |      32781 |      33074 |      32269 |      25094 |      24442 |      24361 |      23734
    num misses                       |       8797 |       7595 |       7645 |       7787 |       7695 |       7623 |       7453 |       7921 |       5029 |       4903 |       4956 |       4928
