                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache accesses               |     861237 |     802544 |     837923 |     822627 |     796242 |     793062 |     791856 |     809363 |     805258 |     817888 |     823300 |     790141
    num cache misses                 |      90204 |      80651 |      78396 |      80443 |      80237 |      81081 |      80243 |      81968 |      81178 |      80336 |      81193 |      80527
    miss rate                        |     10.47% |     10.05% |      9.36% |      9.78% |     10.08% |     10.22% |     10.13% |     10.13% |     10.08% |      9.82% |      9.86% |     10.19%
    mpki                             |       2.98 |       2.64 |       2.57 |       2.64 |       2.61 |       2.66 |       2.62 |       2.69 |       2.69 |       2.67 |       2.72 |       2.67
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     102515 |      87910 |      87136 |      87628 |      87891 |      87920 |      87851 |      89162 |      89279 |      88008 |      87981 |      87323
    num cache misses                 |      21054 |       8637 |       6172 |      10016 |       9984 |       7187 |       9088 |       9553 |      23224 |      22597 |      22240 |      18628
    miss rate                        |     20.54% |      9.82% |      7.08% |     11.43% |     11.36% |      8.17% |     10.34% |     10.71% |     26.01% |     25.68% |     25.28% |     21.33%
    mpki                             |       0.69 |       0.28 |       0.20 |       0.33 |       0.33 |       0.24 |       0.30 |       0.31 |       0.77 |       0.75 |       0.75 |       0.62
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      23089 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      23076 |          0 |          0 |          0
  average dram access latency (ns)   |     191.81 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     190.65 |        inf |        inf |        inf
  average dram queueing delay        |     130.56 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     129.40 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6819 |         28 |         27 |         23 |         30 |         31 |         30 |         30 |         15 |         27 |         32 |         44
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       5927 |       4564 |       2194 |       5652 |       5965 |       3242 |       5031 |       5523 |      18661 |      18158 |      17763 |      14279
