                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |     9039387 |           0 |           0 |           0 |    10147301 |    10210090 |   764449507 |    84315461 |           0 |           0 |           0 |           0 |   397544942 |   390049281 |  1295115317 |  1278548051
  Cycles                             |  1341981670 |  1341981670 |  1341981670 |  1341981670 |  1018055060 |  1018055060 |  1018055060 |  1018055060 |  1341981670 |  1341981670 |  1341981670 |  1341981670 |  1018055060 |  1018055060 |  1018055060 |  1018055060
  IPC                                |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.01 |        0.75 |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.39 |        0.38 |        1.27 |        1.26
  Time (ns)                          |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300 |   462752300
  Idle time (ns)                     |   459679783 |   462752300 |   462752300 |   462752300 |   458604471 |   457277437 |    11340131 |   412971870 |   462752300 |   462752300 |   462752300 |   462752300 |   390410141 |   391744056 |   102130453 |   103265462
  Idle time (%)                      |       99.3% |      100.0% |      100.0% |      100.0% |       99.1% |       98.8% |        2.5% |       89.2% |      100.0% |      100.0% |      100.0% |      100.0% |       84.4% |       84.7% |       22.1% |       22.3%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |      914795 |           0 |           0 |           0 |     1376970 |      389121 |    38432589 |     4237718 |           0 |           0 |           0 |           0 |      588477 |      597789 |   154066529 |   152664667
  num incorrect                      |       15473 |           0 |           0 |           0 |       10530 |         725 |        4876 |         632 |           0 |           0 |           0 |           0 |        9868 |        9586 |     6724568 |     6794806
  misprediction rate                 |       1.66% |       0.00% |       0.00% |       0.00% |       0.76% |       0.19% |       0.01% |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       1.65% |       1.58% |       4.18% |       4.26%
  mpki                               |        1.71 |        0.00 |        0.00 |        0.00 |        1.04 |        0.07 |        0.01 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.02 |        0.02 |        5.19 |        5.31
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1217230 |           0 |           0 |           0 |     1587127 |      962230 |    57757047 |     6367598 |           0 |           0 |           0 |           0 |    22354198 |    21962441 |   146793718 |   145327074
    num misses                       |          41 |           0 |           0 |           0 |         111 |          35 |          35 |          32 |           0 |           0 |           0 |           0 |          39 |          39 |          48 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4973871 |           0 |           0 |           0 |     5027236 |     8621122 |   515412984 |    56849213 |           0 |           0 |           0 |           0 |    92900260 |    91279166 |   642772374 |   629309879
    num misses                       |        4982 |           0 |           0 |           0 |       20473 |       10558 |        5168 |         597 |           0 |           0 |           0 |           0 |        8629 |        8610 |       73443 |       70546
    miss rate                        |       0.10% |       0.00% |       0.00% |       0.00% |       0.41% |       0.12% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.01% |       0.01% |       0.01%
    mpki                             |        0.55 |        0.00 |        0.00 |        0.00 |        2.02 |        1.03 |        0.01 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.02 |        0.02 |        0.06 |        0.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |        5023 |           0 |           0 |           0 |       20584 |       10593 |        5203 |         629 |           0 |           0 |           0 |           0 |        8668 |        8649 |       73491 |       70593
    num misses                       |        3597 |           0 |           0 |           0 |        5799 |       10524 |        5016 |         621 |           0 |           0 |           0 |           0 |        6655 |        6537 |        6988 |        6683
    miss rate                        |      71.61% |       0.00% |       0.00% |       0.00% |      28.17% |      99.35% |      96.41% |      98.73% |       0.00% |       0.00% |       0.00% |       0.00% |      76.78% |      75.58% |       9.51% |       9.47%
    mpki                             |        0.40 |        0.00 |        0.00 |        0.00 |        0.57 |        1.03 |        0.01 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.02 |        0.02 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     1217230 |           0 |           0 |           0 |     1587127 |      962230 |    57757047 |     6367598 |           0 |           0 |           0 |           0 |    22354198 |    21962441 |   146793718 |   145327074
    num cache misses                 |         563 |           0 |           0 |           0 |        2066 |         720 |        3748 |         642 |           0 |           0 |           0 |           0 |        7209 |        8505 |       76868 |       77376
    miss rate                        |       0.05% |        inf% |        inf% |        inf% |       0.13% |       0.07% |       0.01% |       0.01% |        inf% |        inf% |        inf% |        inf% |       0.03% |       0.04% |       0.05% |       0.05%
    mpki                             |        0.06 |         inf |         inf |         inf |        0.20 |        0.07 |        0.00 |        0.01 |         inf |         inf |         inf |         inf |        0.02 |        0.02 |        0.06 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     4973871 |           0 |           0 |           0 |     5027236 |     8621122 |   515412984 |    56849213 |           0 |           0 |           0 |           0 |    92900260 |    91279166 |   642772374 |   629309879
    num cache misses                 |       41509 |           0 |           0 |           0 |      186038 |      667471 |      327817 |       36377 |           0 |           0 |           0 |           0 |      191310 |      188867 |    12096286 |    11883803
    miss rate                        |       0.83% |        inf% |        inf% |        inf% |       3.70% |       7.74% |       0.06% |       0.06% |        inf% |        inf% |        inf% |        inf% |       0.21% |       0.21% |       1.88% |       1.89%
    mpki                             |        4.59 |         inf |         inf |         inf |       18.33 |       65.37 |        0.43 |        0.43 |         inf |         inf |         inf |         inf |        0.48 |        0.48 |        9.34 |        9.29
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |       57185 |           0 |           0 |           0 |      255074 |      706587 |      335015 |       37339 |           0 |           0 |           0 |           0 |      204201 |      203450 |    12179933 |    11968179
    num cache misses                 |       30634 |           0 |           0 |           0 |      168567 |      666203 |      326709 |       36537 |           0 |           0 |           0 |           0 |      195589 |      193284 |      377706 |      365926
    miss rate                        |      53.57% |        inf% |        inf% |        inf% |      66.09% |      94.28% |      97.52% |      97.85% |        inf% |        inf% |        inf% |        inf% |      95.78% |      95.00% |       3.10% |       3.06%
    mpki                             |        3.39 |         inf |         inf |         inf |       16.61 |       65.25 |        0.43 |        0.43 |         inf |         inf |         inf |         inf |        0.49 |        0.50 |        0.29 |        0.29
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |       45747 |           0 |           0 |           0 |      235541 |      704600 |      330379 |       36861 |           0 |           0 |           0 |           0 |      201273 |      199364 |      384615 |      373109
    num cache misses                 |       30065 |           0 |           0 |           0 |      158219 |      665300 |      318959 |       34989 |           0 |           0 |           0 |           0 |      187220 |      184392 |      163820 |      149833
    miss rate                        |      65.72% |        inf% |        inf% |        inf% |      67.17% |      94.42% |      96.54% |      94.92% |        inf% |        inf% |        inf% |        inf% |      93.02% |      92.49% |      42.59% |      40.16%
    mpki                             |        3.33 |         inf |         inf |         inf |       15.59 |       65.16 |        0.42 |        0.41 |         inf |         inf |         inf |         inf |        0.47 |        0.47 |        0.13 |        0.12
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     1599185 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |      515974 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       61.38 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       62.79 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        1.54 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |        5509 |           0 |           0 |           0 |       77911 |      370555 |      298128 |       32988 |           0 |           0 |           0 |           0 |        6044 |        5981 |        2067 |        1911
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       17004 |           0 |           0 |           0 |        4016 |          20 |        5732 |         464 |           0 |           0 |           0 |           0 |      171969 |      168998 |        5487 |        5482
