                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   202655239 |   195012888 |   630904122 |   655381207 |   10189914 |   10206922 |   84315473 |   84063021 |   646549400 |   641571637 |     9197074 |           0 |   84740850 |  595657709 |  192654538 |  197291003
  Cycles                             |  1051734590 |  1051734590 |  1051734590 |  1051734590 |  797867620 |  797867620 |  797867620 |  797867620 |  1051734590 |  1051734590 |  1051734590 |  1051734590 |  797867620 |  797867620 |  797867620 |  797867620
  IPC                                |        0.19 |        0.19 |        0.60 |        0.62 |       0.01 |       0.01 |       0.11 |       0.11 |        0.61 |        0.61 |        0.01 |        0.00 |       0.11 |       0.75 |       0.24 |       0.25
  Time (ns)                          |   362667100 |   362667100 |   362667100 |   362667100 |  362667100 |  362667100 |  362667100 |  362667100 |   362667100 |   362667100 |   362667100 |   362667100 |  362667100 |  362667100 |  362667100 |  362667100
  Idle time (ns)                     |   331842412 |   332993476 |   189020594 |   185308719 |  358528181 |  357188112 |  312833092 |  312973615 |   189177258 |   192462061 |   359729609 |   362667100 |  312540569 |   10220438 |  328684224 |  327816326
  Idle time (%)                      |       91.5% |       91.8% |       52.1% |       51.1% |      98.9% |      98.5% |      86.3% |      86.3% |       52.2% |       53.1% |       99.2% |      100.0% |      86.2% |       2.8% |      90.6% |      90.4%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  num correct                        |      307229 |      292210 |    75520609 |    78128286 |    1380886 |     388931 |    4237443 |    4224510 |    77109274 |    76201465 |      934386 |           0 |    4259656 |   29947751 |     287990 |     301030
  num incorrect                      |        5301 |        4984 |     3470242 |     3447073 |      10533 |        727 |        905 |        883 |     3369411 |     3244361 |       16137 |           0 |        940 |       5526 |       5024 |       5131
  misprediction rate                 |       1.70% |       1.68% |       4.39% |       4.23% |      0.76% |      0.19% |      0.02% |      0.02% |       4.19% |       4.08% |       1.70% |       0.00% |      0.02% |      0.02% |      1.71% |      1.68%
  mpki                               |        0.03 |        0.03 |        5.50 |        5.26 |       1.03 |       0.07 |       0.01 |       0.01 |        5.21 |        5.06 |        1.75 |        0.00 |       0.01 |       0.01 |       0.03 |       0.03
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |    11404461 |    10970620 |    71592280 |    74486760 |    1592429 |     961718 |    6367604 |    6347442 |    73265775 |    72820141 |     1230407 |           0 |    6403149 |   45007759 |   10837364 |   11105915
    num misses                       |          39 |          39 |          47 |          47 |        112 |         35 |         32 |         32 |          47 |          48 |          41 |           0 |         32 |         35 |         39 |         39
