                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236784863 |   28037117 |   37819243 |   47605074 |   57381560 |   67173544 |   76951130 |   86735785 |   96520789 |  106312518 |  116099309 |  123783642
  Cycles                             |  283775730 |  283775730 |  283775730 |  283775730 |  215278140 |  215278140 |  215278140 |  215278140 |  215278140 |  283775730 |  283775730 |  283775730
  IPC                                |       0.83 |       0.10 |       0.13 |       0.17 |       0.27 |       0.31 |       0.36 |       0.40 |       0.45 |       0.37 |       0.41 |       0.44
  Time (ns)                          |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700 |   97853700
  Idle time (ns)                     |   20967690 |   90017616 |   88021617 |   86153945 |   82367580 |   80559047 |   78966349 |   77283409 |   75376891 |   75180233 |   72925140 |   71182409
  Idle time (%)                      |      21.4% |      92.0% |      90.0% |      88.0% |      84.2% |      82.3% |      80.7% |      79.0% |      77.0% |      76.8% |      74.5% |      72.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948435 |    4015735 |    5412529 |    6810509 |    8205533 |    9605270 |   11000513 |   12398028 |   13795755 |   15195457 |   16593584 |   17390872
  num incorrect                      |       8779 |         77 |         81 |         62 |         81 |         62 |         89 |         89 |         80 |         64 |         62 |         79
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800106 |        233 |        233 |        154 |        233 |        154 |        312 |        312 |        238 |        154 |        154 |        234
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      6.87% |      6.87% |     10.39% |      6.87% |     10.39% |      5.13% |      5.13% |      6.72% |     10.39% |     10.39% |      6.84%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23588734 |    4804972 |    4804313 |    4803914 |    4802714 |    4803194 |    4802443 |    4802150 |    4801643 |    4802086 |    4802098 |    4502045
    num misses                       |   17862340 |    1367089 |    1379463 |    1375548 |    1384358 |    1383647 |    1377865 |    1383959 |    1386586 |    1386866 |    1387679 |    1380898
    miss rate                        |     75.72% |     28.45% |     28.71% |     28.63% |     28.82% |     28.81% |     28.69% |     28.82% |     28.88% |     28.88% |     28.90% |     30.67%
    mpki                             |      75.44 |      48.76 |      36.48 |      28.89 |      24.13 |      20.60 |      17.91 |      15.96 |      14.37 |      13.05 |      11.95 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
