                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938564183 |    56437098 |   112203758 |    56074958 |    56243819 |    56276018 |    56357572 |    55966442 |    56370686 |    55773331 |    56226795 |    56077680 |    55786558 |    56174462 |    55696430 |    56184929
  Cycles                             |  3459274940 |  4559953330 |  4559953330 |  3459274940 |  4559953330 |  3459274940 |  3459274940 |  4559953330 |  4559953330 |  4559953330 |  3459274940 |  4559953330 |  3459274940 |  3459274940 |  3459274940 |  4559953330
  IPC                                |        1.14 |        0.01 |        0.02 |        0.02 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.02 |        0.01 |        0.02 |        0.02 |        0.02 |        0.01
  Time (ns)                          |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700 |  1572397700
  Idle time (ns)                     |    44367903 |  1550033391 |  1528167185 |  1548783966 |  1550135896 |  1548682071 |  1548675689 |  1550226467 |  1550016633 |  1550266751 |  1548659232 |  1550131730 |  1548897369 |  1548705544 |  1548907866 |  1550107182
  Idle time (%)                      |        2.8% |       98.6% |       97.2% |       98.5% |       98.6% |       98.5% |       98.5% |       98.6% |       98.6% |       98.6% |       98.5% |       98.6% |       98.5% |       98.5% |       98.5% |       98.6%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169514613 |     1089622 |     2169815 |     1085867 |     1088289 |     1087275 |     1088376 |     1083681 |     1088469 |     1079776 |     1086432 |     1085182 |     1080747 |     1085937 |     1078430 |     1086060
  num incorrect                      |     6166344 |       37024 |       73388 |       36831 |       36598 |       36610 |       36338 |       36477 |       36720 |       36511 |       36555 |       36946 |       36478 |       36764 |       36924 |       36504
  misprediction rate                 |       3.51% |       3.29% |       3.27% |       3.28% |       3.25% |       3.26% |       3.23% |       3.26% |       3.26% |       3.27% |       3.26% |       3.29% |       3.27% |       3.27% |       3.31% |       3.25%
  mpki                               |        1.57 |        0.66 |        0.65 |        0.66 |        0.65 |        0.65 |        0.64 |        0.65 |        0.65 |        0.65 |        0.65 |        0.66 |        0.65 |        0.65 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773983605 |     8739765 |    17379085 |     8685235 |     8710356 |     8715842 |     8728206 |     8669124 |     8730435 |     8638630 |     8708411 |     8686283 |     8641470 |     8699857 |     8627015 |     8702581
    num misses                       |         205 |          44 |          45 |          48 |          44 |          44 |          47 |          44 |          45 |          45 |          45 |          44 |          44 |          44 |          44 |          46
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331220151 |    35675682 |    70926109 |    35442293 |    35548512 |    35579438 |    35628501 |    35382605 |    35639939 |    35256096 |    35544997 |    35446652 |    35261539 |    35509195 |    35203764 |    35518291
    num misses                       |    13244414 |      368279 |      737617 |      362241 |      367515 |      374355 |      365204 |      368372 |      374636 |      362035 |      370274 |      361512 |      359426 |      365113 |      361389 |      369800
    miss rate                        |       0.57% |       1.03% |       1.04% |       1.02% |       1.03% |       1.05% |       1.03% |       1.04% |       1.05% |       1.03% |       1.04% |       1.02% |       1.02% |       1.03% |       1.03% |       1.04%
    mpki                             |        3.36 |        6.53 |        6.57 |        6.46 |        6.53 |        6.65 |        6.48 |        6.58 |        6.65 |        6.49 |        6.59 |        6.45 |        6.44 |        6.50 |        6.49 |        6.58
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13244619 |      368323 |      737662 |      362289 |      367559 |      374399 |      365251 |      368416 |      374681 |      362080 |      370319 |      361556 |      359470 |      365157 |      361433 |      369846
    num misses                       |     6412021 |      194321 |      386998 |      192347 |      193126 |      193746 |      193562 |      192331 |      194515 |      191515 |      193936 |      192271 |      190742 |      193045 |      190798 |      193277
    miss rate                        |      48.41% |      52.76% |      52.46% |      53.09% |      52.54% |      51.75% |      52.99% |      52.20% |      51.91% |      52.89% |      52.37% |      53.18% |      53.06% |      52.87% |      52.79% |      52.26%
    mpki                             |        1.63 |        3.44 |        3.45 |        3.43 |        3.43 |        3.44 |        3.43 |        3.44 |        3.45 |        3.43 |        3.45 |        3.43 |        3.42 |        3.44 |        3.43 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773983605 |     8739765 |    17379085 |     8685235 |     8710356 |     8715842 |     8728206 |     8669124 |     8730435 |     8638630 |     8708411 |     8686283 |     8641470 |     8699857 |     8627015 |     8702581
    num cache misses                 |     2948849 |        1249 |        2466 |        3164 |        1252 |        3132 |        3218 |        1197 |        1196 |        1190 |        3104 |        1148 |        3091 |        3125 |        3073 |        1155
    miss rate                        |       0.38% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.04% |       0.01% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.04% |       0.04% |       0.01%
    mpki                             |        0.75 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.06 |        0.02 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.06 |        0.06 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331220151 |    35675682 |    70926109 |    35442293 |    35548512 |    35579438 |    35628501 |    35382605 |    35639939 |    35256096 |    35544997 |    35446652 |    35261539 |    35509195 |    35203764 |    35518291
    num cache misses                 |    22332325 |      361909 |      718852 |      362317 |      359661 |      364417 |      365080 |      357995 |      361329 |      356958 |      364547 |      358572 |      359889 |      363397 |      359590 |      359574
    miss rate                        |       0.96% |       1.01% |       1.01% |       1.02% |       1.01% |       1.02% |       1.02% |       1.01% |       1.01% |       1.01% |       1.03% |       1.01% |       1.02% |       1.02% |       1.02% |       1.01%
    mpki                             |        5.67 |        6.41 |        6.41 |        6.46 |        6.39 |        6.48 |        6.48 |        6.40 |        6.41 |        6.40 |        6.48 |        6.39 |        6.45 |        6.47 |        6.46 |        6.40
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    26501790 |      365458 |      725392 |      367737 |      363173 |      369799 |      370575 |      361461 |      364803 |      360428 |      369905 |      361980 |      365257 |      368778 |      364912 |      362975
    num cache misses                 |    15606337 |      261499 |      521694 |      310073 |      259521 |      312238 |      312695 |      258699 |      261039 |      257892 |      311590 |      258857 |      308145 |      310512 |      307223 |      260148
    miss rate                        |      58.89% |      71.55% |      71.92% |      84.32% |      71.46% |      84.43% |      84.38% |      71.57% |      71.56% |      71.55% |      84.24% |      71.51% |      84.36% |      84.20% |      84.19% |      71.67%
    mpki                             |        3.96 |        4.63 |        4.65 |        5.53 |        4.61 |        5.55 |        5.55 |        4.62 |        4.63 |        4.62 |        5.54 |        4.62 |        5.52 |        5.53 |        5.52 |        4.63
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16828053 |      263799 |      525767 |      312328 |      261779 |      314487 |      314968 |      260966 |      263316 |      260172 |      313844 |      261116 |      310421 |      312767 |      309471 |      262393
    num cache misses                 |     4153927 |      122625 |      240930 |      121447 |      122205 |      122229 |      121701 |      122238 |      125670 |      123302 |      123925 |      123649 |      122480 |      123469 |      122168 |      123897
    miss rate                        |      24.68% |      46.48% |      45.82% |      38.88% |      46.68% |      38.87% |      38.64% |      46.84% |      47.73% |      47.39% |      39.49% |      47.35% |      39.46% |      39.48% |      39.48% |      47.22%
    mpki                             |        1.05 |        2.17 |        2.15 |        2.17 |        2.17 |        2.17 |        2.16 |        2.18 |        2.23 |        2.21 |        2.20 |        2.20 |        2.20 |        2.20 |        2.19 |        2.21
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     3470528 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     3472315 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3362704 |       31589 |       60255 |       31548 |       31384 |       31721 |       31294 |       31466 |       31430 |       30785 |       31443 |       30389 |       30980 |       31079 |       30864 |       30762
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       99461 |       56114 |      115239 |       68147 |       55964 |       68479 |       68560 |       55798 |       58248 |       57050 |       70005 |       57918 |       69436 |       69947 |       69183 |       58024
