                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4719988 |    5437840 |    4766013 |    5306478 |    4930918 |    4997239 |    5639452 |    5778660 |    6417620 |    6522718 |    6549101 |    6460694
  Cycles                             |    3665640 |    4831980 |    3665640 |    4831980 |    3665640 |    3665640 |    4831980 |    4831980 |    4831980 |    4831980 |    4831980 |    4831980
  IPC                                |       1.29 |       1.13 |       1.30 |       1.10 |       1.35 |       1.36 |       1.17 |       1.20 |       1.33 |       1.35 |       1.36 |       1.34
  Time (ns)                          |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200 |    1666200
  Idle time (ns)                     |        272 |     455564 |     457883 |     458655 |     459427 |     460167 |     460937 |     461685 |     462448 |     463192 |     463960 |     464704
  Idle time (%)                      |       0.0% |      27.3% |      27.5% |      27.5% |      27.6% |      27.6% |      27.7% |      27.7% |      27.8% |      27.8% |      27.8% |      27.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     381603 |     774467 |     584185 |     740504 |     688446 |     736056 |     921210 |     959806 |    1347322 |    1385176 |    1397646 |    1371382
  num incorrect                      |      20926 |       4841 |       4734 |       4769 |       4391 |       3993 |       3898 |       4079 |       3780 |       3552 |       3253 |       3347
  misprediction rate                 |      5.20% |      0.62% |      0.80% |      0.64% |      0.63% |      0.54% |      0.42% |      0.42% |      0.28% |      0.26% |      0.23% |      0.24%
  mpki                               |       4.43 |       0.89 |       0.99 |       0.90 |       0.89 |       0.80 |       0.69 |       0.71 |       0.59 |       0.54 |       0.50 |       0.52
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     520857 |     371148 |     371185 |     370102 |     347128 |     334966 |     333876 |     334490 |     237490 |     234099 |     230416 |     230335
    num misses                       |        276 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         35 |         28 |         28 |         36
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2427395 |    2091323 |    1993711 |    2066946 |    1921006 |    1883163 |    1972379 |    1995479 |    1741773 |    1744655 |    1738042 |    1728097
    num misses                       |       2077 |        351 |        399 |        421 |        435 |        409 |        333 |        300 |        239 |        213 |        184 |        154
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.44 |       0.06 |       0.08 |       0.08 |       0.09 |       0.08 |       0.06 |       0.05 |       0.04 |       0.03 |       0.03 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2353 |        386 |        434 |        456 |        470 |        444 |        361 |        335 |        274 |        241 |        212 |        190
    num misses                       |        613 |        168 |        176 |        181 |        181 |        176 |        161 |        167 |        156 |        146 |        138 |        140
