                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21462677 |    3858176 |    4119469 |    4095301 |    3715465 |    4037227 |    4142292 |    3904221 |    3855360 |    3801559 |    3195278 |    3808858
  Cycles                             |   20802000 |   20802000 |   20802000 |   20802000 |   15601500 |   15601500 |   20802000 |   20802000 |   20802000 |   20802000 |   15601500 |   15601500
  IPC                                |       1.03 |       0.19 |       0.20 |       0.20 |       0.24 |       0.26 |       0.20 |       0.19 |       0.19 |       0.18 |       0.20 |       0.24
  Time (ns)                          |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500 |    5200500
  Idle time (ns)                     |       1669 |    4438823 |    4439275 |    4439399 |    4429017 |    4429447 |    4439582 |    4439627 |    4440035 |    4439915 |    4430027 |    4430098
  Idle time (%)                      |       0.0% |      85.4% |      85.4% |      85.4% |      85.2% |      85.2% |      85.4% |      85.4% |      85.4% |      85.4% |      85.2% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2430471 |    1181339 |    1292126 |    1282279 |    1132691 |    1265236 |    1300863 |    1202395 |    1181886 |    1157514 |     911455 |    1168168
  num incorrect                      |     157825 |      10808 |       7071 |       7342 |      11249 |       6783 |       6847 |      10037 |      10762 |      11667 |      18910 |      10300
  misprediction rate                 |      6.10% |      0.91% |      0.54% |      0.57% |      0.98% |      0.53% |      0.52% |      0.83% |      0.90% |      1.00% |      2.03% |      0.87%
  mpki                               |       7.35 |       2.80 |       1.72 |       1.79 |       3.03 |       1.68 |       1.65 |       2.57 |       2.79 |       3.07 |       5.92 |       2.70
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3305288 |      86697 |      62824 |      65343 |      88501 |      63775 |      63156 |      82267 |      84559 |      93791 |     137504 |      85376
    num misses                       |        176 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5008299 |     784220 |     810303 |     807136 |     763390 |     794382 |     813212 |     788257 |     783962 |     779401 |     713207 |     774009
    num misses                       |       3110 |        710 |        655 |        739 |        698 |        629 |        728 |        732 |        713 |        698 |        650 |        657
    miss rate                        |      0.06% |      0.09% |      0.08% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08%
    mpki                             |       0.14 |       0.18 |       0.16 |       0.18 |       0.19 |       0.16 |       0.18 |       0.19 |       0.18 |       0.18 |       0.20 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3286 |        736 |        681 |        765 |        724 |        655 |        754 |        758 |        739 |        724 |        676 |        683
    num misses                       |        686 |        176 |        171 |        170 |        170 |        167 |        176 |        171 |        171 |        167 |        164 |        166
    miss rate                        |     20.88% |     23.91% |     25.11% |     22.22% |     23.48% |     25.50% |     23.34% |     22.56% |     23.14% |     23.07% |     24.26% |     24.30%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
