                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   49480564 |    8656669 |    8755694 |    8084779 |    8443399 |    7969483 |    8580036 |    8290751
  Cycles                             |  133494800 |  133494800 |  133494800 |  133494800 |   33373700 |   33373700 |   33373700 |   33373700
  IPC                                |       0.37 |       0.06 |       0.07 |       0.06 |       0.25 |       0.24 |       0.26 |       0.25
  Time (ns)                          |   33373700 |   33373700 |   33373700 |   33373700 |   33373700 |   33373700 |   33373700 |   33373700
  Idle time (ns)                     |     304210 |   27908613 |   27830445 |   27430742 |   27369401 |   28078531 |   27622743 |   27830196
  Idle time (%)                      |       0.9% |      83.6% |      83.4% |      82.2% |      82.0% |      84.1% |      82.8% |      83.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5488410 |    2513354 |    2528788 |    2101480 |    2291233 |    2340771 |    2448554 |    2397213
  num incorrect                      |     359492 |      25896 |      27705 |      52119 |      43042 |      19523 |      29700 |      25386
  misprediction rate                 |      6.15% |      1.02% |      1.08% |      2.42% |      1.84% |      0.83% |      1.20% |      1.05%
  mpki                               |       7.27 |       2.99 |       3.16 |       6.45 |       5.10 |       2.45 |       3.46 |       3.06
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    6575819 |     165908 |     174958 |     272369 |     239970 |     137197 |     185314 |     159446
    num misses                       |        171 |         24 |         24 |         24 |         23 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   11311747 |    1869883 |    1896351 |    1896097 |    1918232 |    1721044 |    1877867 |    1804012
    num misses                       |      13934 |      12110 |      12066 |      12098 |      12086 |      12060 |      12098 |      12070
    miss rate                        |      0.12% |      0.65% |      0.64% |      0.64% |      0.63% |      0.70% |      0.64% |      0.67%
    mpki                             |       0.28 |       1.40 |       1.38 |       1.50 |       1.43 |       1.51 |       1.41 |       1.46
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      14105 |      12134 |      12090 |      12122 |      12109 |      12083 |      12121 |      12093
    num misses                       |       1874 |       1177 |       1162 |       1171 |       1133 |       1145 |       1153 |       1161
    miss rate                        |     13.29% |      9.70% |      9.61% |      9.66% |      9.36% |      9.48% |      9.51% |      9.60%
    mpki                             |       0.04 |       0.14 |       0.13 |       0.14 |       0.13 |       0.14 |       0.13 |       0.14
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    6575819 |     165908 |     174958 |     272369 |     239970 |     137197 |     185314 |     159446
    num cache misses                 |       3381 |        185 |        169 |        202 |        235 |        223 |        226 |        222
    miss rate                        |      0.05% |      0.11% |      0.10% |      0.07% |      0.10% |      0.16% |      0.12% |      0.14%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   11311747 |    1869883 |    1896351 |    1896097 |    1918232 |    1721044 |    1877867 |    1804012
    num cache misses                 |     106765 |      57130 |      57162 |      60891 |      58499 |      56455 |      57580 |      56809
    miss rate                        |      0.94% |      3.06% |      3.01% |      3.21% |      3.05% |      3.28% |      3.07% |      3.15%
    mpki                             |       2.16 |       6.60 |       6.53 |       7.53 |       6.93 |       7.08 |       6.71 |       6.85
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     112272 |      57319 |      57336 |      61095 |      58734 |      56679 |      57808 |      57033
    num cache misses                 |      91313 |      50487 |      50525 |      51740 |      52074 |      50623 |      51343 |      50854
    miss rate                        |     81.33% |     88.08% |     88.12% |     84.69% |     88.66% |     89.32% |     88.82% |     89.17%
    mpki                             |       1.85 |       5.83 |       5.77 |       6.40 |       6.17 |       6.35 |       5.98 |       6.13
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      93823 |      50511 |      50562 |      51774 |      52107 |      50658 |      51377 |      50889
    num cache misses                 |      31153 |       3754 |       3769 |       4086 |       4122 |       3649 |       3955 |       3662
    miss rate                        |     33.20% |      7.43% |      7.45% |      7.89% |      7.91% |      7.20% |      7.70% |      7.20%
    mpki                             |       0.63 |       0.43 |       0.43 |       0.51 |       0.49 |       0.46 |       0.46 |       0.44
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      58142 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      12214 |       2001 |       2032 |       2078 |       2118 |       2107 |       2107 |       2012
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
