                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5704837 |    5328660 |    5351329 |    5319013 |    5200935 |    5198724 |    5200647 |    5107555
  Cycles                             |    7165610 |    7165610 |    7165610 |    7165610 |    7165610 |    7165610 |    7165610 |    7165610
  IPC                                |       0.80 |       0.74 |       0.75 |       0.74 |       0.73 |       0.73 |       0.73 |       0.71
  Time (ns)                          |    2470900 |    2470900 |    2470900 |    2470900 |    2470900 |    2470900 |    2470900 |    2470900
  Idle time (ns)                     |        313 |     271752 |     274445 |     275753 |     277026 |     278321 |     279593 |     280889
  Idle time (%)                      |       0.0% |      11.0% |      11.1% |      11.2% |      11.2% |      11.3% |      11.3% |      11.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     535789 |     524140 |     524014 |     514229 |     492397 |     491143 |     489993 |     468862
  num incorrect                      |      12165 |       1579 |       1716 |       1877 |       2526 |       2581 |       2736 |       3039
  misprediction rate                 |      2.22% |      0.30% |      0.33% |      0.36% |      0.51% |      0.52% |      0.56% |      0.64%
  mpki                               |       2.13 |       0.30 |       0.32 |       0.35 |       0.49 |       0.50 |       0.53 |       0.60
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448827 |     375465 |     365138 |     354576 |     343716 |     333120 |     322946 |     303437
    num misses                       |        133 |         21 |         23 |         23 |         23 |         21 |         21 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2196556 |    1917244 |    1947991 |    1935305 |    1871983 |    1880315 |    1891631 |    1859538
    num misses                       |       7806 |       6836 |       7375 |       6626 |       6114 |       6779 |       6203 |       6360
    miss rate                        |      0.36% |      0.36% |      0.38% |      0.34% |      0.33% |      0.36% |      0.33% |      0.34%
    mpki                             |       1.37 |       1.28 |       1.38 |       1.25 |       1.18 |       1.30 |       1.19 |       1.25
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       7939 |       6857 |       7398 |       6649 |       6137 |       6800 |       6224 |       6383
    num misses                       |        585 |        274 |        224 |        279 |        229 |        299 |        223 |        279
    miss rate                        |      7.37% |      4.00% |      3.03% |      4.20% |      3.73% |      4.40% |      3.58% |      4.37%
    mpki                             |       0.10 |       0.05 |       0.04 |       0.05 |       0.04 |       0.06 |       0.04 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448827 |     375465 |     365138 |     354576 |     343716 |     333120 |     322946 |     303437
    num cache misses                 |       1857 |        133 |        136 |        136 |        136 |        133 |        131 |        141
    miss rate                        |      0.41% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.33 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2196556 |    1917244 |    1947991 |    1935305 |    1871983 |    1880315 |    1891631 |    1859538
    num cache misses                 |      77782 |      65476 |      65583 |      65166 |      65939 |      64437 |      64258 |      63560
    miss rate                        |      3.54% |      3.42% |      3.37% |      3.37% |      3.52% |      3.43% |      3.40% |      3.42%
    mpki                             |      13.63 |      12.29 |      12.26 |      12.25 |      12.68 |      12.39 |      12.36 |      12.44
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     107854 |      93100 |      92207 |      92835 |      93015 |      90034 |      91829 |      90839
    num cache misses                 |      57218 |      50047 |      49707 |      50259 |      48902 |      50064 |      50229 |      50013
    miss rate                        |     53.05% |     53.76% |     53.91% |     54.14% |     52.57% |     55.61% |     54.70% |     55.06%
    mpki                             |      10.03 |       9.39 |       9.29 |       9.45 |       9.40 |       9.63 |       9.66 |       9.79
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      88639 |      77261 |      76269 |      77547 |      78479 |      75532 |      77715 |      76956
    num cache misses                 |      34938 |      25220 |      24541 |      29425 |      25828 |      24395 |      25839 |      29802
    miss rate                        |     39.42% |     32.64% |     32.18% |     37.94% |     32.91% |     32.30% |     33.25% |     38.73%
    mpki                             |       6.12 |       4.73 |       4.59 |       5.53 |       4.97 |       4.69 |       4.97 |       5.83
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9431 |          0 |          0 |          0 |       9348 |          0 |          0 |          0
  average dram access latency (ns)   |     261.06 |        inf |        inf |        inf |     263.55 |        inf |        inf |        inf
  average dram queueing delay        |     199.81 |       0.00 |       0.00 |       0.00 |     202.30 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6560 |         16 |         13 |         14 |         30 |         29 |         21 |         30
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      19468 |      19215 |      18361 |      18666 |      19774 |      18269 |      19779 |      18621
