                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  202919772 |  204025226 |  203275860 |  203590246 |  203446142 |  203531116 |  203725605 |  203560585
  Cycles                             |   81155800 |   81155800 |   81155800 |   81155800 |   81155800 |   81155800 |   81155800 |   81155800
  IPC                                |       2.50 |       2.51 |       2.50 |       2.51 |       2.51 |       2.51 |       2.51 |       2.51
  Time (ns)                          |   36889000 |   36889000 |   36889000 |   36889000 |   36889000 |   36889000 |   36889000 |   36889000
  Idle time (ns)                     |        299 |     458684 |     460963 |     461776 |     462570 |     463336 |     464138 |     464909
  Idle time (%)                      |       0.0% |       1.2% |       1.2% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   10957264 |   11431316 |   11217215 |   11307002 |   11265845 |   11290150 |   11345720 |   11298564
  num incorrect                      |     261584 |     244607 |     244593 |     244624 |     244622 |     244594 |     244599 |     244604
  misprediction rate                 |      2.33% |      2.09% |      2.13% |      2.12% |      2.13% |      2.12% |      2.11% |      2.12%
  mpki                               |       1.29 |       1.20 |       1.20 |       1.20 |       1.20 |       1.20 |       1.20 |       1.20
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363188 |   17221965 |   17221975 |   17221986 |   17221969 |   17221970 |   17221967 |   17221965
    num misses                       |        337 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   65156273 |   64990943 |   64883925 |   64928868 |   64908228 |   64920373 |   64948140 |   64924565
    num misses                       |      48494 |      45492 |      47014 |      46016 |      45217 |      46137 |      45460 |      45525
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.24 |       0.22 |       0.23 |       0.23 |       0.22 |       0.23 |       0.22 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      48831 |      45520 |      47042 |      46044 |      45245 |      46165 |      45488 |      45553
    num misses                       |      12454 |      11369 |      11542 |      11412 |      11406 |      11443 |      11455 |      11395
    miss rate                        |     25.50% |     24.98% |     24.54% |     24.78% |     25.21% |     24.79% |     25.18% |     25.01%
    mpki                             |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363188 |   17221965 |   17221975 |   17221986 |   17221969 |   17221970 |   17221967 |   17221965
    num cache misses                 |      15196 |       5108 |       5357 |       5180 |       5218 |       5369 |       5165 |       5125
    miss rate                        |      0.09% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.07 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   65156273 |   64990943 |   64883925 |   64928868 |   64908228 |   64920373 |   64948140 |   64924565
    num cache misses                 |    6639922 |    6621878 |    6622319 |    6621791 |    6622204 |    6621407 |    6622485 |    6622109
    miss rate                        |     10.19% |     10.19% |     10.21% |     10.20% |     10.20% |     10.20% |     10.20% |     10.20%
    mpki                             |      32.72 |      32.46 |      32.58 |      32.53 |      32.55 |      32.53 |      32.51 |      32.53
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6672939 |    6646820 |    6651001 |    6646345 |    6649300 |    6650243 |    6650774 |    6649403
    num cache misses                 |     811615 |     791541 |     791991 |     792459 |     791176 |     791376 |     790571 |     791236
    miss rate                        |     12.16% |     11.91% |     11.91% |     11.92% |     11.90% |     11.90% |     11.89% |     11.90%
    mpki                             |       4.00 |       3.88 |       3.90 |       3.89 |       3.89 |       3.89 |       3.88 |       3.89
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     930473 |     916623 |     919063 |     913602 |     919670 |     919734 |     914296 |     913029
    num cache misses                 |     232619 |     244495 |     245754 |     235568 |     245300 |     252512 |     249753 |     239313
    miss rate                        |     25.00% |     26.67% |     26.74% |     25.78% |     26.67% |     27.45% |     27.32% |     26.21%
    mpki                             |       1.15 |       1.20 |       1.21 |       1.16 |       1.21 |       1.24 |       1.23 |       1.18
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     680209 |          0 |          0 |          0 |     679414 |          0 |          0 |          0
  average dram access latency (ns)   |    6710.89 |        inf |        inf |        inf |    6718.63 |        inf |        inf |        inf
  average dram queueing delay        |    6649.64 |       0.00 |       0.00 |       0.00 |    6657.38 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      33664 |      36348 |      37260 |      35714 |      42901 |      38494 |      34888 |      32568
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     123471 |     123432 |     122334 |     117573 |     123835 |     123935 |     123987 |     123517
