                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4232364 |    4284044 |    4316011 |    4579717 |          0 |          0 |          0 |          0 |    4324110 |    4627861 |    4596618 |    4375623 |    4487015 |    3935555 |    3983877 |    4074026
  Cycles                             |    6902290 |    6902290 |    6902290 |    6902290 |    5236220 |    5236220 |    5236220 |    5236220 |    6902290 |    6902290 |    6902290 |    6902290 |    5236220 |    5236220 |    5236220 |    5236220
  IPC                                |       0.61 |       0.62 |       0.63 |       0.66 |       0.00 |       0.00 |       0.00 |       0.00 |       0.63 |       0.67 |       0.67 |       0.63 |       0.86 |       0.75 |       0.76 |       0.78
  Time (ns)                          |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100 |    2380100
  Idle time (ns)                     |     368785 |     367062 |     365350 |     355022 |    2380100 |    2380100 |    2380100 |    2380100 |     363618 |     350059 |     353282 |     361932 |        168 |     360179 |     358473 |     356745
  Idle time (%)                      |      15.5% |      15.4% |      15.4% |      14.9% |     100.0% |     100.0% |     100.0% |     100.0% |      15.3% |      14.7% |      14.8% |      15.2% |       0.0% |      15.1% |      15.1% |      15.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     511907 |     523494 |     531151 |     585446 |          0 |          0 |          0 |          0 |     535513 |     598139 |     590895 |     544573 |     466749 |     419075 |     429026 |     444889
  num incorrect                      |       2628 |       2225 |       2284 |       1251 |          0 |          0 |          0 |          0 |       2003 |       1163 |       1230 |       1906 |      11532 |       1223 |       1161 |       1207
  misprediction rate                 |      0.51% |      0.42% |      0.43% |      0.21% |      0.00% |      0.00% |      0.00% |      0.00% |      0.37% |      0.19% |      0.21% |      0.35% |      2.41% |      0.29% |      0.27% |      0.27%
  mpki                               |       0.62 |       0.52 |       0.53 |       0.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.46 |       0.25 |       0.27 |       0.44 |       2.57 |       0.31 |       0.29 |       0.30
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     210747 |     230221 |     241346 |     305889 |          0 |          0 |          0 |          0 |     250994 |     327492 |     316477 |     261787 |     401582 |     271656 |     282554 |     293847
    num misses                       |         23 |         21 |         21 |         21 |          0 |          0 |          0 |          0 |         23 |         21 |         23 |         23 |        131 |         23 |         23 |         23
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.03% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.01 |       0.01 |       0.03 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1455014 |    1463357 |    1476030 |    1579272 |          0 |          0 |          0 |          0 |    1470627 |    1588241 |    1582369 |    1496885 |    1783080 |    1436555 |    1455023 |    1501894
    num misses                       |       4368 |       4708 |       4260 |       4870 |          0 |          0 |          0 |          0 |       5089 |       4851 |       4457 |       4520 |       6083 |       4331 |       4591 |       4574
    miss rate                        |      0.30% |      0.32% |      0.29% |      0.31% |      0.00% |      0.00% |      0.00% |      0.00% |      0.35% |      0.31% |      0.28% |      0.30% |      0.34% |      0.30% |      0.32% |      0.30%
    mpki                             |       1.03 |       1.10 |       0.99 |       1.06 |       0.00 |       0.00 |       0.00 |       0.00 |       1.18 |       1.05 |       0.97 |       1.03 |       1.36 |       1.10 |       1.15 |       1.12
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       4391 |       4729 |       4281 |       4891 |          0 |          0 |          0 |          0 |       5112 |       4872 |       4480 |       4543 |       6214 |       4354 |       4614 |       4597
    num misses                       |        256 |        200 |        198 |        220 |          0 |          0 |          0 |          0 |        255 |        201 |        261 |        216 |        577 |        219 |        239 |        203
