                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   12712137 |    5066644 |    4900086 |    5067556 |    4434390 |    5035597 |    4885381 |    5202899
  Cycles                             |    9742000 |    9742000 |    9742000 |    9742000 |    9742000 |    9742000 |    9742000 |    9742000
  IPC                                |       1.30 |       0.52 |       0.50 |       0.52 |       0.46 |       0.52 |       0.50 |       0.53
  Time (ns)                          |    2435500 |    2435500 |    2435500 |    2435500 |    2435500 |    2435500 |    2435500 |    2435500
  Idle time (ns)                     |       1503 |    1810958 |    1811585 |    1811690 |    1811444 |    1811423 |    1811798 |    1811545
  Idle time (%)                      |       0.1% |      74.4% |      74.4% |      74.4% |      74.4% |      74.4% |      74.4% |      74.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1611007 |    1596987 |    1517409 |    1597309 |    1304875 |    1583138 |    1512532 |    1655197
  num incorrect                      |      83916 |       6614 |       8951 |       6549 |      16110 |       7194 |       9379 |       5238
  misprediction rate                 |      4.95% |      0.41% |      0.59% |      0.41% |      1.22% |      0.45% |      0.62% |      0.32%
  mpki                               |       6.60 |       1.31 |       1.83 |       1.29 |       3.63 |       1.43 |       1.92 |       1.01
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1589472 |      38934 |      48828 |      39226 |      77329 |      40354 |      50199 |      32857
    num misses                       |        169 |         26 |         24 |         24 |         24 |         25 |         24 |         24
    miss rate                        |      0.01% |      0.07% |      0.05% |      0.06% |      0.03% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3053733 |     950793 |     936025 |     950666 |     891475 |     947782 |     934193 |     965237
    num misses                       |       1956 |        443 |        446 |        446 |        395 |        438 |        382 |        383
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.04% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.15 |       0.09 |       0.09 |       0.09 |       0.09 |       0.09 |       0.08 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2125 |        469 |        470 |        470 |        419 |        463 |        406 |        407
    num misses                       |        650 |        174 |        184 |        183 |        169 |        166 |        159 |        162
    miss rate                        |     30.59% |     37.10% |     39.15% |     38.94% |     40.33% |     35.85% |     39.16% |     39.80%
    mpki                             |       0.05 |       0.03 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1589472 |      38934 |      48828 |      39226 |      77329 |      40354 |      50199 |      32857
    num cache misses                 |       2853 |        163 |        156 |        157 |        157 |        161 |        154 |        157
    miss rate                        |      0.18% |      0.42% |      0.32% |      0.40% |      0.20% |      0.40% |      0.31% |      0.48%
    mpki                             |       0.22 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3053733 |     950793 |     936025 |     950666 |     891475 |     947782 |     934193 |     965237
    num cache misses                 |      42727 |      14322 |      14539 |      14251 |      15027 |      14292 |      14434 |      14016
    miss rate                        |      1.40% |      1.51% |      1.55% |      1.50% |      1.69% |      1.51% |      1.55% |      1.45%
    mpki                             |       3.36 |       2.83 |       2.97 |       2.81 |       3.39 |       2.84 |       2.95 |       2.69
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47987 |      14693 |      14966 |      14648 |      15883 |      14969 |      15134 |      14644
    num cache misses                 |      32260 |      13010 |      13140 |      12944 |      13310 |      13021 |      13083 |      12817
    miss rate                        |     67.23% |     88.55% |     87.80% |     88.37% |     83.80% |     86.99% |     86.45% |     87.52%
    mpki                             |       2.54 |       2.57 |       2.68 |       2.55 |       3.00 |       2.59 |       2.68 |       2.46
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      35795 |      13222 |      13417 |      13186 |      14009 |      13540 |      13637 |      13297
    num cache misses                 |      26577 |       7214 |       7242 |       7014 |       8481 |       8244 |       8218 |       7983
    miss rate                        |     74.25% |     54.56% |     53.98% |     53.19% |     60.54% |     60.89% |     60.26% |     60.04%
    mpki                             |       2.09 |       1.42 |       1.48 |       1.38 |       1.91 |       1.64 |       1.68 |       1.53
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      12878 |          0 |          0 |          0 |      12822 |          0 |          0 |          0
  average dram access latency (ns)   |      64.53 |        inf |        inf |        inf |      64.44 |        inf |        inf |        inf
  average dram queueing delay        |       3.28 |       0.00 |       0.00 |       0.00 |       3.19 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10563 |        249 |        230 |        250 |        204 |        200 |        211 |        210
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2068 |       2096 |       2146 |       2114 |       2999 |       2818 |       2779 |       2654
