                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  116841995 |   25868946 |  254034619 |   43733852 |  280607220 |  304201615 |  251393002 |  326518486 |  227293066 |  208796336 |  119263879 |  173467467
  Cycles                             |  390633480 |  390633480 |  390633480 |  296342640 |  390633480 |  390633480 |  296342640 |  390633480 |  390633480 |  296342640 |  296342640 |  296342640
  IPC                                |       0.30 |       0.07 |       0.65 |       0.15 |       0.72 |       0.78 |       0.85 |       0.84 |       0.58 |       0.70 |       0.40 |       0.59
  Time (ns)                          |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200 |  134701200
  Idle time (ns)                     |  101135514 |  122993741 |   29566722 |  126819772 |   36740971 |   18257529 |   35026630 |   12405059 |   68474085 |   71348538 |   98097158 |   59389751
  Idle time (%)                      |      75.1% |      91.3% |      21.9% |      94.1% |      27.3% |      13.6% |      26.0% |       9.2% |      50.8% |      53.0% |      72.8% |      44.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   10888570 |     190592 |   19178005 |      65153 |   27825181 |   23702208 |   18734282 |   26308580 |   20678271 |   18754330 |   10529958 |   12034250
  num incorrect                      |     735646 |       2742 |    1954958 |       1940 |    3391699 |    1840863 |    1093257 |    2096459 |    1540664 |    1438383 |     779704 |     594481
  misprediction rate                 |      6.33% |      1.42% |      9.25% |      2.89% |     10.86% |      7.21% |      5.51% |      7.38% |      6.93% |      7.12% |      6.89% |      4.71%
  mpki                               |       6.30 |       0.11 |       7.70 |       0.04 |      12.09 |       6.05 |       4.35 |       6.42 |       6.78 |       6.89 |       6.54 |       3.43
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13042929 |    1684672 |   26662379 |    2502682 |   31915848 |   31925284 |   25763651 |   34498370 |   24222202 |   22086373 |   12692033 |   17841846
    num misses                       |        151 |         47 |         57 |         43 |         56 |         59 |         58 |         57 |         53 |         53 |         56 |         55
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   54933862 |    7788445 |  126653785 |    9947527 |  125356937 |  157000781 |  133250445 |  167629813 |  108960286 |   97153567 |   56830824 |   97739662
