                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   28615009 |   29406834 |   29615023 |   29636606 |   26147888 |   26456758 |   30928115 |   30229012 |   31946277 |   32397034 |   44046537 |   44318961 |   43721834 |   43696308 |   43664970 |   43667897
  Cycles                             |   22015200 |   22015200 |   22015200 |   22015200 |   16511400 |   16511400 |   16511400 |   16511400 |   22015200 |   22015200 |   22015200 |   22015200 |   16511400 |   16511400 |   16511400 |   16511400
  IPC                                |       1.30 |       1.34 |       1.35 |       1.35 |       1.58 |       1.60 |       1.87 |       1.83 |       1.45 |       1.47 |       2.00 |       2.01 |       2.65 |       2.65 |       2.64 |       2.64
  Time (ns)                          |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800 |    5503800
  Idle time (ns)                     |        244 |     283636 |     284922 |     286038 |     287025 |     288104 |     289138 |     290217 |     291331 |     292361 |     293375 |     294476 |     295523 |     296564 |     297680 |     298823
  Idle time (%)                      |       0.0% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.3% |       5.3% |       5.3% |       5.3% |       5.3% |       5.4% |       5.4% |       5.4% |       5.4% |       5.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1802534 |    2702261 |    2772123 |    2779391 |    1616012 |    1719233 |    3599804 |    3366510 |    3939001 |    4089029 |   14321801 |   14412611 |   14536719 |   14528212 |   14517763 |   14518739
  num incorrect                      |      18593 |       9192 |       9150 |       9070 |       8673 |       8611 |       7795 |       8034 |       7807 |       8019 |       2387 |       2385 |       2371 |       2370 |       2373 |       2372
  misprediction rate                 |      1.02% |      0.34% |      0.33% |      0.33% |      0.53% |      0.50% |      0.22% |      0.24% |      0.20% |      0.20% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.65 |       0.31 |       0.31 |       0.31 |       0.33 |       0.33 |       0.25 |       0.27 |       0.24 |       0.25 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2467614 |    2109413 |    2109075 |    2109075 |    2109076 |    2109104 |    2002485 |    2002485 |    2002516 |    2002499 |     143834 |     143834 |      28313 |      28313 |      28313 |      28313
    num misses                       |        370 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         31 |         31 |         31 |         31 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12071489 |   11016170 |   11050145 |   11053753 |   10473726 |   10524817 |   10895648 |   10779167 |   11065669 |   11140823 |    7675228 |    7720632 |    7333026 |    7328772 |    7323549 |    7324036
    num misses                       |       9210 |       3402 |       3086 |       3484 |       3027 |       3389 |       2523 |       3394 |       2980 |       2069 |         53 |         56 |         37 |         33 |         33 |         33
    miss rate                        |      0.08% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.32 |       0.12 |       0.10 |       0.12 |       0.12 |       0.13 |       0.08 |       0.11 |       0.09 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       9580 |       3435 |       3119 |       3517 |       3060 |       3422 |       2556 |       3427 |       3013 |       2102 |         84 |         87 |         68 |         64 |         64 |         64
    num misses                       |        628 |        146 |        134 |        137 |        135 |        136 |        134 |        130 |        131 |        129 |         79 |         85 |         62 |         62 |         62 |         62
    miss rate                        |      6.56% |      4.25% |      4.30% |      3.90% |      4.41% |      3.97% |      5.24% |      3.79% |      4.35% |      6.14% |     94.05% |     97.70% |     91.18% |     96.88% |     96.88% |     96.88%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2467614 |    2109413 |    2109075 |    2109075 |    2109076 |    2109104 |    2002485 |    2002485 |    2002516 |    2002499 |     143834 |     143834 |      28313 |      28313 |      28313 |      28313
    num cache misses                 |      70136 |      48763 |      48756 |      48767 |      49429 |      49251 |      40753 |      40786 |      41043 |      41066 |        239 |        239 |        160 |        160 |        160 |        160
    miss rate                        |      2.84% |      2.31% |      2.31% |      2.31% |      2.34% |      2.34% |      2.04% |      2.04% |      2.05% |      2.05% |      0.17% |      0.17% |      0.57% |      0.57% |      0.57% |      0.57%
    mpki                             |       2.45 |       1.66 |       1.65 |       1.65 |       1.89 |       1.86 |       1.32 |       1.35 |       1.28 |       1.27 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12071489 |   11016170 |   11050145 |   11053753 |   10473726 |   10524817 |   10895648 |   10779167 |   11065669 |   11140823 |    7675228 |    7720632 |    7333026 |    7328772 |    7323549 |    7324036
    num cache misses                 |     615764 |     484401 |     476355 |     481805 |     485210 |     476576 |     432597 |     439744 |     428864 |     431329 |      55562 |      55254 |       8909 |       9094 |       9322 |       9339
    miss rate                        |      5.10% |      4.40% |      4.31% |      4.36% |      4.63% |      4.53% |      3.97% |      4.08% |      3.88% |      3.87% |      0.72% |      0.72% |      0.12% |      0.12% |      0.13% |      0.13%
    mpki                             |      21.52 |      16.47 |      16.08 |      16.26 |      18.56 |      18.01 |      13.99 |      14.55 |      13.42 |      13.31 |       1.26 |       1.25 |       0.20 |       0.21 |       0.21 |       0.21
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     713240 |     556971 |     551047 |     555600 |     559457 |     550629 |     497984 |     514919 |     497708 |     502867 |      56482 |      56179 |       9780 |      10057 |      10359 |      10404
    num cache misses                 |     124074 |     115192 |     114610 |     118045 |     118003 |     122159 |      89877 |      88877 |     101980 |      88968 |      23313 |      15516 |       9069 |       9258 |       9486 |       9499
    miss rate                        |     17.40% |     20.68% |     20.80% |     21.25% |     21.09% |     22.19% |     18.05% |     17.26% |     20.49% |     17.69% |     41.28% |     27.62% |     92.73% |     92.06% |     91.57% |     91.30%
    mpki                             |       4.34 |       3.92 |       3.87 |       3.98 |       4.51 |       4.62 |       2.91 |       2.94 |       3.19 |       2.75 |       0.53 |       0.35 |       0.21 |       0.21 |       0.22 |       0.22
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     192778 |     157023 |     158657 |     159771 |     159163 |     162544 |     131108 |     139964 |     143946 |     137446 |      41386 |      29303 |       9780 |      10057 |      10359 |      10404
    num cache misses                 |      33684 |       9126 |       7435 |       7757 |       7809 |      13002 |       8282 |      50532 |      50690 |      34515 |       7152 |      13040 |       6534 |       6545 |       6537 |       6612
    miss rate                        |     17.47% |      5.81% |      4.69% |      4.86% |      4.91% |      8.00% |      6.32% |     36.10% |     35.21% |     25.11% |     17.28% |     44.50% |     66.81% |     65.08% |     63.10% |     63.55%
    mpki                             |       1.18 |       0.31 |       0.25 |       0.26 |       0.30 |       0.49 |       0.27 |       1.67 |       1.59 |       1.07 |       0.16 |       0.29 |       0.15 |       0.15 |       0.15 |       0.15
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11563 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11536 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      79.43 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      79.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      18.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      18.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6701 |         60 |         53 |         51 |         55 |         54 |         51 |         53 |          2 |         47 |         55 |         16 |         11 |          9 |          8 |         12
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       8168 |       8204 |       6664 |       7028 |       6900 |      12269 |       7558 |      49743 |      38981 |      32449 |       6148 |       6351 |       6077 |       6129 |       6039 |       6155
