                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  215700886 |  216646199 |  219362157 |  219676444 |  170242587 |  177310352 |  223765545 |  225753136 |  212021876 |  215306206 |  197372767 |  200763994
  Cycles                             |  228699220 |  228699220 |  228699220 |  228699220 |  173495960 |  173495960 |  228699220 |  228699220 |  228699220 |  228699220 |  173495960 |  173495960
  IPC                                |       0.94 |       0.95 |       0.96 |       0.96 |       0.98 |       1.02 |       0.98 |       0.99 |       0.93 |       0.94 |       1.14 |       1.16
  Time (ns)                          |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800 |   78861800
  Idle time (ns)                     |    2898623 |    2386622 |    2386383 |    2260894 |     431925 |     432644 |    2461805 |    2855101 |    7591024 |    7822223 |    1963066 |    1306979
  Idle time (%)                      |       3.7% |       3.0% |       3.0% |       2.9% |       0.5% |       0.5% |       3.1% |       3.6% |       9.6% |       9.9% |       2.5% |       1.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   23037160 |   23521530 |   24300016 |   24389936 |   10987603 |   13386638 |   26667408 |   27235113 |   26322250 |   27364626 |   22263496 |   23232544
  num incorrect                      |      36073 |      19424 |      19174 |      19407 |      18017 |      17854 |      17740 |      17759 |      17163 |      16812 |      16212 |      16210
  misprediction rate                 |      0.16% |      0.08% |      0.08% |      0.08% |      0.16% |      0.13% |      0.07% |      0.07% |      0.07% |      0.06% |      0.07% |      0.07%
  mpki                               |       0.17 |       0.09 |       0.09 |       0.09 |       0.11 |       0.10 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17789126 |   17625139 |   17624004 |   17623972 |   17307323 |   17118828 |   17115966 |   17112653 |   15734297 |   15683545 |   15676848 |   15676652
    num misses                       |        303 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         28 |         28 |         35 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   98355021 |   97985492 |   98369707 |   98415957 |   90075368 |   90543831 |   97163283 |   97447523 |   90182194 |   90496738 |   87881726 |   88365812
    num misses                       |      53518 |      50789 |      50661 |      50712 |      49681 |      49343 |      49310 |      49288 |      46890 |      45657 |      45232 |      45082
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.25 |       0.23 |       0.23 |       0.23 |       0.29 |       0.28 |       0.22 |       0.22 |       0.22 |       0.21 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
