                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10952001 |    3116679 |    3063427 |    3142200 |    2911171 |    3285542 |    3232329 |    3128656 |    2644898 |    3073605 |    3105702 |    3087342 |    3021199 |    3191946 |    3231813 |    3213125
  Cycles                             |    8237100 |    8237100 |    8237100 |    8237100 |   10982800 |   10982800 |   10982800 |   10982800 |    8237100 |    8237100 |    8237100 |    8237100 |   10982800 |   10982800 |   10982800 |   10982800
  IPC                                |       1.33 |       0.38 |       0.37 |       0.38 |       0.27 |       0.30 |       0.29 |       0.28 |       0.32 |       0.37 |       0.38 |       0.37 |       0.28 |       0.29 |       0.29 |       0.29
  Time (ns)                          |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700 |    2745700
  Idle time (ns)                     |       1407 |    2255987 |    2256527 |    2256652 |    2266628 |    2266730 |    2266936 |    2266850 |    2257070 |    2257120 |    2257378 |    2257464 |    2267551 |    2267571 |    2267857 |    2267996
  Idle time (%)                      |       0.1% |      82.2% |      82.2% |      82.2% |      82.6% |      82.6% |      82.6% |      82.6% |      82.2% |      82.2% |      82.2% |      82.2% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1321913 |    1000941 |     980279 |    1013189 |     910221 |    1067204 |    1045277 |    1002290 |     801462 |     984076 |     997457 |     990870 |     954615 |    1028499 |    1045652 |    1036790
  num incorrect                      |      75012 |       3337 |       3845 |       2813 |       6743 |       1812 |       2605 |       3939 |       9708 |       3948 |       3394 |       3676 |       5482 |       3072 |       2505 |       2793
  misprediction rate                 |      5.37% |      0.33% |      0.39% |      0.28% |      0.74% |      0.17% |      0.25% |      0.39% |      1.20% |      0.40% |      0.34% |      0.37% |      0.57% |      0.30% |      0.24% |      0.27%
  mpki                               |       6.85 |       1.07 |       1.26 |       0.90 |       2.32 |       0.55 |       0.81 |       1.26 |       3.67 |       1.28 |       1.09 |       1.19 |       1.81 |       0.96 |       0.78 |       0.87
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1264324 |      22852 |      24416 |      19091 |      38834 |      15449 |      17403 |      24134 |      54718 |      24488 |      21831 |      22778 |      34427 |      20877 |      18626 |      19921
    num misses                       |        189 |         30 |         29 |         29 |         31 |         31 |         29 |         29 |         46 |         29 |         29 |         29 |         31 |         31 |         31 |         31
    miss rate                        |      0.01% |      0.13% |      0.12% |      0.15% |      0.08% |      0.20% |      0.17% |      0.12% |      0.08% |      0.12% |      0.13% |      0.13% |      0.09% |      0.15% |      0.17% |      0.16%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2652349 |     571001 |     565480 |     573003 |     555365 |     592086 |     586146 |     575589 |     529385 |     566161 |     569806 |     566760 |     566490 |     582271 |     585785 |     584750
    num misses                       |       1924 |        153 |        161 |        166 |        152 |        150 |        140 |        137 |        155 |        138 |        157 |        138 |        134 |        124 |        131 |        135
    miss rate                        |      0.07% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.18 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.06 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2113 |        183 |        190 |        195 |        183 |        181 |        169 |        166 |        201 |        167 |        186 |        167 |        165 |        155 |        162 |        166
    num misses                       |        625 |        138 |        147 |        147 |        140 |        139 |        144 |        144 |        160 |        134 |        146 |        141 |        135 |        132 |        135 |        138
    miss rate                        |     29.58% |     75.41% |     77.37% |     75.38% |     76.50% |     76.80% |     85.21% |     86.75% |     79.60% |     80.24% |     78.49% |     84.43% |     81.82% |     85.16% |     83.33% |     83.13%
    mpki                             |       0.06 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1264324 |      22852 |      24416 |      19091 |      38834 |      15449 |      17403 |      24134 |      54718 |      24488 |      21831 |      22778 |      34427 |      20877 |      18626 |      19921
    num cache misses                 |       3104 |        182 |        178 |        178 |        185 |        184 |        176 |        178 |        376 |        179 |        176 |        176 |        184 |        183 |        183 |        184
    miss rate                        |      0.25% |      0.80% |      0.73% |      0.93% |      0.48% |      1.19% |      1.01% |      0.74% |      0.69% |      0.73% |      0.81% |      0.77% |      0.53% |      0.88% |      0.98% |      0.92%
    mpki                             |       0.28 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.14 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2652349 |     571001 |     565480 |     573003 |     555365 |     592086 |     586146 |     575589 |     529385 |     566161 |     569806 |     566760 |     566490 |     582271 |     585785 |     584750
    num cache misses                 |      32420 |       6989 |       7081 |       6907 |       7307 |       6914 |       6781 |       6933 |       7939 |       6912 |       6961 |       6897 |       7043 |       6895 |       6821 |       6895
    miss rate                        |      1.22% |      1.22% |      1.25% |      1.21% |      1.32% |      1.17% |      1.16% |      1.20% |      1.50% |      1.22% |      1.22% |      1.22% |      1.24% |      1.18% |      1.16% |      1.18%
    mpki                             |       2.96 |       2.24 |       2.31 |       2.20 |       2.51 |       2.10 |       2.10 |       2.22 |       3.00 |       2.25 |       2.24 |       2.23 |       2.33 |       2.16 |       2.11 |       2.15
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37652 |       7216 |       7319 |       7126 |       7604 |       7134 |       7014 |       7183 |       8569 |       7302 |       7342 |       7281 |       7470 |       7277 |       7193 |       7282
    num cache misses                 |      25523 |       6850 |       6908 |       6788 |       7021 |       6812 |       6719 |       6841 |       7522 |       6798 |       6841 |       6828 |       6881 |       6828 |       6755 |       6820
    miss rate                        |     67.79% |     94.93% |     94.38% |     95.26% |     92.33% |     95.49% |     95.79% |     95.24% |     87.78% |     93.10% |     93.18% |     93.78% |     92.12% |     93.83% |     93.91% |     93.66%
    mpki                             |       2.33 |       2.20 |       2.25 |       2.16 |       2.41 |       2.07 |       2.08 |       2.19 |       2.84 |       2.21 |       2.20 |       2.21 |       2.28 |       2.14 |       2.09 |       2.12
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28405 |       6895 |       6969 |       6829 |       7132 |       6848 |       6776 |       6914 |       7843 |       7009 |       7045 |       7036 |       7124 |       7027 |       6944 |       7021
    num cache misses                 |      20490 |       3383 |       3576 |       3508 |       3572 |       3415 |       3412 |       3513 |       4391 |       3739 |       3727 |       3782 |       3984 |       3860 |       3745 |       3834
    miss rate                        |     72.14% |     49.06% |     51.31% |     51.37% |     50.08% |     49.87% |     50.35% |     50.81% |     55.99% |     53.35% |     52.90% |     53.75% |     55.92% |     54.93% |     53.93% |     54.61%
    mpki                             |       1.87 |       1.09 |       1.17 |       1.12 |       1.23 |       1.04 |       1.06 |       1.12 |       1.66 |       1.22 |       1.20 |       1.23 |       1.32 |       1.21 |       1.16 |       1.19
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11289 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11213 |          0 |          0 |          0 |          0 |          0 |          0 |          0
