                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  220032773 |  175600105 |  172805772 |  224908430 |  179215761 |  188881431 |  231512338 |  233134043 |  230217982 |  228629126 |  220711698 |  220487213
  Cycles                             |  238758740 |  181127320 |  181127320 |  238758740 |  181127320 |  181127320 |  238758740 |  238758740 |  238758740 |  238758740 |  181127320 |  181127320
  IPC                                |       0.92 |       0.97 |       0.95 |       0.94 |       0.99 |       1.04 |       0.97 |       0.98 |       0.96 |       0.96 |       1.22 |       1.22
  Time (ns)                          |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600 |   82330600
  Idle time (ns)                     |    2232759 |     890360 |     915659 |    2815089 |    1006249 |     797036 |    3167276 |    3308106 |   19716614 |   18375597 |   14652173 |   14234597
  Idle time (%)                      |       2.7% |       1.1% |       1.1% |       3.4% |       1.2% |       1.0% |       3.8% |       4.0% |      23.9% |      22.3% |      17.8% |      17.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   24275206 |   11794060 |   10998130 |   25884982 |   13551740 |   16692913 |   28880812 |   29344376 |   31520706 |   31171148 |   28931824 |   28867544
  num incorrect                      |      35870 |      19365 |      19137 |      19427 |      18004 |      17918 |      17749 |      17675 |      17251 |      16824 |      16167 |      16252
  misprediction rate                 |      0.15% |      0.16% |      0.17% |      0.07% |      0.13% |      0.11% |      0.06% |      0.06% |      0.05% |      0.05% |      0.06% |      0.06%
  mpki                               |       0.16 |       0.11 |       0.11 |       0.09 |       0.10 |       0.09 |       0.08 |       0.08 |       0.07 |       0.07 |       0.07 |       0.07
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17787807 |   17623500 |   17623399 |   17623547 |   17306405 |   17118151 |   17114912 |   17113054 |   15734400 |   15682932 |   15675545 |   15676068
    num misses                       |        301 |         35 |         35 |         35 |         28 |         28 |         35 |         35 |         35 |         28 |         28 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   98973479 |   92121885 |   91718960 |   99162832 |   91356372 |   92196095 |   98269834 |   98501076 |   92782437 |   92400029 |   91215780 |   91183777
    num misses                       |      54563 |      50742 |      51771 |      50742 |      49688 |      49453 |      49273 |      49270 |      45762 |      45646 |      45216 |      46153
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.25 |       0.29 |       0.30 |       0.23 |       0.28 |       0.26 |       0.21 |       0.21 |       0.20 |       0.20 |       0.20 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      54864 |      50777 |      51806 |      50777 |      49716 |      49481 |      49308 |      49305 |      45797 |      45674 |      45244 |      46184
    num misses                       |      31067 |      29808 |      29819 |      29929 |      29768 |      29302 |      29510 |      29206 |      26753 |      26644 |      26097 |      25871
    miss rate                        |     56.63% |     58.70% |     57.56% |     58.94% |     59.88% |     59.22% |     59.85% |     59.24% |     58.42% |     58.34% |     57.68% |     56.02%
    mpki                             |       0.14 |       0.17 |       0.17 |       0.13 |       0.17 |       0.16 |       0.13 |       0.13 |       0.12 |       0.12 |       0.12 |       0.12
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17787807 |   17623500 |   17623399 |   17623547 |   17306405 |   17118151 |   17114912 |   17113054 |   15734400 |   15682932 |   15675545 |   15676068
    num cache misses                 |      14470 |      12172 |      11910 |       4934 |      11652 |      11327 |       5297 |       5237 |       5163 |       5024 |      11002 |      10560
    miss rate                        |      0.08% |      0.07% |      0.07% |      0.03% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07%
    mpki                             |       0.07 |       0.07 |       0.07 |       0.02 |       0.07 |       0.06 |       0.02 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   98973479 |   92121885 |   91718960 |   99162832 |   91356372 |   92196095 |   98269834 |   98501076 |   92782437 |   92400029 |   91215780 |   91183777
    num cache misses                 |    2851289 |    2851797 |    2852586 |    2837523 |    2793174 |    2765130 |    2744864 |    2744846 |    2540641 |    2531003 |    2530545 |    2529584
    miss rate                        |      2.88% |      3.10% |      3.11% |      2.86% |      3.06% |      3.00% |      2.79% |      2.79% |      2.74% |      2.74% |      2.77% |      2.77%
    mpki                             |      12.96 |      16.24 |      16.51 |      12.62 |      15.59 |      14.64 |      11.86 |      11.77 |      11.04 |      11.07 |      11.47 |      11.47
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3133774 |    3126287 |    3125955 |    3112851 |    3071876 |    3021085 |    2998173 |    3008854 |    2770188 |    2750742 |    2703351 |    2693753
    num cache misses                 |    1794861 |    2638863 |    2638280 |    1757113 |    2601247 |    2579322 |    1713705 |    1734958 |    1592401 |    1565876 |    2365808 |    2353361
    miss rate                        |     57.27% |     84.41% |     84.40% |     56.45% |     84.68% |     85.38% |     57.16% |     57.66% |     57.48% |     56.93% |     87.51% |     87.36%
    mpki                             |       8.16 |      15.03 |      15.27 |       7.81 |      14.51 |      13.66 |       7.40 |       7.44 |       6.92 |       6.85 |      10.72 |      10.67
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2065538 |    2901376 |    2900171 |    2028084 |    2868646 |    2824279 |    1962316 |    1994470 |    1817650 |    1781420 |    2528011 |    2507128
    num cache misses                 |    1516638 |    1482042 |    1482324 |    1488400 |    1448236 |    1411821 |    1435781 |    1491901 |     896422 |     859956 |     773414 |     773358
    miss rate                        |     73.43% |     51.08% |     51.11% |     73.39% |     50.49% |     49.99% |     73.17% |     74.80% |     49.32% |     48.27% |     30.59% |     30.85%
    mpki                             |       6.89 |       8.44 |       8.58 |       6.62 |       8.08 |       7.47 |       6.20 |       6.40 |       3.89 |       3.76 |       3.50 |       3.51
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   10992948 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   10993347 |          0 |          0 |          0
  average dram access latency (ns)   |    2870.07 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    2947.28 |        inf |        inf |        inf
  average dram queueing delay        |    2808.81 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    2886.03 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     16.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     16.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1068907 |    1100655 |    1103215 |    1082918 |    1072238 |    1038196 |    1036649 |    1029324 |     599595 |     634036 |     556133 |     568046
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      22901 |       4531 |       4577 |       4684 |       4682 |       4591 |       4951 |      62346 |      73418 |       4219 |       3447 |      16060
