                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4137717 |    4500466 |    4369394 |    4413127 |    3896690 |    3951565 |    3921473 |    3881895 |    4680577 |    4640197 |    4627786 |    4633703 |    4126164 |    4104792 |    4159267 |    3992263
  Cycles                             |    4018000 |    4018000 |    4018000 |    4018000 |    3013500 |    3013500 |    3013500 |    3013500 |    4018000 |    4018000 |    4018000 |    4018000 |    3013500 |    3013500 |    3013500 |    3013500
  IPC                                |       1.03 |       1.12 |       1.09 |       1.10 |       1.29 |       1.31 |       1.30 |       1.29 |       1.16 |       1.15 |       1.15 |       1.15 |       1.37 |       1.36 |       1.38 |       1.32
  Time (ns)                          |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500 |    1004500
  Idle time (ns)                     |        417 |     263096 |     263486 |     263699 |     263799 |     263931 |     264063 |     264221 |     264362 |     264512 |     264644 |     264792 |     264908 |     265040 |     265172 |     265304
  Idle time (%)                      |       0.0% |      26.2% |      26.2% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3% |      26.4% |      26.4% |      26.4% |      26.4% |      26.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     498277 |     877115 |     841625 |     857483 |     694412 |     715743 |     706752 |     693409 |     979127 |     975199 |     972109 |     973775 |     804147 |     796570 |     816129 |     759517
  num incorrect                      |       8309 |       1868 |       1933 |       1911 |       1762 |       1702 |       1642 |       1659 |       1482 |       1402 |       1376 |       1418 |       1411 |       1430 |       1358 |       1382
  misprediction rate                 |      1.64% |      0.21% |      0.23% |      0.22% |      0.25% |      0.24% |      0.23% |      0.24% |      0.15% |      0.14% |      0.14% |      0.15% |      0.18% |      0.18% |      0.17% |      0.18%
  mpki                               |       2.01 |       0.42 |       0.44 |       0.43 |       0.45 |       0.43 |       0.42 |       0.43 |       0.32 |       0.30 |       0.30 |       0.31 |       0.34 |       0.35 |       0.33 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     409945 |     251688 |     246328 |     245933 |     242810 |     241789 |     241323 |     241336 |     235003 |     231602 |     230998 |     231098 |     231364 |     231582 |     230889 |     231250
    num misses                       |        186 |         34 |         34 |         34 |         34 |         34 |         27 |         27 |         34 |         34 |         27 |         34 |         27 |         27 |         27 |         30
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1942516 |    1569508 |    1538905 |    1545247 |    1446337 |    1452909 |    1446518 |    1440277 |    1547424 |    1528690 |    1525474 |    1526938 |    1443666 |    1441239 |    1446866 |    1421133
    num misses                       |       2250 |        220 |        297 |        322 |        342 |        296 |        324 |        260 |        229 |        274 |        217 |        189 |        197 |        213 |        213 |        139
    miss rate                        |      0.12% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
