                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112346071 |  115884725 |  118951384 |  118220459 |  101746580 |  103785734 |  103530080 |  103560240
  Cycles                             |   66253200 |   66253200 |   66253200 |   66253200 |   49689900 |   49689900 |   49689900 |   49689900
  IPC                                |       1.70 |       1.75 |       1.80 |       1.78 |       2.05 |       2.09 |       2.08 |       2.08
  Time (ns)                          |   16563300 |   16563300 |   16563300 |   16563300 |   16563300 |   16563300 |   16563300 |   16563300
  Idle time (ns)                     |       1440 |     264928 |     309311 |     321143 |     413606 |     297306 |     326719 |     276563
  Idle time (%)                      |       0.0% |       1.6% |       1.9% |       1.9% |       2.5% |       1.8% |       2.0% |       1.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   10672731 |   12006624 |   13028846 |   12785202 |    7294286 |    7974054 |    7888829 |    7899103
  num incorrect                      |      45514 |      38420 |      38419 |      38420 |      38355 |      38359 |      38361 |      38347
  misprediction rate                 |      0.42% |      0.32% |      0.29% |      0.30% |      0.52% |      0.48% |      0.48% |      0.48%
  mpki                               |       0.41 |       0.33 |       0.32 |       0.32 |       0.38 |       0.37 |       0.37 |       0.37
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913475 |    8798312 |    8798312 |    8798313 |    8797996 |    8797996 |    8797998 |    8797837
    num misses                       |        203 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33909791 |   34262580 |   34773684 |   34651864 |   31905660 |   32245429 |   32202824 |   32207544
    num misses                       |      29016 |      26993 |      26959 |      27821 |      27395 |      26945 |      27589 |      28095
    miss rate                        |      0.09% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08% |      0.09% |      0.09%
    mpki                             |       0.26 |       0.23 |       0.23 |       0.24 |       0.27 |       0.26 |       0.27 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29219 |      27018 |      26984 |      27846 |      27420 |      26970 |      27614 |      28120
    num misses                       |       5920 |       4950 |       4956 |       5122 |       5012 |       4948 |       5005 |       5088
    miss rate                        |     20.26% |     18.32% |     18.37% |     18.39% |     18.28% |     18.35% |     18.12% |     18.09%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913475 |    8798312 |    8798312 |    8798313 |    8797996 |    8797996 |    8797998 |    8797837
    num cache misses                 |      13254 |       2743 |       2667 |       2603 |       5297 |       5213 |       5151 |       5159
    miss rate                        |      0.15% |      0.03% |      0.03% |      0.03% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.12 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33909791 |   34262580 |   34773684 |   34651864 |   31905660 |   32245429 |   32202824 |   32207544
    num cache misses                 |    3495586 |    3480591 |    3480487 |    3480598 |    3480698 |    3480643 |    3480607 |    3480654
    miss rate                        |     10.31% |     10.16% |     10.01% |     10.04% |     10.91% |     10.79% |     10.81% |     10.81%
    mpki                             |      31.11 |      30.03 |      29.26 |      29.44 |      34.21 |      33.54 |      33.62 |      33.61
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3560771 |    3532879 |    3532537 |    3532340 |    3535683 |    3535424 |    3535192 |    3535167
    num cache misses                 |     443216 |     422252 |     414992 |     416684 |     428689 |     425987 |     428404 |     429258
    miss rate                        |     12.45% |     11.95% |     11.75% |     11.80% |     12.12% |     12.05% |     12.12% |     12.14%
    mpki                             |       3.95 |       3.64 |       3.49 |       3.52 |       4.21 |       4.10 |       4.14 |       4.15
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     643528 |     610880 |     583943 |     580208 |     605456 |     594006 |     595451 |     598002
    num cache misses                 |     386730 |     356902 |     336467 |     332497 |     351791 |     337181 |     338949 |     338438
    miss rate                        |     60.10% |     58.42% |     57.62% |     57.31% |     58.10% |     56.76% |     56.92% |     56.59%
    mpki                             |       3.44 |       3.08 |       2.83 |       2.81 |       3.46 |       3.25 |       3.27 |       3.27
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5179559 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    3005.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    2944.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     39.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     246329 |     228402 |     210021 |     204330 |     218628 |     209241 |     208059 |     210441
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
