                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44718364 |    5995425 |    6024199 |    5000066 |    5309977 |    5777269 |    6092838 |    5957271
  Cycles                             |   33052000 |   33052000 |   33052000 |   33052000 |   33052000 |   33052000 |   33052000 |   33052000
  IPC                                |       1.35 |       0.18 |       0.18 |       0.15 |       0.16 |       0.17 |       0.18 |       0.18
  Time (ns)                          |    8263000 |    8263000 |    8263000 |    8263000 |    8263000 |    8263000 |    8263000 |    8263000
  Idle time (ns)                     |      10986 |    7002268 |    6985334 |    6961918 |    6961012 |    7055132 |    6966185 |    7007854
  Idle time (%)                      |       0.1% |      84.7% |      84.5% |      84.3% |      84.2% |      85.4% |      84.3% |      84.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4946550 |    1713676 |    1709760 |    1233274 |    1375850 |    1676271 |    1721955 |    1702889
  num incorrect                      |     346175 |      26171 |      27907 |      45870 |      41342 |      20278 |      29846 |      25397
  misprediction rate                 |      6.54% |      1.50% |      1.61% |      3.59% |      2.92% |      1.20% |      1.70% |      1.47%
  mpki                               |       7.74 |       4.37 |       4.63 |       9.17 |       7.79 |       3.51 |       4.90 |       4.26
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5209845 |     174481 |     181243 |     291257 |     250535 |     151221 |     194447 |     176040
    num misses                       |        185 |         29 |         46 |         49 |         49 |         29 |         48 |         46
    miss rate                        |      0.00% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10265645 |    1401837 |    1414640 |    1342651 |    1365634 |    1336995 |    1439718 |    1389999
    num misses                       |      10886 |       9045 |       9164 |       9095 |       9139 |       9141 |       9101 |       9139
    miss rate                        |      0.11% |      0.65% |      0.65% |      0.68% |      0.67% |      0.68% |      0.63% |      0.66%
    mpki                             |       0.24 |       1.51 |       1.52 |       1.82 |       1.72 |       1.58 |       1.49 |       1.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      11071 |       9074 |       9210 |       9144 |       9188 |       9170 |       9149 |       9185
    num misses                       |        918 |        332 |        362 |        371 |        370 |        339 |        336 |        337
    miss rate                        |      8.29% |      3.66% |      3.93% |      4.06% |      4.03% |      3.70% |      3.67% |      3.67%
    mpki                             |       0.02 |       0.06 |       0.06 |       0.07 |       0.07 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5209845 |     174481 |     181243 |     291257 |     250535 |     151221 |     194447 |     176040
    num cache misses                 |       3022 |        178 |        357 |        429 |        425 |        178 |        365 |        356
    miss rate                        |      0.06% |      0.10% |      0.20% |      0.15% |      0.17% |      0.12% |      0.19% |      0.20%
    mpki                             |       0.07 |       0.03 |       0.06 |       0.09 |       0.08 |       0.03 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10265645 |    1401837 |    1414640 |    1342651 |    1365634 |    1336995 |    1439718 |    1389999
    num cache misses                 |      85743 |      52319 |      52674 |      55781 |      53971 |      52009 |      52994 |      52490
    miss rate                        |      0.84% |      3.73% |      3.72% |      4.15% |      3.95% |      3.89% |      3.68% |      3.78%
    mpki                             |       1.92 |       8.73 |       8.74 |      11.16 |      10.16 |       9.00 |       8.70 |       8.81
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      91543 |      52968 |      53487 |      56762 |      56066 |      53622 |      54937 |      54353
    num cache misses                 |      71350 |      46831 |      47290 |      48097 |      47836 |      46639 |      47547 |      47255
    miss rate                        |     77.94% |     88.41% |     88.41% |     84.73% |     85.32% |     86.98% |     86.55% |     86.94%
    mpki                             |       1.60 |       7.81 |       7.85 |       9.62 |       9.01 |       8.07 |       7.80 |       7.93
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      74556 |      47335 |      47787 |      48856 |      49562 |      48103 |      49154 |      48774
    num cache misses                 |      50686 |      26584 |      26878 |      27456 |      28877 |      27968 |      28518 |      28376
    miss rate                        |     67.98% |     56.16% |     56.25% |     56.20% |     58.26% |     58.14% |     58.02% |     58.18%
    mpki                             |       1.13 |       4.43 |       4.46 |       5.49 |       5.44 |       4.84 |       4.68 |       4.76
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      20370 |          0 |          0 |          0 |      20281 |          0 |          0 |          0
  average dram access latency (ns)   |      61.54 |        inf |        inf |        inf |      61.55 |        inf |        inf |        inf
  average dram queueing delay        |       0.29 |       0.00 |       0.00 |       0.00 |       0.30 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10733 |        531 |        629 |        651 |        417 |        411 |        408 |        433
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7961 |       7353 |       7391 |       7597 |       9017 |       8740 |       8871 |       8828
