                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21618529 |    3901620 |    3952696 |    4182731 |    3945874 |    4022857 |    3415448 |    3538484
  Cycles                             |   16620400 |   16620400 |   16620400 |   16620400 |   16620400 |   16620400 |   16620400 |   16620400
  IPC                                |       1.30 |       0.23 |       0.24 |       0.25 |       0.24 |       0.24 |       0.21 |       0.21
  Time (ns)                          |    4155100 |    4155100 |    4155100 |    4155100 |    4155100 |    4155100 |    4155100 |    4155100
  Idle time (ns)                     |       1253 |    3432497 |    3432843 |    3433000 |    3433050 |    3433016 |    3433168 |    3433226
  Idle time (%)                      |       0.0% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2451048 |    1149379 |    1175822 |    1270699 |    1171764 |    1205325 |     952184 |    1005414
  num incorrect                      |     162118 |      14792 |      14038 |      10919 |      14222 |      13084 |      21494 |      19609
  misprediction rate                 |      6.20% |      1.27% |      1.18% |      0.85% |      1.20% |      1.07% |      2.21% |      1.91%
  mpki                               |       7.50 |       3.79 |       3.55 |       2.61 |       3.60 |       3.25 |       6.29 |       5.54
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2552018 |     134047 |     123248 |     104548 |     127185 |     116050 |     171413 |     159124
    num misses                       |        176 |         29 |         29 |         27 |         27 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5083978 |     857387 |     860605 |     884112 |     860834 |     866639 |     803964 |     817938
    num misses                       |       2455 |        914 |        937 |        908 |        999 |        985 |        945 |        914
    miss rate                        |      0.05% |      0.11% |      0.11% |      0.10% |      0.12% |      0.11% |      0.12% |      0.11%
    mpki                             |       0.11 |       0.23 |       0.24 |       0.22 |       0.25 |       0.24 |       0.28 |       0.26
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2631 |        943 |        966 |        935 |       1026 |       1014 |        974 |        943
    num misses                       |        675 |        198 |        191 |        202 |        196 |        185 |        186 |        188
    miss rate                        |     25.66% |     21.00% |     19.77% |     21.60% |     19.10% |     18.24% |     19.10% |     19.94%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2552018 |     134047 |     123248 |     104548 |     127185 |     116050 |     171413 |     159124
    num cache misses                 |       2731 |        178 |        179 |        171 |        172 |        178 |        178 |        179
    miss rate                        |      0.11% |      0.13% |      0.15% |      0.16% |      0.14% |      0.15% |      0.10% |      0.11%
    mpki                             |       0.13 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5083978 |     857387 |     860605 |     884112 |     860834 |     866639 |     803964 |     817938
    num cache misses                 |      53023 |      26041 |      26070 |      25892 |      26121 |      26096 |      26294 |      26365
    miss rate                        |      1.04% |      3.04% |      3.03% |      2.93% |      3.03% |      3.01% |      3.27% |      3.22%
    mpki                             |       2.45 |       6.67 |       6.60 |       6.19 |       6.62 |       6.49 |       7.70 |       7.45
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58202 |      26472 |      26501 |      26277 |      27078 |      27010 |      27342 |      27369
    num cache misses                 |      42816 |      23759 |      23801 |      23680 |      23854 |      23888 |      24011 |      24030
    miss rate                        |     73.56% |     89.75% |     89.81% |     90.12% |     88.09% |     88.44% |     87.82% |     87.80%
    mpki                             |       1.98 |       6.09 |       6.02 |       5.66 |       6.05 |       5.94 |       7.03 |       6.79
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45615 |      24031 |      24068 |      23915 |      24654 |      24627 |      24882 |      24865
    num cache misses                 |      32715 |      13319 |      13450 |      13410 |      14556 |      14151 |      14320 |      14299
    miss rate                        |     71.72% |     55.42% |     55.88% |     56.07% |     59.04% |     57.46% |     57.55% |     57.51%
    mpki                             |       1.51 |       3.41 |       3.40 |       3.21 |       3.69 |       3.52 |       4.19 |       4.04
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13716 |          0 |          0 |          0 |      13658 |          0 |          0 |          0
  average dram access latency (ns)   |      61.49 |        inf |        inf |        inf |      61.48 |        inf |        inf |        inf
  average dram queueing delay        |       0.24 |       0.00 |       0.00 |       0.00 |       0.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10515 |        290 |        269 |        262 |        199 |        203 |        204 |        186
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3982 |       3757 |       3842 |       3797 |       4633 |       4485 |       4755 |       4551
