                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   96326877 |   99690642 |   99996780 |  100061652 |   99691482 |   99870336 |  100272501 |  100084589
  Cycles                             |   38483600 |   38483600 |   38483600 |   38483600 |   38483600 |   38483600 |   38483600 |   38483600
  IPC                                |       2.50 |       2.59 |       2.60 |       2.60 |       2.59 |       2.60 |       2.61 |       2.60
  Time (ns)                          |    9620900 |    9620900 |    9620900 |    9620900 |    9620900 |    9620900 |    9620900 |    9620900
  Idle time (ns)                     |       1492 |     335453 |     251551 |     251684 |     258424 |     268628 |     286609 |     238731
  Idle time (%)                      |       0.0% |       3.5% |       2.6% |       2.6% |       2.7% |       2.8% |       3.0% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5331969 |    6609174 |    6710984 |    6732840 |    6609451 |    6669298 |    6803130 |    6740328
  num incorrect                      |      46255 |      38161 |      38215 |      38161 |      38213 |      38148 |      38212 |      38217
  misprediction rate                 |      0.86% |      0.57% |      0.57% |      0.56% |      0.57% |      0.57% |      0.56% |      0.56%
  mpki                               |       0.48 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913616 |    8798076 |    8798201 |    8798081 |    8798014 |    8797885 |    8798012 |    8798123
    num misses                       |        205 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   31239897 |   31563060 |   31614341 |   31624896 |   31563042 |   31592629 |   31659868 |   31628838
    num misses                       |      28265 |      26895 |      27984 |      26870 |      27376 |      26946 |      27654 |      27296
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.29 |       0.27 |       0.28 |       0.27 |       0.27 |       0.27 |       0.28 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      28470 |      26920 |      28009 |      26895 |      27401 |      26971 |      27679 |      27321
    num misses                       |       5860 |       4959 |       4962 |       4990 |       4984 |       4908 |       5017 |       4912
    miss rate                        |     20.58% |     18.42% |     17.72% |     18.55% |     18.19% |     18.20% |     18.13% |     17.98%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913616 |    8798076 |    8798201 |    8798081 |    8798014 |    8797885 |    8798012 |    8798123
    num cache misses                 |      13282 |       2723 |       2742 |       2713 |       2755 |       2886 |       2730 |       2787
    miss rate                        |      0.15% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.14 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   31239897 |   31563060 |   31614341 |   31624896 |   31563042 |   31592629 |   31659868 |   31628838
    num cache misses                 |    3495262 |    3480427 |    3480422 |    3480454 |    3480460 |    3480393 |    3480416 |    3480430
    miss rate                        |     11.19% |     11.03% |     11.01% |     11.01% |     11.03% |     11.02% |     10.99% |     11.00%
    mpki                             |      36.29 |      34.91 |      34.81 |      34.78 |      34.91 |      34.85 |      34.71 |      34.77
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3558639 |    3530639 |    3530643 |    3530451 |    3531682 |    3531620 |    3531363 |    3531171
    num cache misses                 |     416482 |     394999 |     394418 |     394598 |     394419 |     394557 |     394225 |     394609
    miss rate                        |     11.70% |     11.19% |     11.17% |     11.18% |     11.17% |     11.17% |     11.16% |     11.18%
    mpki                             |       4.32 |       3.96 |       3.94 |       3.94 |       3.96 |       3.95 |       3.93 |       3.94
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     529491 |     503495 |     502665 |     503938 |     506550 |     505848 |     503934 |     504251
    num cache misses                 |     242097 |     219678 |     219725 |     220572 |     222685 |     221736 |     220892 |     221032
    miss rate                        |     45.72% |     43.63% |     43.71% |     43.77% |     43.96% |     43.83% |     43.83% |     43.83%
    mpki                             |       2.51 |       2.20 |       2.20 |       2.20 |       2.23 |       2.22 |       2.20 |       2.21
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1209045 |          0 |          0 |          0 |    1207552 |          0 |          0 |          0
  average dram access latency (ns)   |    1873.44 |        inf |        inf |        inf |    1878.34 |        inf |        inf |        inf
  average dram queueing delay        |    1812.19 |       0.00 |       0.00 |       0.00 |    1817.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     113244 |     102744 |     101771 |     102037 |     100646 |     100592 |      96988 |      95560
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      42806 |      43159 |      43766 |      44524 |      49115 |      49010 |      50040 |      51597
