                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21664070 |    3839221 |    3893107 |    4138958 |    3792523 |    3870206 |    3299473 |    3425846
  Cycles                             |   60702800 |   60702800 |   60702800 |   60702800 |   15175700 |   15175700 |   15175700 |   15175700
  IPC                                |       0.36 |       0.06 |       0.06 |       0.07 |       0.25 |       0.26 |       0.22 |       0.23
  Time (ns)                          |   15175700 |   15175700 |   15175700 |   15175700 |   15175700 |   15175700 |   15175700 |   15175700
  Idle time (ns)                     |       1515 |   12532762 |   12533732 |   12534075 |   12503427 |   12503809 |   12504070 |   12504306
  Idle time (%)                      |       0.0% |      82.6% |      82.6% |      82.6% |      82.4% |      82.4% |      82.4% |      82.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2467923 |    1128806 |    1155951 |    1256109 |    1120440 |    1153585 |     913135 |     966567
  num incorrect                      |     160348 |      15055 |      14316 |      10996 |      14236 |      13005 |      21604 |      19804
  misprediction rate                 |      6.10% |      1.32% |      1.22% |      0.87% |      1.25% |      1.11% |      2.31% |      2.01%
  mpki                               |       7.40 |       3.92 |       3.68 |       2.66 |       3.75 |       3.36 |       6.55 |       5.78
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3328800 |     125535 |     114965 |      98707 |     120927 |     111526 |     163441 |     153019
    num misses                       |        182 |         26 |         26 |         26 |         26 |         26 |         26 |         27
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5092371 |     846511 |     851042 |     877020 |     834879 |     840958 |     784915 |     798984
    num misses                       |       2349 |       1202 |       1122 |       1142 |       1174 |       1177 |       1114 |       1201
    miss rate                        |      0.05% |      0.14% |      0.13% |      0.13% |      0.14% |      0.14% |      0.14% |      0.15%
    mpki                             |       0.11 |       0.31 |       0.29 |       0.28 |       0.31 |       0.30 |       0.34 |       0.35
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2531 |       1228 |       1148 |       1168 |       1200 |       1203 |       1140 |       1228
    num misses                       |        682 |        202 |        189 |        192 |        185 |        191 |        185 |        178
    miss rate                        |     26.95% |     16.45% |     16.46% |     16.44% |     15.42% |     15.88% |     16.23% |     14.50%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3328800 |     125535 |     114965 |      98707 |     120927 |     111526 |     163441 |     153019
    num cache misses                 |       2896 |        173 |        173 |        173 |        176 |        174 |        175 |        180
    miss rate                        |      0.09% |      0.14% |      0.15% |      0.18% |      0.15% |      0.16% |      0.11% |      0.12%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5092371 |     846511 |     851042 |     877020 |     834879 |     840958 |     784915 |     798984
    num cache misses                 |      53026 |      26172 |      26102 |      25864 |      26073 |      26031 |      26296 |      26262
    miss rate                        |      1.04% |      3.09% |      3.07% |      2.95% |      3.12% |      3.10% |      3.35% |      3.29%
    mpki                             |       2.45 |       6.82 |       6.70 |       6.25 |       6.87 |       6.73 |       7.97 |       7.67
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      57936 |      26350 |      26275 |      26038 |      26250 |      26207 |      26472 |      26446
    num cache misses                 |      42859 |      23856 |      23798 |      23647 |      23834 |      23834 |      24015 |      23941
    miss rate                        |     73.98% |     90.54% |     90.57% |     90.82% |     90.80% |     90.95% |     90.72% |     90.53%
    mpki                             |       1.98 |       6.21 |       6.11 |       5.71 |       6.28 |       6.16 |       7.28 |       6.99
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45284 |      23877 |      23815 |      23661 |      23855 |      23838 |      24017 |      23945
    num cache misses                 |      19899 |       1099 |        970 |       1042 |       1094 |       1125 |       1093 |       1115
    miss rate                        |     43.94% |      4.60% |      4.07% |      4.40% |      4.59% |      4.72% |      4.55% |      4.66%
    mpki                             |       0.92 |       0.29 |       0.25 |       0.25 |       0.29 |       0.29 |       0.33 |       0.33
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      27376 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.41 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10684 |        550 |        447 |        561 |        576 |        602 |        539 |        539
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
