                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  179955070 |  261526166 |  215970820 |       6322 |  132282306 |  621825072 |  163124699 |  414182100 |  197862141 |       3126 |  229788080 |       3283
  Cycles                             |  456554830 |  456554830 |  346351940 |  456554830 |  346351940 |  456554830 |  456554830 |  346351940 |  456554830 |  346351940 |  456554830 |  346351940
  IPC                                |       0.39 |       0.57 |       0.62 |       0.00 |       0.38 |       1.36 |       0.36 |       1.20 |       0.43 |       0.00 |       0.50 |       0.00
  Time (ns)                          |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700 |  157432700
  Idle time (ns)                     |  132605407 |  113889410 |  107343617 |  157429717 |  127593901 |   50635660 |  126897933 |   67877380 |  122392916 |  157430804 |  118229631 |  157430655
  Idle time (%)                      |      84.2% |      72.3% |      68.2% |     100.0% |      81.0% |      32.2% |      80.6% |      43.1% |      77.7% |     100.0% |      75.1% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4790569 |   10280114 |    6938464 |        633 |    4945350 |   24006724 |    6357825 |   14377589 |    7772073 |        297 |    9012330 |        269
  num incorrect                      |      26697 |     302637 |     632718 |         84 |     275364 |    1005497 |     289768 |     870099 |     291322 |         49 |     294002 |         42
  misprediction rate                 |      0.55% |      2.86% |      8.36% |     11.72% |      5.27% |      4.02% |      4.36% |      5.71% |      3.61% |     14.16% |      3.16% |     13.50%
  mpki                               |       0.15 |       1.16 |       2.93 |      13.29 |       2.08 |       1.62 |       1.78 |       2.10 |       1.47 |      15.67 |       1.28 |      12.79
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15901333 |   25608278 |   20807855 |        648 |   12469786 |   61559849 |   15761145 |   39108036 |   19272315 |        345 |   22430732 |        270
    num misses                       |        219 |        261 |         83 |         21 |        252 |        305 |        253 |        307 |        243 |         21 |        245 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      3.24% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      6.09% |      0.00% |      7.78%
    mpki                             |       0.00 |       0.00 |       0.00 |       3.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.72 |       0.00 |       6.40
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   64182470 |   90680166 |   75653937 |       6697 |   46390040 |  218603519 |   56742991 |  149107786 |   68685921 |       3176 |   79709343 |       4437
    num misses                       |      11418 |     147730 |       8268 |         28 |      40521 |     249152 |      71202 |     219414 |      95981 |         22 |     117721 |         23
    miss rate                        |      0.02% |      0.16% |      0.01% |      0.42% |      0.09% |      0.11% |      0.13% |      0.15% |      0.14% |      0.69% |      0.15% |      0.52%
    mpki                             |       0.06 |       0.56 |       0.04 |       4.43 |       0.31 |       0.40 |       0.44 |       0.53 |       0.49 |       7.04 |       0.51 |       7.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      11637 |     147991 |       8351 |         49 |      40773 |     249457 |      71455 |     219721 |      96224 |         43 |     117966 |         44
    num misses                       |       3891 |      12629 |        638 |         49 |       1427 |      73778 |       2610 |      57645 |       4958 |         43 |       7228 |         44
    miss rate                        |     33.44% |      8.53% |      7.64% |    100.00% |      3.50% |     29.58% |      3.65% |     26.24% |      5.15% |    100.00% |      6.13% |    100.00%
    mpki                             |       0.02 |       0.05 |       0.00 |       7.75 |       0.01 |       0.12 |       0.02 |       0.14 |       0.03 |      13.76 |       0.03 |      13.40
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15901333 |   25608278 |   20807855 |        648 |   12469786 |   61559849 |   15761145 |   39108036 |   19272315 |        345 |   22430732 |        270
    num cache misses                 |     138807 |     595980 |     507677 |         86 |     527641 |    1217106 |     560840 |    1163743 |     574145 |         85 |     580865 |         83
    miss rate                        |      0.87% |      2.33% |      2.44% |     13.27% |      4.23% |      1.98% |      3.56% |      2.98% |      2.98% |     24.64% |      2.59% |     30.74%
    mpki                             |       0.77 |       2.28 |       2.35 |      13.60 |       3.99 |       1.96 |       3.44 |       2.81 |       2.90 |      27.19 |       2.53 |      25.28
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   64182470 |   90680166 |   75653937 |       6697 |   46390040 |  218603519 |   56742991 |  149107786 |   68685921 |       3176 |   79709343 |       4437
    num cache misses                 |     263515 |     497104 |      71713 |        450 |     157143 |    1568057 |     125001 |    1445575 |     211587 |        268 |     344186 |        332
    miss rate                        |      0.41% |      0.55% |      0.09% |      6.72% |      0.34% |      0.72% |      0.22% |      0.97% |      0.31% |      8.44% |      0.43% |      7.48%
    mpki                             |       1.46 |       1.90 |       0.33 |      71.18 |       1.19 |       2.52 |       0.77 |       3.49 |       1.07 |      85.73 |       1.50 |     101.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     404176 |    1093112 |     579428 |        539 |     684828 |    2785209 |     685947 |    2609385 |     785809 |        356 |     925116 |        418
    num cache misses                 |     189780 |     114284 |      32116 |        536 |      50689 |     261756 |      63557 |     369530 |      79652 |        353 |      96437 |        415
    miss rate                        |     46.95% |     10.45% |      5.54% |     99.44% |      7.40% |      9.40% |      9.27% |     14.16% |     10.14% |     99.16% |     10.42% |     99.28%
    mpki                             |       1.05 |       0.44 |       0.15 |      84.78 |       0.38 |       0.42 |       0.39 |       0.89 |       0.40 |     112.92 |       0.42 |     126.41
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     191650 |     114331 |      32168 |        539 |      50762 |     261822 |      63682 |     369609 |      79748 |        356 |      96523 |        418
    num cache misses                 |     126810 |      70818 |      25245 |         12 |      26620 |      39031 |      63244 |      69005 |      31750 |        171 |      31301 |         62
    miss rate                        |     66.17% |     61.94% |     78.48% |      2.23% |     52.44% |     14.91% |     99.31% |     18.67% |     39.81% |     48.03% |     32.43% |     14.83%
    mpki                             |       0.70 |       0.27 |       0.12 |       1.90 |       0.20 |       0.06 |       0.39 |       0.17 |       0.16 |      54.70 |       0.14 |      18.89
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
