                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21377301 |    3822026 |    4067990 |    4030287 |    3868459 |    4182595 |    4179045 |    3938078 |    4092404 |    4007873 |    3516784 |    4109075
  Cycles                             |   15270300 |   15270300 |   15270300 |   15270300 |   20360400 |   20360400 |   20360400 |   20360400 |   15270300 |   15270300 |   15270300 |   15270300
  IPC                                |       1.40 |       0.25 |       0.27 |       0.26 |       0.19 |       0.21 |       0.21 |       0.19 |       0.27 |       0.26 |       0.23 |       0.27
  Time (ns)                          |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100 |    5090100
  Idle time (ns)                     |       1651 |    4297660 |    4297839 |    4298154 |    4308316 |    4308421 |    4308469 |    4308510 |    4298688 |    4298700 |    4298593 |    4299007
  Idle time (%)                      |       0.0% |      84.4% |      84.4% |      84.4% |      84.6% |      84.6% |      84.6% |      84.6% |      84.5% |      84.5% |      84.5% |      84.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2402026 |    1169007 |    1275341 |    1260302 |    1182732 |    1314589 |    1312562 |    1213831 |    1260976 |    1225793 |    1019221 |    1268776
  num incorrect                      |     157737 |      10855 |       6918 |       7393 |      11186 |       6945 |       6779 |      10095 |      10535 |      11703 |      19010 |      10443
  misprediction rate                 |      6.16% |      0.92% |      0.54% |      0.58% |      0.94% |      0.53% |      0.51% |      0.82% |      0.83% |      0.95% |      1.83% |      0.82%
  mpki                               |       7.38 |       2.84 |       1.70 |       1.83 |       2.89 |       1.66 |       1.62 |       2.56 |       2.57 |       2.92 |       5.41 |       2.54
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3305678 |      86674 |      62755 |      65896 |      89847 |      61668 |      64806 |      82150 |      85848 |      94846 |     138214 |      84661
    num misses                       |        176 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4994015 |     777931 |     801633 |     796649 |     789462 |     818725 |     819769 |     793934 |     823043 |     814027 |     765511 |     823881
    num misses                       |       2822 |        766 |        712 |        802 |        720 |        697 |        774 |        794 |        739 |        731 |        734 |        734
    miss rate                        |      0.06% |      0.10% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09%
    mpki                             |       0.13 |       0.20 |       0.18 |       0.20 |       0.19 |       0.17 |       0.19 |       0.20 |       0.18 |       0.18 |       0.21 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2998 |        792 |        740 |        828 |        746 |        723 |        800 |        820 |        765 |        757 |        762 |        760
    num misses                       |        703 |        181 |        184 |        187 |        190 |        183 |        181 |        180 |        170 |        169 |        174 |        173
    miss rate                        |     23.45% |     22.85% |     24.86% |     22.58% |     25.47% |     25.31% |     22.62% |     21.95% |     22.22% |     22.32% |     22.83% |     22.76%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
