                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  257364543 |  238757831 |  340880891 |  333813084 |  370816073 |  334088807 |  237561019 |  218589645
  Cycles                             |  311165140 |  311165140 |  410172230 |  410172230 |  311165140 |  410172230 |  410172230 |  410172230
  IPC                                |       0.83 |       0.77 |       0.83 |       0.81 |       1.19 |       0.81 |       0.58 |       0.53
  Time (ns)                          |  141438700 |  141438700 |  141438700 |  141438700 |  141438700 |  141438700 |  141438700 |  141438700
  Idle time (ns)                     |   61742313 |   60280733 |   13995780 |   16308098 |   16093056 |   15568721 |   51118618 |   53358750
  Idle time (%)                      |      43.7% |      42.6% |       9.9% |      11.5% |      11.4% |      11.0% |      36.1% |      37.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   23828718 |   21038765 |   26007720 |   25279111 |   33782523 |   26671873 |   16148486 |   16135939
  num incorrect                      |    1712187 |    1594939 |    2214258 |    2243326 |    3716271 |    2170273 |     908022 |     913258
  misprediction rate                 |      6.70% |      7.05% |      7.85% |      8.15% |      9.91% |      7.52% |      5.32% |      5.36%
  mpki                               |       6.65 |       6.68 |       6.50 |       6.72 |      10.02 |       6.50 |       3.82 |       4.18
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28204226 |   25276751 |   35491739 |   34524044 |   40240088 |   35027131 |   23647064 |   22412439
    num misses                       |        147 |         56 |         57 |         54 |         52 |         56 |         52 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  121931276 |  111745537 |  170472773 |  165201423 |  163920605 |  167945262 |  123489974 |  118379477
    num misses                       |      28222 |      17927 |      22108 |      14633 |      18934 |      22683 |       8972 |       8370
    miss rate                        |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.08 |       0.06 |       0.04 |       0.05 |       0.07 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      28369 |      17983 |      22165 |      14687 |      18986 |      22739 |       9024 |       8424
    num misses                       |      10260 |       7171 |       5344 |       2536 |       2768 |       2581 |       1956 |       1696
    miss rate                        |     36.17% |     39.88% |     24.11% |     17.27% |     14.58% |     11.35% |     21.68% |     20.13%
    mpki                             |       0.04 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28204226 |   25276751 |   35491739 |   34524044 |   40240088 |   35027131 |   23647064 |   22412439
    num cache misses                 |      15120 |      14123 |      20325 |      16282 |      23418 |      16316 |       9652 |       7736
    miss rate                        |      0.05% |      0.06% |      0.06% |      0.05% |      0.06% |      0.05% |      0.04% |      0.03%
    mpki                             |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  121931276 |  111745537 |  170472773 |  165201423 |  163920605 |  167945262 |  123489974 |  118379477
    num cache misses                 |    2052206 |    2110004 |    1361872 |    1319702 |    2556787 |    1384908 |     846520 |     805940
    miss rate                        |      1.68% |      1.89% |      0.80% |      0.80% |      1.56% |      0.82% |      0.69% |      0.68%
    mpki                             |       7.97 |       8.84 |       4.00 |       3.95 |       6.90 |       4.15 |       3.56 |       3.69
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2130647 |    2167830 |    1386872 |    1337251 |    2581305 |    1402463 |     857371 |     815506
    num cache misses                 |     252336 |     414811 |     114857 |      94852 |     127683 |      93052 |      72593 |      68467
    miss rate                        |     11.84% |     19.13% |      8.28% |      7.09% |      4.95% |      6.63% |      8.47% |      8.40%
    mpki                             |       0.98 |       1.74 |       0.34 |       0.28 |       0.34 |       0.28 |       0.31 |       0.31
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     315712 |     458548 |     119583 |      96215 |     128850 |      94421 |      73825 |      70319
    num cache misses                 |     193994 |     373970 |      56641 |      38464 |      30697 |      57269 |      53146 |      67514
    miss rate                        |     61.45% |     81.56% |     47.37% |     39.98% |     23.82% |     60.65% |     71.99% |     96.01%
    mpki                             |       0.75 |       1.57 |       0.17 |       0.12 |       0.08 |       0.17 |       0.22 |       0.31
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     584420 |          0 |          0 |          0 |          0 |          0 |          0 |     584227
  average dram access latency (ns)   |      61.38 |        inf |        inf |        inf |        inf |        inf |        inf |      61.40
  average dram queueing delay        |       0.13 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.15
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      77529 |     211136 |      31825 |      16738 |       2337 |      35532 |      23337 |      33856
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      11455 |      11840 |       1268 |        179 |        120 |        140 |      12050 |      13008
