                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   30672250 |   30925404 |   31003856 |   30685745 |   31324234 |   30801277 |   30649596 |   30436424 |   30476138 |   30223858 |   29801564 |   30398930
  Cycles                             |   14920500 |   14920500 |   14920500 |   14920500 |   19894000 |   19894000 |   19894000 |   19894000 |   14920500 |   14920500 |   14920500 |   14920500
  IPC                                |       2.06 |       2.07 |       2.08 |       2.06 |       1.57 |       1.55 |       1.54 |       1.53 |       2.04 |       2.03 |       2.00 |       2.04
  Time (ns)                          |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500 |    4973500
  Idle time (ns)                     |     137706 |     419956 |     387481 |     357128 |     318596 |     314525 |     314662 |     314801 |     314926 |     315095 |     315243 |     316399
  Idle time (%)                      |       2.8% |       8.4% |       7.8% |       7.2% |       6.4% |       6.3% |       6.3% |       6.3% |       6.3% |       6.3% |       6.3% |       6.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5410419 |    5805363 |    5632214 |    5616063 |    5981068 |    5722754 |    5705099 |    5554620 |    5534807 |    5414677 |    5199938 |    5613935
  num incorrect                      |      26696 |      21512 |      22901 |      24583 |      24558 |      25343 |      25263 |      25799 |      25701 |      25416 |      25104 |      22693
  misprediction rate                 |      0.49% |      0.37% |      0.40% |      0.44% |      0.41% |      0.44% |      0.44% |      0.46% |      0.46% |      0.47% |      0.48% |      0.40%
  mpki                               |       0.87 |       0.70 |       0.74 |       0.80 |       0.78 |       0.82 |       0.82 |       0.85 |       0.84 |       0.84 |       0.84 |       0.75
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1136793 |     958789 |    1021205 |    1001597 |     964180 |    1000505 |     988297 |    1016573 |    1061147 |    1068197 |    1106701 |    1036241
    num misses                       |        227 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11229279 |   10818265 |   11084868 |   10908146 |   10811271 |   10825130 |   10754353 |   10817035 |   10862366 |   10865593 |   10883704 |   10705122
    num misses                       |       2127 |        257 |       2255 |        645 |       1879 |       2576 |       1510 |       1877 |        645 |       1057 |       1519 |        266
    miss rate                        |      0.02% |      0.00% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.00%
    mpki                             |       0.07 |       0.01 |       0.07 |       0.02 |       0.06 |       0.08 |       0.05 |       0.06 |       0.02 |       0.03 |       0.05 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2354 |        284 |       2282 |        672 |       1906 |       2603 |       1537 |       1904 |        672 |       1084 |       1546 |        293
    num misses                       |        538 |        182 |        187 |        187 |        184 |        178 |        180 |        182 |        178 |        180 |        180 |        177
    miss rate                        |     22.85% |     64.08% |      8.19% |     27.83% |      9.65% |      6.84% |     11.71% |      9.56% |     26.49% |     16.61% |     11.64% |     60.41%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1136793 |     958789 |    1021205 |    1001597 |     964180 |    1000505 |     988297 |    1016573 |    1061147 |    1068197 |    1106701 |    1036241
    num cache misses                 |      13026 |        368 |        373 |        363 |        294 |        300 |        309 |        297 |        358 |        370 |        363 |        363
    miss rate                        |      1.15% |      0.04% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.04%
    mpki                             |       0.42 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11229279 |   10818265 |   11084868 |   10908146 |   10811271 |   10825130 |   10754353 |   10817035 |   10862366 |   10865593 |   10883704 |   10705122
    num cache misses                 |     834866 |     797760 |     832764 |     813490 |     788082 |     789650 |     783818 |     797385 |     795128 |     805852 |     814074 |     781306
    miss rate                        |      7.43% |      7.37% |      7.51% |      7.46% |      7.29% |      7.29% |      7.29% |      7.37% |      7.32% |      7.42% |      7.48% |      7.30%
    mpki                             |      27.22 |      25.80 |      26.86 |      26.51 |      25.16 |      25.64 |      25.57 |      26.20 |      26.09 |      26.66 |      27.32 |      25.70
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     857920 |     804947 |     841407 |     820622 |     795546 |     796769 |     791303 |     804869 |     803191 |     813468 |     820876 |     788045
    num cache misses                 |      93233 |      80443 |      79044 |      80257 |      79598 |      80401 |      79648 |      81128 |      80931 |      80172 |      80831 |      80323
    miss rate                        |     10.87% |      9.99% |      9.39% |      9.78% |     10.01% |     10.09% |     10.07% |     10.08% |     10.08% |      9.86% |      9.85% |     10.19%
    mpki                             |       3.04 |       2.60 |       2.55 |       2.62 |       2.54 |       2.61 |       2.60 |       2.67 |       2.66 |       2.65 |       2.71 |       2.64
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     105382 |      87686 |      87739 |      87440 |      87191 |      87245 |      87239 |      88323 |      89065 |      87840 |      87679 |      87101
    num cache misses                 |      20749 |       7785 |       6130 |       9181 |      11601 |      10274 |      10612 |      11762 |      23621 |      21930 |      22215 |      19758
    miss rate                        |     19.69% |      8.88% |      6.99% |     10.50% |     13.31% |     11.78% |     12.16% |     13.32% |     26.52% |     24.97% |     25.34% |     22.68%
    mpki                             |       0.68 |       0.25 |       0.20 |       0.30 |       0.37 |       0.33 |       0.35 |       0.39 |       0.78 |       0.73 |       0.75 |       0.65
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      23095 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      23077 |          0 |          0 |          0
  average dram access latency (ns)   |    1761.47 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1766.11 |        inf |        inf |        inf
  average dram queueing delay        |    1700.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1704.86 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6842 |         54 |         40 |         30 |         28 |         29 |         22 |         24 |         18 |         38 |         52 |         40
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       5507 |       3810 |       1789 |       5013 |       7712 |       6300 |       6583 |       7766 |      18938 |      17672 |      18063 |      15622
