                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1331750912 |  1343573734 |  1341704307 |  1339115691 |  1219991795 |  1218809085 |  1220170492 |  1216632029 |  1293855908 |  1280465777 |  1286805426 |  1287750974
  Cycles                             |  5676571200 |  5676571200 |  5676571200 |  5676571200 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  5676571200 |  5676571200 |  5676571200 |  5676571200
  IPC                                |        0.23 |        0.24 |        0.24 |        0.24 |        0.86 |        0.86 |        0.86 |        0.86 |        0.23 |        0.23 |        0.23 |        0.23
  Time (ns)                          |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800 |  1419142800
  Idle time (ns)                     |   226879868 |   230584429 |   229677145 |   228463818 |     5173759 |     5838243 |     5283102 |     5536949 |   304650908 |   306094603 |   306102181 |   309492020
  Idle time (%)                      |       16.0% |       16.2% |       16.2% |       16.1% |        0.4% |        0.4% |        0.4% |        0.4% |       21.5% |       21.6% |       21.6% |       21.8%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    89925289 |    94124346 |    93506930 |    92644484 |    67040173 |    67099567 |    67661630 |    66482007 |    95500389 |    92781806 |    94924795 |    95239882
  num incorrect                      |       19199 |       12824 |       12573 |       12699 |       12259 |       12114 |       12278 |       12262 |       11197 |       11252 |       11112 |       11167
  misprediction rate                 |       0.02% |       0.01% |       0.01% |       0.01% |       0.02% |       0.02% |       0.02% |       0.02% |       0.01% |       0.01% |       0.01% |       0.01%
  mpki                               |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   137186542 |   137021550 |   137019263 |   137019320 |   131598396 |   131409991 |   131343793 |   131343959 |   130121700 |   129397631 |   129380561 |   129380489
    num misses                       |         183 |          34 |          34 |          34 |          34 |          35 |          27 |          34 |          27 |          30 |          27 |          30
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   708678880 |   710202952 |   709880488 |   709450022 |   670017676 |   669316671 |   669368039 |   668778478 |   677000573 |   672861232 |   673876179 |   674034099
    num misses                       |      402126 |      400085 |      399370 |      399247 |      384447 |      384326 |      383141 |      383056 |      379033 |      377256 |      377079 |      376701
    miss rate                        |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06% |       0.06%
    mpki                             |        0.30 |        0.30 |        0.30 |        0.30 |        0.32 |        0.32 |        0.31 |        0.31 |        0.29 |        0.29 |        0.29 |        0.29
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      402309 |      400119 |      399404 |      399281 |      384481 |      384361 |      383168 |      383090 |      379060 |      377286 |      377106 |      376731
    num misses                       |      316766 |      314981 |      315033 |      314930 |      303899 |      303269 |      302684 |      302309 |      299572 |      298022 |      297801 |      296844
    miss rate                        |      78.74% |      78.72% |      78.88% |      78.87% |      79.04% |      78.90% |      79.00% |      78.91% |      79.03% |      78.99% |      78.97% |      78.79%
    mpki                             |        0.24 |        0.23 |        0.23 |        0.24 |        0.25 |        0.25 |        0.25 |        0.25 |        0.23 |        0.23 |        0.23 |        0.23
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   137186542 |   137021550 |   137019263 |   137019320 |   131598396 |   131409991 |   131343793 |   131343959 |   130121700 |   129397631 |   129380561 |   129380489
    num cache misses                 |       79304 |       64203 |       65712 |       66180 |      112866 |      112635 |      117001 |      112158 |       61155 |       60668 |       60637 |       60689
    miss rate                        |       0.06% |       0.05% |       0.05% |       0.05% |       0.09% |       0.09% |       0.09% |       0.09% |       0.05% |       0.05% |       0.05% |       0.05%
    mpki                             |        0.06 |        0.05 |        0.05 |        0.05 |        0.09 |        0.09 |        0.10 |        0.09 |        0.05 |        0.05 |        0.05 |        0.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   708678880 |   710202952 |   709880488 |   709450022 |   670017676 |   669316671 |   669368039 |   668778478 |   677000573 |   672861232 |   673876179 |   674034099
    num cache misses                 |    50479840 |    50557472 |    50558177 |    50560386 |    48646341 |    48618683 |    48565791 |    48563168 |    47927130 |    47801611 |    47785401 |    47788882
    miss rate                        |       7.12% |       7.12% |       7.12% |       7.13% |       7.26% |       7.26% |       7.26% |       7.26% |       7.08% |       7.10% |       7.09% |       7.09%
    mpki                             |       37.90 |       37.63 |       37.68 |       37.76 |       39.87 |       39.89 |       39.80 |       39.92 |       37.04 |       37.33 |       37.13 |       37.11
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    52928990 |    52988090 |    52988556 |    52966859 |    51068593 |    51010593 |    50975238 |    50971399 |    50238739 |    50028693 |    50010622 |    50013664
    num cache misses                 |    21620779 |    21592251 |    21592876 |    21600176 |    21121033 |    21096874 |    21056404 |    21047548 |    20590899 |    20470937 |    20451168 |    20438195
    miss rate                        |      40.85% |      40.75% |      40.75% |      40.78% |      41.36% |      41.36% |      41.31% |      41.29% |      40.99% |      40.92% |      40.89% |      40.87%
    mpki                             |       16.23 |       16.07 |       16.09 |       16.13 |       17.31 |       17.31 |       17.26 |       17.30 |       15.91 |       15.99 |       15.89 |       15.87
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    24023506 |    23987945 |    23985070 |    23972152 |    23463646 |    23408293 |    23384621 |    23376104 |    22855852 |    22652755 |    22629974 |    22615216
    num cache misses                 |    21209610 |    21275581 |    21253275 |    21254988 |    20633812 |    20558754 |    20556476 |    20543445 |    20055460 |    19890423 |    19855573 |    19875919
    miss rate                        |      88.29% |      88.69% |      88.61% |      88.67% |      87.94% |      87.83% |      87.91% |      87.88% |      87.75% |      87.81% |      87.74% |      87.89%
    mpki                             |       15.93 |       15.84 |       15.84 |       15.87 |       16.91 |       16.87 |       16.85 |       16.89 |       15.50 |       15.53 |       15.43 |       15.43
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   160808131 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   160793296 |           0 |           0 |           0
  average dram access latency (ns)   |    16075.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |    15910.88 |         inf |         inf |         inf
  average dram queueing delay        |    16013.94 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |    15849.63 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      14.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      14.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |    17088164 |    17200590 |    17179363 |    17181756 |    16682017 |    16607598 |    16658105 |    16629931 |    16152437 |    16043164 |    16040883 |    16039657
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       28923 |        3767 |        3661 |        3792 |        3786 |        4000 |        5056 |       25932 |       57003 |        3935 |        3699 |        9787
