                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  216213834 |  222484100 |  225570650 |  224764591 |  221820525 |  225416715 |  222840426 |  222911859
  Cycles                             |   95606800 |   95606800 |   95606800 |   95606800 |   95606800 |   95606800 |   95606800 |   95606800
  IPC                                |       2.26 |       2.33 |       2.36 |       2.35 |       2.32 |       2.36 |       2.33 |       2.33
  Time (ns)                          |   23901700 |   23901700 |   23901700 |   23901700 |   23901700 |   23901700 |   23901700 |   23901700
  Idle time (ns)                     |      79056 |    1207963 |     949277 |    1209263 |    1135941 |    1137114 |    1136104 |    1136264
  Idle time (%)                      |       0.3% |       5.1% |       4.0% |       5.1% |       4.8% |       4.8% |       4.8% |       4.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   13857391 |   16103388 |   17132251 |   16863187 |   15882425 |   17081145 |   16222411 |   16246199
  num incorrect                      |      83578 |      75955 |      75951 |      75985 |      75961 |      75945 |      75945 |      75963
  misprediction rate                 |      0.60% |      0.47% |      0.44% |      0.45% |      0.48% |      0.44% |      0.47% |      0.47%
  mpki                               |       0.39 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805520 |   18689640 |   18689640 |   18689877 |   18689449 |   18689453 |   18689449 |   18689451
    num misses                       |        203 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   71121994 |   71928764 |   72443174 |   72309372 |   71817753 |   72417159 |   71987732 |   71999642
    num misses                       |      44848 |      46424 |      43115 |      77986 |      42893 |      45591 |      44895 |      78392
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.11% |      0.06% |      0.06% |      0.06% |      0.11%
    mpki                             |       0.21 |       0.21 |       0.19 |       0.35 |       0.19 |       0.20 |       0.20 |       0.35
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      45051 |      46449 |      43140 |      78011 |      42918 |      45616 |      44920 |      78417
    num misses                       |      12178 |      11620 |      11536 |      11334 |      11356 |      11353 |      11372 |      11362
    miss rate                        |     27.03% |     25.02% |     26.74% |     14.53% |     26.46% |     24.89% |     25.32% |     14.49%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805520 |   18689640 |   18689640 |   18689877 |   18689449 |   18689453 |   18689449 |   18689451
    num cache misses                 |      15517 |       4844 |       4865 |       4917 |       4839 |       4670 |       4823 |       4858
    miss rate                        |      0.08% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   71121994 |   71928764 |   72443174 |   72309372 |   71817753 |   72417159 |   71987732 |   71999642
    num cache misses                 |    7919044 |    7898544 |    7898768 |    7898050 |    7898792 |    7898031 |    7899788 |    7899083
    miss rate                        |     11.13% |     10.98% |     10.90% |     10.92% |     11.00% |     10.91% |     10.97% |     10.97%
    mpki                             |      36.63 |      35.50 |      35.02 |      35.14 |      35.61 |      35.04 |      35.45 |      35.44
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8034376 |    8000862 |    8001563 |    8001145 |    8002439 |    8001651 |    8003715 |    8002901
    num cache misses                 |     853432 |     831145 |     821617 |     832322 |     823474 |     819345 |     830672 |     827608
    miss rate                        |     10.62% |     10.39% |     10.27% |     10.40% |     10.29% |     10.24% |     10.38% |     10.34%
    mpki                             |       3.95 |       3.74 |       3.64 |       3.70 |       3.71 |       3.63 |       3.73 |       3.71
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1287287 |    1250079 |    1219018 |    1224123 |    1247802 |    1201166 |    1242974 |    1247251
    num cache misses                 |     794437 |     759835 |     730786 |     728715 |     763776 |     716897 |     752283 |     743791
    miss rate                        |     61.71% |     60.78% |     59.95% |     59.53% |     61.21% |     59.68% |     60.52% |     59.63%
    mpki                             |       3.67 |       3.42 |       3.24 |       3.24 |       3.44 |       3.18 |       3.38 |       3.34
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5274283 |          0 |          0 |          0 |    5270304 |          0 |          0 |          0
  average dram access latency (ns)   |    3705.22 |        inf |        inf |        inf |    3687.22 |        inf |        inf |        inf
  average dram queueing delay        |    3643.96 |       0.00 |       0.00 |       0.00 |    3625.97 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00% |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     474417 |     457045 |     440462 |     448552 |     469460 |     425504 |     452702 |     454250
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      50259 |      46490 |      41121 |      25635 |      38928 |      40861 |      42231 |      39180
