                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4814088918 |  5223208197 |  5657968717 |  5449105507 |  5866035118 |  5991422704 |  6001090012 |  5848058403
  Cycles                             |  2878081200 |  2878081200 |  2878081200 |  2878081200 |  2878081200 |  2878081200 |  2878081200 |  2878081200
  IPC                                |        1.67 |        1.81 |        1.97 |        1.89 |        2.04 |        2.08 |        2.09 |        2.03
  Time (ns)                          |   719520300 |   719520300 |   719520300 |   719520300 |   719520300 |   719520300 |   719520300 |   719520300
  Idle time (ns)                     |        1476 |      256220 |      261868 |      267460 |      277446 |      284748 |      293066 |      299597
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   118018386 |   255766374 |   675326038 |   605703377 |   753233425 |   795029286 |   815529278 |   764518332
  num incorrect                      |      358551 |      351226 |      294385 |      295982 |      295997 |      295998 |      282332 |      282737
  misprediction rate                 |       0.30% |       0.14% |       0.04% |       0.05% |       0.04% |       0.04% |       0.03% |       0.04%
  mpki                               |        0.07 |        0.07 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   432096883 |   431281998 |   351580879 |   351580879 |   349170136 |   349170136 |   344015290 |   344015292
    num misses                       |         289 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2077932747 |  2143542375 |  1982134469 |  1947323924 |  2009052037 |  2029949968 |  2015403399 |  1989898136
    num misses                       |    16945287 |    16504771 |    12257356 |    12942890 |    13755864 |    13300460 |    12133111 |    12590028
    miss rate                        |       0.82% |       0.77% |       0.62% |       0.66% |       0.68% |       0.66% |       0.60% |       0.63%
    mpki                             |        3.52 |        3.16 |        2.17 |        2.38 |        2.35 |        2.22 |        2.02 |        2.15
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    16945576 |    16504804 |    12257389 |    12942923 |    13755897 |    13300493 |    12133144 |    12590061
    num misses                       |      639902 |      596340 |      490511 |      474695 |      455832 |      474845 |      457558 |      471819
    miss rate                        |       3.78% |       3.61% |       4.00% |       3.67% |       3.31% |       3.57% |       3.77% |       3.75%
    mpki                             |        0.13 |        0.11 |        0.09 |        0.09 |        0.08 |        0.08 |        0.08 |        0.08
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   432096883 |   431281998 |   351580879 |   351580879 |   349170136 |   349170136 |   344015290 |   344015292
    num cache misses                 |      628478 |      452534 |      409282 |      372730 |      354542 |      415680 |      372303 |      410770
    miss rate                        |       0.15% |       0.10% |       0.12% |       0.11% |       0.10% |       0.12% |       0.11% |       0.12%
    mpki                             |        0.13 |        0.09 |        0.07 |        0.07 |        0.06 |        0.07 |        0.06 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2077932747 |  2143542375 |  1982134469 |  1947323924 |  2009052037 |  2029949968 |  2015403399 |  1989898136
    num cache misses                 |   128810498 |   128425711 |   105685586 |   105690768 |   104215195 |   104221127 |   102411061 |   102408646
    miss rate                        |       6.20% |       5.99% |       5.33% |       5.43% |       5.19% |       5.13% |       5.08% |       5.15%
    mpki                             |       26.76 |       24.59 |       18.68 |       19.40 |       17.77 |       17.40 |       17.07 |       17.51
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   132870472 |   131230187 |   108082886 |   108821363 |   107155372 |   106593156 |   104874621 |   105531591
    num cache misses                 |    44584023 |    44709980 |    33946640 |    34340466 |    31901422 |    32595151 |    32545351 |    32301651
    miss rate                        |      33.55% |      34.07% |      31.41% |      31.56% |      29.77% |      30.58% |      31.03% |      30.61%
    mpki                             |        9.26 |        8.56 |        6.00 |        6.30 |        5.44 |        5.44 |        5.42 |        5.52
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    48033672 |    47061922 |    35935079 |    37119514 |    34492351 |    34553089 |    34651799 |    35020616
    num cache misses                 |    10349754 |     7532952 |     6763148 |     9741918 |     7361055 |     5053636 |     5171487 |     6824483
    miss rate                        |      21.55% |      16.01% |      18.82% |      26.24% |      21.34% |      14.63% |      14.92% |      19.49%
    mpki                             |        2.15 |        1.44 |        1.20 |        1.79 |        1.25 |        0.84 |        0.86 |        1.17
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30372305 |           0 |           0 |           0 |    30374942 |           0 |           0 |           0
  average dram access latency (ns)   |      147.65 |         inf |         inf |         inf |      149.70 |         inf |         inf |         inf
  average dram queueing delay        |       86.40 |        0.00 |        0.00 |        0.00 |       88.45 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       5.00% |       0.00% |       0.00% |       0.00% |       5.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     6112001 |     4036601 |     3485435 |     5310229 |     2789111 |     2197965 |     2204760 |     3090021
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     2413435 |     2125651 |     1685791 |     2416005 |     3533723 |     1909567 |     1907789 |     2252672
