                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57556892 |   56220068 |   56468559 |   56034283 |   48962740 |   48919975 |   48932490 |   48981541 |   56855559 |   56761725 |   48986867 |   48927827
  Cycles                             |   67668020 |   67668020 |   67668020 |   67668020 |   51334360 |   51334360 |   51334360 |   51334360 |   67668020 |   67668020 |   51334360 |   51334360
  IPC                                |       0.85 |       0.83 |       0.83 |       0.83 |       0.95 |       0.95 |       0.95 |       0.95 |       0.84 |       0.84 |       0.95 |       0.95
  Time (ns)                          |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800 |   23333800
  Idle time (ns)                     |        313 |     318242 |     322362 |     325008 |     327616 |     330254 |     332862 |     335500 |     338108 |     340746 |     343354 |     345992
  Idle time (%)                      |       0.0% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.5% |       1.5% |       1.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6204601 |    5965954 |    6031052 |    5925598 |    3975953 |    3973760 |    3969384 |    3974594 |    6122864 |    6106336 |    3964732 |    3949806
  num incorrect                      |      13986 |       3847 |       3930 |       4071 |       3566 |       3768 |       4078 |       5131 |       6080 |       6190 |       5808 |       6255
  misprediction rate                 |      0.22% |      0.06% |      0.07% |      0.07% |      0.09% |      0.09% |      0.10% |      0.13% |      0.10% |      0.10% |      0.15% |      0.16%
  mpki                               |       0.24 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.10 |       0.11 |       0.11 |       0.12 |       0.13
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    7023051 |    6863083 |    6894188 |    6872771 |    6735852 |    6731301 |    6767089 |    6809558 |    7061692 |    7059683 |    6900292 |    6935126
    num misses                       |        132 |         23 |         23 |         21 |         21 |         21 |         23 |         23 |         21 |         21 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   19911432 |   19306920 |   19366328 |   19242211 |   17993088 |   17952611 |   17979887 |   18024752 |   19514113 |   19469846 |   18082358 |   18093198
    num misses                       |     863033 |     855698 |     856356 |     857727 |     857211 |     857283 |     856080 |     856380 |     855735 |     857072 |     856785 |     855972
    miss rate                        |      4.33% |      4.43% |      4.42% |      4.46% |      4.76% |      4.78% |      4.76% |      4.75% |      4.39% |      4.40% |      4.74% |      4.73%
    mpki                             |      14.99 |      15.22 |      15.17 |      15.31 |      17.51 |      17.52 |      17.50 |      17.48 |      15.05 |      15.10 |      17.49 |      17.49
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     863165 |     855721 |     856379 |     857748 |     857232 |     857304 |     856103 |     856403 |     855756 |     857093 |     856808 |     855995
    num misses                       |     352263 |     347703 |     349704 |     350195 |     351074 |     352539 |     349952 |     348372 |     351107 |     352197 |     348575 |     347053
    miss rate                        |     40.81% |     40.63% |     40.84% |     40.83% |     40.95% |     41.12% |     40.88% |     40.68% |     41.03% |     41.09% |     40.68% |     40.54%
    mpki                             |       6.12 |       6.18 |       6.19 |       6.25 |       7.17 |       7.21 |       7.15 |       7.11 |       6.18 |       6.20 |       7.12 |       7.09
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    7023051 |    6863083 |    6894188 |    6872771 |    6735852 |    6731301 |    6767089 |    6809558 |    7061692 |    7059683 |    6900292 |    6935126
    num cache misses                 |       2858 |        408 |        309 |        279 |        871 |        868 |        846 |        876 |        376 |        420 |        838 |        928
    miss rate                        |      0.04% |      0.01% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.00 |       0.02 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19911432 |   19306920 |   19366328 |   19242211 |   17993088 |   17952611 |   17979887 |   18024752 |   19514113 |   19469846 |   18082358 |   18093198
    num cache misses                 |     529373 |     520057 |     523749 |     513816 |     676686 |     668591 |     669294 |     671058 |     538240 |     539521 |     692509 |     688090
    miss rate                        |      2.66% |      2.69% |      2.70% |      2.67% |      3.76% |      3.72% |      3.72% |      3.72% |      2.76% |      2.77% |      3.83% |      3.80%
    mpki                             |       9.20 |       9.25 |       9.28 |       9.17 |      13.82 |      13.67 |      13.68 |      13.70 |       9.47 |       9.51 |      14.14 |      14.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     614192 |     589612 |     597938 |     583181 |     744849 |     733678 |     737225 |     741825 |     640953 |     642859 |     788805 |     787734
    num cache misses                 |     215544 |     202860 |     206026 |     203759 |     336260 |     331212 |     330787 |     330961 |     228793 |     232604 |     352592 |     354799
    miss rate                        |     35.09% |     34.41% |     34.46% |     34.94% |     45.14% |     45.14% |     44.87% |     44.61% |     35.70% |     36.18% |     44.70% |     45.04%
    mpki                             |       3.74 |       3.61 |       3.65 |       3.64 |       6.87 |       6.77 |       6.76 |       6.76 |       4.02 |       4.10 |       7.20 |       7.25
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     330694 |     305329 |     313029 |     305409 |     402745 |     394510 |     396926 |     399911 |     363530 |     365486 |     446853 |     452294
    num cache misses                 |      91447 |      75605 |      80405 |      75030 |      75348 |      71655 |      73165 |      86254 |     156549 |     154341 |     140975 |     154480
