                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21415471 |    3758771 |    4047160 |    3985009 |    3617537 |    3937402 |    3915861 |    3704426 |    4368977 |    4300311 |    3755366 |    4406840
  Cycles                             |   58219200 |   58219200 |   58219200 |   58219200 |   14554800 |   14554800 |   14554800 |   14554800 |   58219200 |   58219200 |   58219200 |   58219200
  IPC                                |       0.37 |       0.06 |       0.07 |       0.07 |       0.25 |       0.27 |       0.27 |       0.25 |       0.08 |       0.07 |       0.06 |       0.08
  Time (ns)                          |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800 |   14554800
  Idle time (ns)                     |       1303 |   12517889 |   12518804 |   12519124 |   12489064 |   12489400 |   12489656 |   12489987 |   12519994 |   12520263 |   12520645 |   12520924
  Idle time (%)                      |       0.0% |      86.0% |      86.0% |      86.0% |      85.8% |      85.8% |      85.8% |      85.8% |      86.0% |      86.0% |      86.0% |      86.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2415736 |    1148418 |    1267850 |    1245792 |    1100195 |    1232227 |    1224754 |    1136743 |    1352891 |    1323576 |    1100167 |    1368037
  num incorrect                      |     157914 |      10858 |       6843 |       7392 |      11168 |       6778 |       6956 |      10217 |      10834 |      11627 |      19413 |      10208
  misprediction rate                 |      6.14% |      0.94% |      0.54% |      0.59% |      1.00% |      0.55% |      0.56% |      0.89% |      0.79% |      0.87% |      1.73% |      0.74%
  mpki                               |       7.37 |       2.89 |       1.69 |       1.85 |       3.09 |       1.72 |       1.78 |       2.76 |       2.48 |       2.70 |       5.17 |       2.32
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3303500 |      86080 |      63699 |      64586 |      88063 |      62834 |      63935 |      79861 |      85296 |      93923 |     134056 |      84631
    num misses                       |        172 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
