                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3284339625 |  3320146023 |  3312035805 |  3292410417 |  3207909118 |  3282505009 |  3313044791 |  3388864411 |  4072988588 |  3946407501 |  4163309542 |  4226882079
  Cycles                             |  6509918400 |  6509918400 |  6509918400 |  6509918400 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  6509918400 |  6509918400 |  6509918400 |  6509918400
  IPC                                |        0.50 |        0.51 |        0.51 |        0.51 |        1.97 |        2.02 |        2.04 |        2.08 |        0.63 |        0.61 |        0.64 |        0.65
  Time (ns)                          |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600 |  1627479600
  Idle time (ns)                     |         371 |      535683 |      557693 |      579715 |      602399 |      624777 |      646700 |      669092 |      691764 |      713768 |      735992 |      758757
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   191398842 |   205060759 |   202360013 |   195817014 |   167647854 |   192517567 |   219972884 |   245247460 |   473288490 |   431095606 |   778032850 |   799223700
  num incorrect                      |      238446 |      225725 |      225703 |      224907 |      225721 |      224516 |      211819 |      210851 |      212045 |      210430 |      155842 |      155834
  misprediction rate                 |       0.12% |       0.11% |       0.11% |       0.11% |       0.13% |       0.12% |       0.10% |       0.09% |       0.04% |       0.05% |       0.02% |       0.02%
  mpki                               |        0.07 |        0.07 |        0.07 |        0.07 |        0.07 |        0.07 |        0.06 |        0.06 |        0.05 |        0.05 |        0.04 |        0.04
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   262862432 |   261913309 |   261913118 |   261913118 |   261913118 |   261913118 |   256758272 |   256758272 |   256758272 |   256758272 |   177057360 |   177057363
    num misses                       |         298 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1324316336 |  1326953160 |  1325597033 |  1322329533 |  1308248002 |  1320675232 |  1309609403 |  1322245405 |  1436264706 |  1415169266 |  1217452675 |  1228048103
    num misses                       |    11053549 |     8801725 |    10096432 |     9816614 |     9188243 |     9025293 |     9299312 |     9275787 |    10301722 |     8889756 |     7681420 |     6328242
    miss rate                        |       0.83% |       0.66% |       0.76% |       0.74% |       0.70% |       0.68% |       0.71% |       0.70% |       0.72% |       0.63% |       0.63% |       0.52%
    mpki                             |        3.37 |        2.65 |        3.05 |        2.98 |        2.86 |        2.75 |        2.81 |        2.74 |        2.53 |        2.25 |        1.85 |        1.50
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    11053847 |     8801758 |    10096465 |     9816647 |     9188276 |     9025326 |     9299345 |     9275820 |    10301755 |     8889789 |     7681453 |     6328275
    num misses                       |      373755 |      365611 |      351597 |      362820 |      360561 |      345557 |      373010 |      350729 |      321663 |      341944 |      267268 |      259355
    miss rate                        |       3.38% |       4.15% |       3.48% |       3.70% |       3.92% |       3.83% |       4.01% |       3.78% |       3.12% |       3.85% |       3.48% |       4.10%
    mpki                             |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.10 |        0.08 |        0.09 |        0.06 |        0.06
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   262862432 |   261913309 |   261913118 |   261913118 |   261913118 |   261913118 |   256758272 |   256758272 |   256758272 |   256758272 |   177057360 |   177057363
    num cache misses                 |      486103 |      311714 |      295457 |      320943 |      542552 |      587893 |      552144 |      557009 |      314850 |      322161 |      304411 |      277518
    miss rate                        |       0.18% |       0.12% |       0.11% |       0.12% |       0.21% |       0.22% |       0.22% |       0.22% |       0.12% |       0.13% |       0.17% |       0.16%
    mpki                             |        0.15 |        0.09 |        0.09 |        0.10 |        0.17 |        0.18 |        0.17 |        0.16 |        0.08 |        0.08 |        0.07 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1324316336 |  1326953160 |  1325597033 |  1322329533 |  1308248002 |  1320675232 |  1309609403 |  1322245405 |  1436264706 |  1415169266 |  1217452675 |  1228048103
    num cache misses                 |    78629140 |    78183948 |    78198609 |    78178647 |    78179145 |    78200992 |    76373958 |    76378176 |    76364883 |    76369816 |    53581407 |    53504686
    miss rate                        |       5.94% |       5.89% |       5.90% |       5.91% |       5.98% |       5.92% |       5.83% |       5.78% |       5.32% |       5.40% |       4.40% |       4.36%
    mpki                             |       23.94 |       23.55 |       23.61 |       23.75 |       24.37 |       23.82 |       23.05 |       22.54 |       18.75 |       19.35 |       12.87 |       12.66
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    82467470 |    81941614 |    81835310 |    81578517 |    80935147 |    80778337 |    78983957 |    79114710 |    78807358 |    78345545 |    55451235 |    55764480
    num cache misses                 |    23081389 |    22938392 |    22706075 |    22772954 |    38039639 |    37869677 |    36358890 |    36417612 |    20655112 |    21853146 |    15603239 |    15114917
    miss rate                        |      27.99% |      27.99% |      27.75% |      27.92% |      47.00% |      46.88% |      46.03% |      46.03% |      26.21% |      27.89% |      28.14% |      27.10%
    mpki                             |        7.03 |        6.91 |        6.86 |        6.92 |       11.86 |       11.54 |       10.97 |       10.75 |        5.07 |        5.54 |        3.75 |        3.58
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    26547513 |    26453468 |    26119158 |    25873164 |    40255495 |    39859931 |    38417168 |    38597138 |    22784742 |    23522977 |    17206531 |    17141591
    num cache misses                 |    11585019 |     9845610 |     9761321 |     9545065 |     7835798 |     7390012 |     7384785 |     8841460 |     3110249 |     2040087 |     1513163 |     2111635
    miss rate                        |      43.64% |      37.22% |      37.37% |      36.89% |      19.47% |      18.54% |      19.22% |      22.91% |      13.65% |       8.67% |       8.79% |      12.32%
    mpki                             |        3.53 |        2.97 |        2.95 |        2.90 |        2.44 |        2.25 |        2.23 |        2.61 |        0.76 |        0.52 |        0.36 |        0.50
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    50866170 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    50912962 |           0 |           0 |           0
  average dram access latency (ns)   |       65.80 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       65.85 |         inf |         inf |         inf
  average dram queueing delay        |        4.55 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        4.60 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       3.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       3.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     7837731 |     7047243 |     6919248 |     6772345 |     5254445 |     5021293 |     5060388 |     4628789 |      382596 |      217030 |      285394 |      335414
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     1076305 |      896534 |      909788 |      933589 |      926911 |      903677 |      892402 |     2701156 |     2542681 |     1796745 |     1201010 |     1670524
