1252744,256106,258242,208190,485699,213171,370430,237128,300228,991675,200764,410728,0
1797755,679665,469048,515610,645451,429313,698079,514931,420465,1252288,533783,0,410728
1287420,356028,226941,359248,681016,150047,443247,390898,238856,811661,0,533783,200764
2786794,886250,741619,1027493,1333427,666466,1140484,926944,1030473,0,811661,1252288,991675
1207255,210533,290258,226954,398239,119952,413779,279554,0,1030473,238856,420465,300228
2185049,303805,244681,402479,426353,62051,412444,0,279554,926944,390898,514931,237128
2274660,479525,350203,176723,456019,139174,0,412444,413779,1140484,443247,698079,370430
1801288,56605,39362,78039,282239,0,139174,62051,119952,666466,150047,429313,213171
1601254,358133,333902,334991,0,282239,456019,426353,398239,1333427,681016,645451,485699
1148974,171933,212267,0,334991,78039,176723,402479,226954,1027493,359248,515610,208190
1929011,107256,0,212267,333902,39362,350203,244681,290258,741619,226941,469048,258242
1465375,0,107256,171933,358133,56605,479525,303805,210533,886250,356028,679665,256106
0,1465375,1929011,1148974,1601254,1801288,2274660,2185049,1207255,2786794,1287420,1797755,1252744

