1622712,938789,421395,417140,426204,416471,429399,413432,417781,432732,0
1124850,965670,428217,427229,430894,434388,439122,434837,430682,0,432732
661213,961769,435380,421408,433999,419578,425923,417124,0,430682,417781
650675,955071,430573,415801,435113,410905,418930,0,417124,434837,413432
652619,972271,438246,430447,444538,418249,0,418930,425923,439122,429399
633461,954922,428226,432158,432780,0,418249,410905,419578,434388,416471
522479,955304,429773,423687,0,432780,444538,435113,433999,430894,426204
581670,943142,417812,0,423687,432158,430447,415801,421408,427229,417140
564074,940344,0,417812,429773,428226,438246,430573,435380,428217,421395
1679415,0,940344,943142,955304,954922,972271,955071,961769,965670,938789
0,1679415,564074,581670,522479,633461,652619,650675,661213,1124850,1622712

